,x,y
0,1293,184
1,1186,185
2,1338,186
3,1134,207
4,1392,208
5,1068,209
6,1024,230
7,1447,230
8,950,242
9,1492,259
10,1529,292
11,949,305
12,880,364
13,1623,364
14,845,402
15,1660,403
16,1696,437
17,660,468
18,1726,479
19,773,491
20,700,500
21,1757,519
22,745,535
23,1781,564
24,720,575
25,1812,611
26,693,621
27,1838,660
28,668,669
29,1868,707
30,642,711
31,1891,754
32,621,758
33,601,805
34,1936,834
35,576,845
36,1955,880
37,556,887
38,1994,961
39,516,971
40,493,1014
41,2031,1036
42,476,1056
43,2051,1076
44,460,1100
45,440,1141
46,2089,1157
47,421,1183
48,2107,1201
49,401,1224
50,2121,1243
51,389,1266
52,2137,1286
53,2160,1326
54,362,1338
55,2181,1367
56,353,1395
57,2196,1409
58,316,1428
59,301,1474
60,2230,1489
61,284,1521
62,2247,1534
63,260,1566
64,2266,1573
65,2283,1621
66,221,1650
67,2320,1699
68,183,1736
69,2335,1745
70,2449,1780
71,169,1782
72,2352,1789
73,148,1830
74,2371,1834
75,132,1875
