,x,y
0,1157,24
1,1146,89
2,1247,89
3,1040,91
4,1205,92
5,1089,93
6,1305,103
7,978,116
8,1357,126
9,933,142
10,1404,153
11,890,174
12,1744,196
13,1492,224
14,858,232
15,1532,255
16,1269,263
17,793,285
18,1568,295
19,761,317
20,1596,343
21,722,356
22,1635,371
23,696,407
24,1660,411
25,662,446
26,1688,456
27,637,484
28,1739,547
29,596,579
30,1768,596
31,572,626
32,1819,679
33,529,717
34,1840,724
35,511,761
36,1857,767
37,1881,809
38,472,846
39,1898,850
40,1922,886
41,451,893
42,1941,925
43,432,934
44,1962,963
45,414,974
46,1979,1003
47,403,1017
48,1994,1044
49,378,1062
50,2013,1087
51,365,1104
52,2030,1127
53,346,1144
54,2049,1170
55,335,1186
56,2069,1209
57,318,1226
58,2088,1251
59,292,1304
60,2125,1328
61,2192,1355
62,269,1356
63,2146,1375
64,254,1401
65,2159,1420
66,242,1445
67,2174,1462
68,213,1531
69,2215,1539
70,193,1576
71,2233,1585
72,179,1618
73,2250,1630
74,166,1663
75,149,1708
76,131,1755
77,2303,1755
78,2333,1808
79,104,1848
80,2403,1891
