,x,y
0,1110,360
1,1011,375
2,895,383
3,1171,383
4,1212,402
5,1106,422
6,1270,428
7,1010,433
8,1166,437
9,791,439
10,2418,450
11,1210,452
12,649,460
13,1056,469
14,1257,477
15,1129,481
16,747,492
17,788,495
18,596,498
19,1306,502
20,661,519
21,1261,530
22,755,535
23,1477,540
24,1358,541
25,801,554
26,708,569
27,634,588
28,675,611
29,1439,612
30,292,641
31,1479,646
32,614,686
33,1503,703
34,1548,720
35,586,734
36,655,745
37,1580,768
38,604,783
39,535,821
40,1599,831
41,667,851
42,1637,864
43,619,867
44,513,870
45,1670,909
46,559,918
47,1828,933
48,1682,957
49,637,964
50,472,969
51,1705,1003
52,583,1008
53,1790,1011
54,459,1022
55,1745,1031
56,438,1071
57,1748,1083
58,418,1114
59,1781,1125
60,491,1157
61,402,1163
62,1784,1180
63,1830,1193
64,390,1209
65,2000,1227
66,1814,1249
67,373,1252
68,1872,1268
69,458,1271
70,387,1317
71,334,1337
72,1847,1341
73,1916,1350
74,323,1391
75,1944,1397
76,402,1407
77,2080,1423
78,309,1433
79,1962,1437
80,291,1479
81,1986,1481
82,2078,1481
83,918,1497
84,281,1522
85,2004,1522
86,2354,1546
87,2087,1562
88,2025,1565
89,269,1570
90,2051,1600
91,257,1612
92,1356,1631
93,2058,1646
94,2109,1719
95,177,1726
96,259,1729
97,2127,1765
98,2150,1807
99,201,1829
100,2174,1847
101,1195,1878
102,1035,1891
103,1523,1891
