,x,y
0,1037,94
1,1230,141
2,1005,149
3,1178,149
4,1071,154
5,1136,160
6,1281,161
7,968,173
8,1340,175
9,1385,197
10,909,202
11,1235,215
12,874,235
13,1481,267
14,1524,302
15,801,306
16,1698,331
17,1563,341
18,1598,377
19,731,380
20,1635,417
21,706,425
22,1662,458
23,675,476
24,1693,502
25,652,520
26,1722,551
27,625,563
28,1752,595
29,604,614
30,1781,642
31,581,658
32,1822,724
33,1857,762
34,519,794
35,269,801
36,510,844
37,1898,845
38,1925,888
39,469,922
40,1895,946
41,1961,959
42,448,978
43,1985,996
44,438,1022
45,2011,1038
46,425,1065
47,399,1101
48,2054,1122
49,389,1148
50,364,1190
51,2094,1208
52,355,1235
53,2122,1249
54,342,1278
55,2145,1286
56,326,1348
57,2180,1360
58,2299,1369
59,2093,1388
60,335,1393
61,2206,1404
62,284,1428
63,2220,1451
64,259,1490
65,256,1539
66,2288,1567
67,232,1581
68,220,1627
69,2348,1701
70,168,1764
71,2390,1780
72,153,1807
