,x,y
0,1144,46
1,1307,47
2,1198,51
3,1256,52
4,1092,59
5,1362,68
6,1040,75
7,2536,79
8,983,104
9,1449,113
10,945,130
11,1253,137
12,2442,164
13,904,166
14,1545,185
15,871,209
16,1588,221
17,837,241
18,1624,262
19,1660,300
20,773,314
21,1690,340
22,745,363
23,1718,381
24,721,405
25,1745,424
26,689,454
27,1775,471
28,670,503
29,1797,518
30,645,550
31,1825,568
32,622,596
33,1854,615
34,600,644
35,1875,657
36,580,686
37,1891,708
38,558,734
39,537,778
40,2019,782
41,1936,785
42,519,824
43,1963,831
44,493,866
45,1980,871
46,462,950
47,2029,990
48,427,1036
49,2068,1071
50,393,1119
51,2100,1157
52,378,1163
53,362,1204
54,2146,1237
55,346,1246
56,2165,1284
57,329,1292
58,2177,1328
59,2192,1374
60,262,1467
61,2220,1468
62,247,1510
63,232,1557
64,1688,1565
65,217,1602
66,164,1734
67,149,1785
68,136,1827
