,x,y,gradient,smoothness,gradient_even,smoothness_even
0,141,1890,-3.3846153846153846,0.016117216117216435,-44.0,0.20952380952381366
1,154,1846,-3.175091575091571,-0.0007919549586215407,-44.0,-0.047507122507121524
2,169,1802,-3.4796296296296276,0.0013320784154113308,-45.5,-0.040430402930407894
3,181,1755,-3.2559523809523867,0.03943256812880433,-42.5,0.6490890083631982
4,197,1717,-2.1814516129032313,0.0057062211981566,-34.0,0.14797619047618937
5,212,1687,-2.960000000000008,-0.041502427446325846,-33.0,-0.562117002912931
6,222,1651,-3.3056856187290933,0.005419276375798754,-37.0,0.20027972027972574
7,235,1613,-2.5594405594405565,0.036567283284100735,-39.0,0.41823870379269934
8,255,1573,-2.4692082111436946,0.004369145285952475,-35.0,0.06871549503127561
9,266,1543,-2.4220095693780053,-0.0015343580443335225,-33.0,-0.08656239240387009
10,285,1507,-2.642332995951435,-0.030356896393079688,-38.5,-0.3909182922340726
11,298,1466,-3.2038461538461505,0.002649209873319097,-40.0,-0.01096423207521724
12,310,1427,-2.6642614601018693,0.025478267829984698,-36.0,0.21871707805494012
13,329,1394,-2.7664119977362702,-0.005352422644037097,-37.0,-0.08309915500653631
14,341,1353,-2.830459770114942,0.013902236553134925,-37.5,0.31782138348351907
15,358,1319,-2.130769230769232,0.0035825499868149674,-31.5,0.18635842756759224
16,371,1290,-2.4577429149797574,-0.013968599165967384,-41.0,-0.14091378828220513
17,390,1237,-2.4125968073336423,0.0035264289908251423,-45.0,0.06411888979613245
18,408,1200,-2.3295051353874925,0.002591268845138814,-40.5,0.04731589174313555
19,425,1156,-2.3179650238473712,0.002558315753864296,-42.0,0.05346480934716169
20,445,1116,-2.222575516693169,0.003534445187863111,-40.5,0.06881444469679288
21,462,1075,-2.1803361344537855,0.0018224458580136035,-43.5,0.03172703483236994
22,487,1029,-2.1591214470284292,-0.002646241687209158,-44.5,-0.03585532458597207
23,505,986,-2.2520467836257296,0.0034224421856801565,-42.5,0.08315020784182003
24,525,944,-1.9928210313447892,-0.009155137461241504,-42.5,-0.26816092628449795
25,548,901,-2.7883686361947255,-0.013924339474355438,-43.0,-0.4123617465481466
26,561,858,-2.8175445244410824,0.005742757696567884,-46.5,0.32703261026333585
27,590,808,-2.134303415668054,0.012191848051419457,-46.5,0.3878421244525452
28,608,765,-2.041860275535992,0.003774176972267212,-43.0,0.0691397444279751
29,637,722,-1.9960239268121036,-0.00016300743824063796,-45.0,0.009263471101329301
30,657,675,-2.0233333333333334,0.006884507686259821,-46.5,0.2752374173105121
31,687,629,-1.4455490921910794,0.00852816557253273,-44.0,0.24919888567783577
32,718,587,-1.524935561977662,0.00010428997547530516,-44.5,-0.004532001523508633
33,746,540,-1.4546130952380967,0.0018738826403533956,-44.5,0.05413444765549791
34,782,498,-1.416666666666666,0.00305602367590075,-40.0,0.07166114812119018
35,806,460,-1.3112907989957163,0.006849793788518707,-35.5,0.24954563096650872
36,843,427,-0.9175754047336486,0.003906128483277772,-32.5,0.15805294479445742
37,877,395,-0.9951849094068015,-0.0005204723629333875,-40.0,0.0019607115282054277
38,922,347,-0.9136539816772378,0.003193626101205403,-40.5,0.13781730760337263
39,965,314,-0.7195502942000562,0.004105191732398243,-30.0,0.17154921306084137
40,1005,287,-0.570555555555555,0.003907237935412743,-24.5,0.17787736362320095
41,1055,265,-0.36379556695365434,0.0035537703529093835,-18.5,0.18122255626972583
42,1108,250,-0.20811044301610337,0.001996044058455147,-11.0,0.10572484294218465
43,1160,243,-0.15234588106928504,0.0015710689536462276,-7.0,0.06933299928582937
44,1202,236,-0.06944444444444464,0.0023252397923378375,-2.5,0.10689476534704179
45,1250,238,0.061443649624798535,0.0023417465497080872,3.0,0.11318560757636398
46,1299,242,0.15692677070828331,0.0015547755144339776,8.0,0.07693498059982384
47,1350,254,0.21531361082444622,0.001646564625416983,11.5,0.09210191679010782
48,1407,265,0.34113060428849895,0.0032435122344969106,18.5,0.176988144327066
49,1461,291,0.5692898994785782,0.003531176407902075,30.0,0.1885146375239255
50,1513,325,0.71815987933635,0.00254614451685933,36.5,0.13047466748559167
51,1563,364,0.8302392344497616,0.000555164174807327,36.0,0.04223584980550954
52,1601,397,0.802631578947369,0.0007692364554960796,30.5,0.029230985308851043
53,1639,425,0.8887012050674636,0.005485093003224591,32.0,0.1909269140593408
54,1674,461,1.1844854070660507,0.004459275375699272,38.5,0.16221050570671514
55,1705,502,1.213122216480894,-4.315965606702457e-05,41.0,-0.009021686842772603
56,1743,543,1.1664420333805054,0.003926714125334414,41.0,0.11531842120304248
57,1776,584,1.4437590588869789,0.006206930093820284,44.0,0.20066878444092673
58,1805,631,1.567779602262359,0.0011052852478841968,44.0,0.037071848042371514
59,1832,672,1.517902754971722,0.0005882447022696746,42.5,0.0215223323742606
60,1861,716,1.61082426701088,0.0033919668352452165,40.5,0.08533935593530817
61,1883,753,1.6885814668423382,0.0028809512162464856,38.0,0.0641530838858646
62,1906,792,1.7391304347826093,-7.588047144815174e-05,40.0,-0.0017452508433075664
63,1929,833,1.685090965155723,0.005252145393117885,39.5,0.1311923583662704
64,1953,871,2.00151515151515,0.005874028838876118,42.5,0.15603311273986353
65,1973,918,1.9971571906354502,-0.004848231478666275,43.5,-0.14345862470862514
66,1999,958,1.7145979020978999,-0.004981013099219556,40.5,-0.14127964426877337
67,2021,999,1.7145979020979034,0.0019918826644370648,40.5,0.056497035573123355
68,2047,1039,1.8275919732441466,0.007468455457585836,40.5,0.15520104895104758
69,2067,1080,2.0249999999999986,0.002145698504394118,40.5,0.04291397008788245
70,2087,1120,1.9134199134199115,0.006794245544245396,40.0,0.16866298116297784
71,2109,1160,2.3623259623259543,0.0064725334075181745,40.5,0.20175237559138637
72,2124,1201,2.316924664602684,-0.017336207501985966,37.5,-0.3595850537863985
73,2143,1235,1.6431558547531573,-0.02033330710098514,34.5,-0.35157228742170155
74,2167,1270,1.6137800897592811,0.018338085853452687,34.0,0.30664704682362576
75,2186,1303,2.256449948400409,0.01959035063013599,36.5,0.38398005315957207
76,2201,1343,2.3817401960784252,-0.009891456582632886,37.5,-0.19718413681261637
77,2218,1378,1.862081674775176,-0.011964949610073258,34.5,-0.14416680133591697
78,2239,1412,2.0934065934065913,0.009328562734135203,39.5,0.1866062214359374
79,2257,1457,2.235294117647051,0.003487035839977337,38.5,0.06758241758242178
80,2273,1489,2.228571428571435,0.0004965622612684711,33.0,0.0057295645530999195
81,2287,1523,2.2467532467532507,0.006456043956043933,36.0,0.13691620879120947
82,2306,1561,2.502403846153854,0.0017675536828761357,37.5,0.08733470830244983
83,2319,1598,2.4214226633581504,-0.006834160463192698,35.0,-0.10953525641025408
84,2337,1631,2.2833333333333456,0.010815729560412407,32.0,0.06979914837501155
85,2349,1662,2.5610209601081735,0.0035200007309533973,37.0,-0.06750132485426974
86,2366,1705,2.148330683624806,-0.02246438883102137,38.5,-0.40967714672075317
87,2386,1739,1.7416666666666671,0.007217243981949652,38.5,0.2800013248542612
88,2410,1782,2.7083333333333286,0.22986111111111235,40.5,2.4312500000000092
89,2422,1820,6.604166666666686,0.05017361111110974,34.5,1.8652777777777843
90,2426,1851,6.438888888888897,-0.1686342592592614,27.5,-0.9020833333333429
91,2431,1875,4.8,-0.32777777777777944,24.0,-1.6388888888888973
