,arclength loc,x2D,y2D,tangentX,tangentY,normalX,normalY
0,0,139.9131131566071,1943.0541733809591,1,-2.912913801676566,0.9458176975278489,0.3246981414223349
1,1,140.23783730155174,1942.1083646108104,1,-2.9123922584499864,0.9457998394765043,0.32475015572932175
2,2,140.56261348284548,1941.162573707881,1,-2.911870430498457,0.9457819630847455,0.3248022141297151
3,3,140.88744174460945,1940.2168006905245,1,-2.9113483175906825,0.9457640683252229,0.32485431667891257
4,4,141.2123221310204,1939.2710455771228,1,-2.9108259194951027,0.9457461551705336,0.3249064634324055
5,5,141.53725468630995,1938.3253083860845,1,-2.9103032359798937,0.945728223593221,0.3249586544457784
6,6,141.8622394547663,1937.3795891358461,1,-2.909780266812962,0.9457102735657741,0.32501088977471004
7,7,142.18727648073252,1936.4338878448716,1,-2.9092570117619525,0.9456923050606286,0.3250631694749728
8,8,142.51236580860808,1935.4882045316524,1,-2.9087334705942407,0.9456743180501658,0.32511549360243336
9,9,142.8375074828481,1934.5425392147076,1,-2.9082096430769333,0.9456563125067124,0.3251678622130531
10,10,143.16270154796374,1933.5968919125842,1,-2.907685528976873,0.9456382884025412,0.3252202753628873
11,11,143.48794804852233,1932.6512626438566,1,-2.907161128060633,0.9456202457098702,0.3252727331080866
12,12,143.81324702914716,1931.7056514271271,1,-2.906636440094519,0.9456021844008631,0.32532523550489645
13,13,144.13859853451837,1930.7600582810264,1,-2.9061114648445656,0.945584104447628,0.32537778260965733
14,14,144.4640026093719,1929.8144832242124,1,-2.9055862020765404,0.9455660058222188,0.3254303744788055
15,15,144.78945929850022,1928.8689262753712,1,-2.905060651555942,0.9455478884966343,0.3254830111688724
16,16,145.11496864675289,1927.9233874532174,1,-2.9045348130479955,0.9455297524428178,0.3255356927364856
17,17,145.44053069903566,1926.9778667764929,1,-2.9040086863176593,0.9455115976326576,0.3255884192383684
18,18,145.76614550031124,1926.0323642639682,1,-2.9034822711296187,0.945493424037986,0.32564119073134057
19,19,146.09181309559892,1925.086879934442,1,-2.90295556724829,0.9454752316305802,0.32569400727231784
20,20,146.41753352997563,1924.1414138067414,1,-2.9024285744378147,0.9454570203821616,0.3257468689183132
21,21,146.7433068485745,1923.1959658997212,1,-2.9019012924620653,0.9454387902643957,0.325799775726436
22,22,147.06913309658657,1922.250536232265,1,-2.9013737210846395,0.9454205412488919,0.32585272775389273
23,23,147.39501231925973,1921.3051248232848,1,-2.9008458600688614,0.9454022733072032,0.32590572505798737
24,24,147.72094456189942,1920.359731691721,1,-2.900317709177785,0.9453839864108269,0.3259587676961208
25,25,148.04692986986814,1919.4143568565426,1,-2.8997892681741892,0.9453656805312034,0.3260118557257919
26,26,148.37296828858646,1918.469000336747,1,-2.8992605368205755,0.9453473556397171,0.3260649892045977
27,27,148.69905986353228,1917.523662151361,1,-2.898731514879175,0.9453290117076948,0.3261181681902327
28,28,149.02520464024113,1916.5783423194387,1,-2.8982022021119422,0.9453106487064077,0.3261713927404901
29,29,149.3514026643069,1915.633040860064,1,-2.8976725982805545,0.9452922666070683,0.32622466291326147
30,30,149.67765398138098,1914.6877577923497,1,-2.8971427031464168,0.945273865380834,0.32627797876653697
31,31,150.00395863717284,1913.742493135437,1,-2.896612516470653,0.9452554449988037,0.326331340358406
32,32,150.33031667745007,1912.7972469084957,1,-2.896082038014115,0.9452370054320187,0.32638474774705667
33,33,150.65672814803878,1911.8520191307257,1,-2.895551267537374,0.9452185466514638,0.3264382009907768
34,34,150.98319309482324,1910.906809821355,1,-2.8950202048007245,0.945200068628065,0.3264917001479535
35,35,151.30971156374602,1909.961618999641,1,-2.8944888495641834,0.9451815713326913,0.3265452452770738
36,36,151.63628360080833,1909.0164466848703,1,-2.893957201587489,0.9451630547361538,0.3265988364367247
37,37,151.9629092520701,1908.0712928963587,1,-2.8934252606301,0.9451445188092046,0.3266524736855933
38,38,152.2895885636499,1907.1261576534512,1,-2.8928930264511967,0.9451259635225382,0.3267061570824671
39,39,152.6163215817252,1906.1810409755224,1,-2.8923604988096776,0.9451073888467909,0.32675988668623446
40,40,152.9431083525324,1905.2359428819757,1,-2.891827677464164,0.9450887947525399,0.3268136625558843
41,41,153.26994892236686,1904.2908633922445,1,-2.891294562172992,0.9450701812103041,0.326867484750507
42,42,153.59684333758332,1903.345802525792,1,-2.8907611526942207,0.9450515481905435,0.3269213533292937
43,43,153.92379164459518,1902.4007603021098,1,-2.890227448785627,0.945032895663659,0.3269752683515371
44,44,154.25079388987598,1901.4557367407203,1,-2.889693450204703,0.9450142235999927,0.32702922987663235
45,45,154.5778501199582,1900.5107318611751,1,-2.8891591567086614,0.9449955319698268,0.32708323796407546
46,46,154.90496038143385,1899.5657456830554,1,-2.88862456805443,0.9449768207433848,0.3271372926734655
47,47,155.23212472095489,1898.6207782259726,1,-2.8880896839986527,0.9449580898908305,0.3271913940645035
48,48,155.5593431852328,1897.6758295095674,1,-2.8875545042976922,0.9449393393822676,0.327245542196993
49,49,155.88661582103902,1896.730899553511,1,-2.8870190287076256,0.94492056918774,0.3272997371308404
50,50,156.21394267520483,1895.7859883775047,1,-2.886483256984243,0.9449017792772323,0.3273539789260556
51,51,156.54132379462158,1894.841096001279,1,-2.8859471888830543,0.9448829696206683,0.32740826764275116
52,52,156.86875922624094,1893.8962224445954,1,-2.8854108241592793,0.9448641401879114,0.3274626033411433
53,53,157.1962490170748,1892.9513677272448,1,-2.884874162567852,0.9448452909487649,0.3275169860815522
54,54,157.52379321419542,1892.006531869049,1,-2.8843372038634234,0.9448264218729716,0.3275714159244018
55,55,157.85139186473523,1891.0617148898596,1,-2.8837999478003544,0.9448075329302132,0.3276258929302201
56,56,158.179045015888,1890.116916809559,1,-2.883262394132719,0.9447886240901108,0.32768041715963964
57,57,158.50675271490704,1889.1721376480593,1,-2.8827245426143047,0.9447696953222241,0.3277349886733975
58,58,158.8345150091076,1888.2273774253042,1,-2.882186392998607,0.9447507465960518,0.32778960753233577
59,59,159.16233194586513,1887.282636161267,1,-2.8816479450388384,0.9447317778810316,0.3278442737974012
60,60,159.4902035726163,1886.3379138759515,1,-2.881109198487917,0.9447127891465389,0.32789898752964636
61,61,159.81812993685895,1885.393210589393,1,-2.8805701530984744,0.9446937803618882,0.32795374879022887
62,62,160.1461110861519,1884.4485263216568,1,-2.8800308086228497,0.9446747514963318,0.3280085576404125
