,x,y,w,h,score,match
51,124,1850,30,30,0.7923551,round_light.jpg
77,156,1748,30,30,0.78361726,12_20_2022 LG 282 copy.jpg
71,203,1628,30,30,0.8198015,small_round.jpg
50,229,1555,30,30,0.8390093,round_light.jpg
49,242,1520,30,30,0.8743448,round_light.jpg
73,261,1752,30,30,0.7702895,small_round.jpg
48,272,1446,30,30,0.88491297,round_light.jpg
46,289,1412,30,30,0.8814934,round_light.jpg
8,291,1537,30,30,0.79969925,left_back_bent.jpg
9,296,1633,30,30,0.82270914,left_back_bent.jpg
45,305,1374,30,30,0.8416026,round_light.jpg
43,321,1338,30,30,0.8495398,round_light.jpg
7,335,1469,30,30,0.820395,left_back_bent.jpg
41,338,1300,30,30,0.816024,round_light.jpg
39,355,1263,30,30,0.8242713,round_light.jpg
37,370,1227,30,30,0.8049469,round_light.jpg
34,404,1152,30,30,0.86783636,round_light.jpg
33,424,1111,30,30,0.8129026,round_light.jpg
32,444,1069,30,30,0.8262366,round_light.jpg
30,462,1029,30,30,0.8065115,round_light.jpg
29,481,991,30,30,0.7821398,round_light.jpg
28,503,947,30,30,0.76847494,round_light.jpg
27,524,905,30,30,0.7706888,round_light.jpg
26,614,730,30,30,0.8066663,round_light.jpg
4,624,799,30,30,0.77774036,left_back_bent.jpg
24,688,599,30,30,0.78691596,round_light.jpg
23,717,557,30,30,0.82407933,round_light.jpg
3,745,782,30,30,0.7568355,left_back_bent.jpg
13,778,466,30,30,0.7978613,12_20_2022 LG 282 copy 2.jpg
22,811,424,30,30,0.7792532,round_light.jpg
20,844,380,30,30,0.7598249,round_light.jpg
19,876,351,30,30,0.78148377,round_light.jpg
18,909,319,30,30,0.77023983,round_light.jpg
17,960,270,30,30,0.8582326,round_light.jpg
16,997,241,30,30,0.8237334,round_light.jpg
60,1093,185,30,30,0.7545513,small_round.jpg
53,1144,174,30,30,0.77593577,middle round.jpg
15,1253,198,30,30,0.7895633,round_light.jpg
76,1281,159,30,30,0.8419994,12_20_2022 LG 282 copy.jpg
52,1330,166,30,30,0.8138562,middle round.jpg
0,1559,255,30,30,0.7989218,left_back_bent.jpg
61,1631,326,30,30,0.8266811,small_round.jpg
62,1665,360,30,30,0.78562915,small_round.jpg
54,1696,400,30,30,0.7862143,middle round.jpg
63,1732,438,30,30,0.7920516,small_round.jpg
55,1764,481,30,30,0.7961172,middle round.jpg
64,1795,522,30,30,0.83615613,small_round.jpg
21,1817,400,30,30,0.8493859,round_light.jpg
1,1820,447,30,30,0.8068117,left_back_bent.jpg
2,1840,577,30,30,0.7698285,left_back_bent.jpg
25,1878,656,30,30,0.8478464,round_light.jpg
65,1901,689,30,30,0.8397308,small_round.jpg
66,1923,729,30,30,0.8254476,small_round.jpg
14,1944,773,30,30,0.81018364,12_20_2022 LG 282 copy 2.jpg
67,1990,851,30,30,0.7825932,small_round.jpg
68,2014,894,30,30,0.7702825,small_round.jpg
69,2058,978,30,30,0.8606183,small_round.jpg
56,2074,1020,30,30,0.876948,03_18_2023 LG 282 copy.jpg
57,2115,1103,30,30,0.8839774,03_18_2023 LG 282 copy.jpg
5,2148,968,30,30,0.7745253,left_back_bent.jpg
35,2153,1176,30,30,0.88417804,round_light.jpg
31,2162,1067,30,30,0.77097154,round_light.jpg
36,2174,1211,30,30,0.8899385,round_light.jpg
38,2194,1248,30,30,0.8547788,round_light.jpg
40,2211,1284,30,30,0.80603516,round_light.jpg
42,2224,1319,30,30,0.8491638,round_light.jpg
6,2238,1090,30,30,0.7755581,left_back_bent.jpg
44,2241,1356,30,30,0.86185676,round_light.jpg
47,2272,1428,30,30,0.90825933,round_light.jpg
58,2302,1497,30,30,0.8713126,03_18_2023 LG 282 copy.jpg
59,2315,1533,30,30,0.817598,03_18_2023 LG 282 copy.jpg
70,2358,1605,30,30,0.84408736,small_round.jpg
72,2391,1679,30,30,0.86200196,small_round.jpg
74,2427,1765,30,30,0.7871616,small_round.jpg
75,2445,1814,30,30,0.7536545,small_round.jpg
12,2501,1911,30,30,0.8644267,left_back_bent.jpg
11,2508,1856,30,30,0.84861463,left_back_bent.jpg
10,2546,1810,30,30,0.9075729,left_back_bent.jpg
