,x,y,w,h,score,match
67,76,1865,30,30,0.7844796,12_20_2022 LG 282 copy.jpg
57,133,1716,30,30,0.7993705,small_round.jpg
56,145,1677,30,30,0.81460416,small_round.jpg
47,169,1607,30,30,0.82369924,03_18_2023 LG 282 copy.jpg
46,186,1571,30,30,0.85080814,03_18_2023 LG 282 copy.jpg
44,200,1535,30,30,0.8558308,03_18_2023 LG 282 copy.jpg
42,231,1465,30,30,0.87914866,03_18_2023 LG 282 copy.jpg
40,249,1429,30,30,0.8781673,03_18_2023 LG 282 copy.jpg
55,267,1391,30,30,0.8007946,small_round.jpg
38,295,1321,30,30,0.8271612,03_18_2023 LG 282 copy.jpg
35,345,1210,30,30,0.9181338,03_18_2023 LG 282 copy.jpg
33,364,1173,30,30,0.8866756,03_18_2023 LG 282 copy.jpg
31,405,1090,30,30,0.861959,03_18_2023 LG 282 copy.jpg
54,448,1010,30,30,0.78503,small_round.jpg
28,464,966,30,30,0.84184545,03_18_2023 LG 282 copy.jpg
26,508,882,30,30,0.8777942,03_18_2023 LG 282 copy.jpg
53,558,794,30,30,0.8037507,small_round.jpg
23,579,749,30,30,0.8148219,03_18_2023 LG 282 copy.jpg
52,632,663,30,30,0.7772951,small_round.jpg
20,681,574,30,30,0.79290533,03_18_2023 LG 282 copy.jpg
0,699,680,30,30,0.7502106,left_back_bent.jpg
66,717,530,30,30,0.8349954,12_20_2022 LG 282 copy.jpg
4,780,454,30,30,0.7680567,round_light.jpg
65,813,405,30,30,0.8147899,12_20_2022 LG 282 copy.jpg
64,882,342,30,30,0.84347856,12_20_2022 LG 282 copy.jpg
2,930,298,30,30,0.79946643,round_light.jpg
13,970,266,30,30,0.776611,middle round.jpg
62,1020,238,30,30,0.88181657,12_20_2022 LG 282 copy.jpg
12,1073,248,30,30,0.75039893,middle round.jpg
11,1115,209,30,30,0.89871776,middle round.jpg
59,1209,199,30,30,0.91282606,12_20_2022 LG 282 copy.jpg
1,1284,150,30,30,0.772072,round_light.jpg
60,1300,204,30,30,0.9339686,12_20_2022 LG 282 copy.jpg
61,1400,233,30,30,0.8719312,12_20_2022 LG 282 copy.jpg
63,1446,256,30,30,0.7990843,12_20_2022 LG 282 copy.jpg
16,1446,1900,30,30,0.7586969,middle round.jpg
3,1552,333,30,30,0.8471134,round_light.jpg
50,1591,361,30,30,0.88826925,small_round.jpg
5,1606,516,30,30,0.8335723,round_light.jpg
51,1623,397,30,30,0.8568347,small_round.jpg
17,1652,437,30,30,0.8821725,03_18_2023 LG 282 copy.jpg
18,1719,523,30,30,0.8868428,03_18_2023 LG 282 copy.jpg
6,1729,649,30,30,0.87837505,round_light.jpg
19,1750,568,30,30,0.88135964,03_18_2023 LG 282 copy.jpg
21,1806,653,30,30,0.9205837,03_18_2023 LG 282 copy.jpg
7,1841,696,30,30,0.8888906,round_light.jpg
22,1855,737,30,30,0.8920408,03_18_2023 LG 282 copy.jpg
24,1875,777,30,30,0.89362586,03_18_2023 LG 282 copy.jpg
25,1919,856,30,30,0.901208,03_18_2023 LG 282 copy.jpg
27,1942,900,30,30,0.8453336,03_18_2023 LG 282 copy.jpg
8,2005,1027,30,30,0.80837524,round_light.jpg
29,2033,1068,30,30,0.9003041,03_18_2023 LG 282 copy.jpg
32,2047,1105,30,30,0.9260798,03_18_2023 LG 282 copy.jpg
34,2089,1177,30,30,0.89904886,03_18_2023 LG 282 copy.jpg
9,2103,1215,30,30,0.8236283,round_light.jpg
36,2125,1254,30,30,0.91981274,03_18_2023 LG 282 copy.jpg
37,2143,1292,30,30,0.827343,03_18_2023 LG 282 copy.jpg
30,2148,1082,30,30,0.782086,03_18_2023 LG 282 copy.jpg
10,2167,1912,30,30,0.78435993,round_light.jpg
39,2190,1398,30,30,0.9461675,03_18_2023 LG 282 copy.jpg
41,2204,1436,30,30,0.90391,03_18_2023 LG 282 copy.jpg
43,2235,1508,30,30,0.89591396,03_18_2023 LG 282 copy.jpg
45,2252,1544,30,30,0.88236713,03_18_2023 LG 282 copy.jpg
48,2282,1615,30,30,0.84816647,03_18_2023 LG 282 copy.jpg
15,2283,1895,30,30,0.87186164,middle round.jpg
49,2296,1655,30,30,0.8255627,03_18_2023 LG 282 copy.jpg
14,2325,1894,30,30,0.8479831,middle round.jpg
58,2339,1726,30,30,0.79268694,small_round.jpg
