,x,y,w,h,score,match
64,202,1727,30,30,0.84548527,small_round.jpg
63,221,1685,30,30,0.83063555,small_round.jpg
62,235,1646,30,30,0.8524791,small_round.jpg
46,290,1506,30,30,0.8819018,03_18_2023 LG 282 copy.jpg
61,314,1468,30,30,0.857796,small_round.jpg
17,328,1594,30,30,0.7815242,round_light.jpg
45,342,1400,30,30,0.88074243,03_18_2023 LG 282 copy.jpg
44,374,1329,30,30,0.86279553,03_18_2023 LG 282 copy.jpg
43,393,1292,30,30,0.8709291,03_18_2023 LG 282 copy.jpg
42,410,1254,30,30,0.8830994,03_18_2023 LG 282 copy.jpg
58,432,1216,30,30,0.7635597,small_round.jpg
41,463,1147,30,30,0.9008923,03_18_2023 LG 282 copy.jpg
6,469,1505,30,30,0.75574154,left_back_bent.jpg
60,487,1341,30,30,0.84046876,small_round.jpg
40,487,1102,30,30,0.90716916,03_18_2023 LG 282 copy.jpg
39,525,1025,30,30,0.9038851,03_18_2023 LG 282 copy.jpg
38,547,985,30,30,0.82905215,03_18_2023 LG 282 copy.jpg
37,570,940,30,30,0.86997515,03_18_2023 LG 282 copy.jpg
36,593,900,30,30,0.88681203,03_18_2023 LG 282 copy.jpg
35,638,817,30,30,0.87293965,03_18_2023 LG 282 copy.jpg
34,663,773,30,30,0.79889256,03_18_2023 LG 282 copy.jpg
5,667,1097,30,30,0.7505867,left_back_bent.jpg
4,706,1050,30,30,0.7725474,left_back_bent.jpg
33,713,683,30,30,0.8772139,03_18_2023 LG 282 copy.jpg
3,736,991,30,30,0.7501401,left_back_bent.jpg
52,745,641,30,30,0.7964845,small_round.jpg
32,767,598,30,30,0.88478804,03_18_2023 LG 282 copy.jpg
31,797,557,30,30,0.90079314,03_18_2023 LG 282 copy.jpg
30,830,511,30,30,0.90637153,03_18_2023 LG 282 copy.jpg
2,862,562,30,30,0.79779184,left_back_bent.jpg
29,864,466,30,30,0.87549114,03_18_2023 LG 282 copy.jpg
49,899,426,30,30,0.8544141,small_round.jpg
1,951,468,30,30,0.7587751,left_back_bent.jpg
28,961,356,30,30,0.8428835,03_18_2023 LG 282 copy.jpg
15,1002,332,30,30,0.797832,round_light.jpg
12,1049,287,30,30,0.81171703,round_light.jpg
7,1093,259,30,30,0.8697076,12_20_2022 LG 282 copy 2.jpg
22,1191,209,30,30,0.8438772,middle round.jpg
24,1221,252,30,30,0.8085004,middle round.jpg
19,1239,199,30,30,0.9022116,middle round.jpg
23,1271,242,30,30,0.8084316,middle round.jpg
18,1291,190,30,30,0.8451624,middle round.jpg
11,1346,229,30,30,0.78496295,round_light.jpg
71,1378,191,30,30,0.8600758,12_20_2022 LG 282 copy.jpg
20,1425,199,30,30,0.850462,middle round.jpg
21,1476,206,30,30,0.8535004,middle round.jpg
48,1577,250,30,30,0.8139135,small_round.jpg
13,1631,293,30,30,0.87702996,round_light.jpg
14,1681,328,30,30,0.8207535,round_light.jpg
10,1692,216,30,30,0.7706678,round_light.jpg
0,1738,260,30,30,0.8127649,left_back_bent.jpg
8,1750,404,30,30,0.8290434,12_20_2022 LG 282 copy 2.jpg
50,1784,439,30,30,0.79384035,small_round.jpg
25,1815,483,30,30,0.8329672,middle round.jpg
16,1850,523,30,30,0.80131567,round_light.jpg
66,1889,569,30,30,0.7753279,left_angled.jpg
51,1903,611,30,30,0.82866424,small_round.jpg
53,1929,652,30,30,0.8136157,small_round.jpg
54,1953,698,30,30,0.78953266,small_round.jpg
67,1994,738,30,30,0.75671184,left_angled.jpg
68,2013,779,30,30,0.76152134,left_angled.jpg
9,2035,862,30,30,0.86217874,12_20_2022 LG 282 copy 2.jpg
26,2056,909,30,30,0.84269947,middle round.jpg
27,2079,957,30,30,0.80541277,middle round.jpg
55,2137,1074,30,30,0.83273256,small_round.jpg
56,2154,1116,30,30,0.84435624,small_round.jpg
57,2172,1156,30,30,0.83580405,small_round.jpg
59,2206,1228,30,30,0.7919169,small_round.jpg
69,2294,1414,30,30,0.7895779,left_angled.jpg
65,2414,1745,30,30,0.81722564,small_round.jpg
47,2442,1829,30,30,0.7582439,03_18_2023 LG 282 copy.jpg
70,2483,1919,30,30,0.7607017,left_angled.jpg
