,x,y,w,h,score,match
10,141,1890,30,30,0.81212693,top_left.jpg
9,154,1846,30,30,0.8688293,top_left.jpg
8,169,1802,30,30,0.89148235,top_left.jpg
63,181,1755,30,30,0.7715239,small_round.jpg
7,212,1687,30,30,0.859799,top_left.jpg
62,235,1613,30,30,0.84646934,small_round.jpg
67,275,1551,30,30,0.76935506,left_angled.jpg
6,282,1505,30,30,0.91175544,top_left.jpg
66,324,1433,30,30,0.82862294,left_angled.jpg
61,341,1353,30,30,0.8497245,small_round.jpg
24,371,1290,30,30,0.8340775,middle round.jpg
4,403,1248,30,30,0.85955566,left_back_bent.jpg
59,425,1156,30,30,0.80619204,small_round.jpg
57,445,1116,30,30,0.87180316,small_round.jpg
55,462,1075,30,30,0.8271745,small_round.jpg
3,498,1040,30,30,0.838581,left_back_bent.jpg
53,525,944,30,30,0.796988,small_round.jpg
37,561,858,30,30,0.81160134,03_18_2023 LG 282 copy.jpg
50,590,808,30,30,0.81687266,small_round.jpg
36,608,765,30,30,0.8104722,03_18_2023 LG 282 copy.jpg
47,637,722,30,30,0.7666463,small_round.jpg
2,643,1015,30,30,0.7575078,left_back_bent.jpg
35,657,675,30,30,0.7775293,03_18_2023 LG 282 copy.jpg
13,687,629,30,30,0.7624813,right_small_weird.jpg
0,692,932,30,30,0.75199765,left_back_bent.jpg
34,718,587,30,30,0.78537977,03_18_2023 LG 282 copy.jpg
33,746,540,30,30,0.8207879,03_18_2023 LG 282 copy.jpg
32,806,460,30,30,0.8055767,03_18_2023 LG 282 copy.jpg
31,843,427,30,30,0.8841185,03_18_2023 LG 282 copy.jpg
30,877,395,30,30,0.859055,03_18_2023 LG 282 copy.jpg
29,922,347,30,30,0.78244275,03_18_2023 LG 282 copy.jpg
28,1005,287,30,30,0.78067577,03_18_2023 LG 282 copy.jpg
27,1055,265,30,30,0.8235431,03_18_2023 LG 282 copy.jpg
23,1108,250,30,30,0.78497714,middle round.jpg
16,1160,243,30,30,0.8124534,round_light.jpg
15,1202,236,30,30,0.8102306,round_light.jpg
26,1250,238,30,30,0.84983194,03_18_2023 LG 282 copy.jpg
22,1299,242,30,30,0.8660629,middle round.jpg
11,1350,254,30,30,0.80501217,12_20_2022 LG 282 copy 2.jpg
68,1407,265,30,30,0.86257553,12_20_2022 LG 282 copy.jpg
17,1513,325,30,30,0.86813045,round_light.jpg
18,1563,364,30,30,0.838401,round_light.jpg
19,1601,397,30,30,0.8622322,round_light.jpg
42,1639,425,30,30,0.761491,small_round.jpg
43,1674,461,30,30,0.8673838,small_round.jpg
12,1705,502,30,30,0.8604774,right_small_weird.jpg
44,1743,543,30,30,0.77808124,small_round.jpg
20,1776,584,30,30,0.8002552,round_light.jpg
45,1805,631,30,30,0.8280738,small_round.jpg
21,1829,1236,30,30,0.8061529,round_light.jpg
46,1832,672,30,30,0.8693311,small_round.jpg
48,1883,753,30,30,0.8223506,small_round.jpg
14,1903,187,30,30,0.7697197,round_light.jpg
49,1906,792,30,30,0.82237935,small_round.jpg
51,1929,833,30,30,0.8396066,small_round.jpg
52,1953,871,30,30,0.8187231,small_round.jpg
69,1973,918,30,30,0.8232026,12_20_2022 LG 282 copy.jpg
1,2039,999,30,30,0.7828043,left_back_bent.jpg
54,2047,1039,30,30,0.7760751,small_round.jpg
56,2067,1080,30,30,0.7983336,small_round.jpg
58,2087,1120,30,30,0.8067609,small_round.jpg
65,2123,1160,30,30,0.7595244,left_angled.jpg
38,2143,1235,30,30,0.8377472,03_18_2023 LG 282 copy.jpg
60,2167,1270,30,30,0.7923496,small_round.jpg
39,2201,1343,30,30,0.81600875,03_18_2023 LG 282 copy.jpg
25,2257,1457,30,30,0.7606529,middle round.jpg
40,2366,1705,30,30,0.80846107,03_18_2023 LG 282 copy.jpg
64,2410,1782,30,30,0.7654985,small_round.jpg
41,2431,1873,30,30,0.7586132,03_18_2023 LG 282 copy.jpg
5,2485,1913,30,30,0.79886776,left_back_bent.jpg
