,x,y,w,h,score,match
66,130,1790,30,30,0.78146505,03_18_2023 LG 282 copy.jpg
79,168,1687,30,30,0.8588744,small_round.jpg
7,193,1644,30,30,0.8344613,top_left.jpg
78,214,1570,30,30,0.855039,small_round.jpg
77,268,1425,30,30,0.88058984,small_round.jpg
76,314,1320,30,30,0.85756093,small_round.jpg
14,326,1285,30,30,0.88826054,round_light.jpg
6,360,1216,30,30,0.8520962,top_left.jpg
75,394,1133,30,30,0.85412323,small_round.jpg
58,405,1095,30,30,0.9010366,03_18_2023 LG 282 copy.jpg
74,428,1053,30,30,0.8779697,small_round.jpg
54,463,974,30,30,0.8635794,03_18_2023 LG 282 copy.jpg
52,481,933,30,30,0.8648881,03_18_2023 LG 282 copy.jpg
50,503,890,30,30,0.87516576,03_18_2023 LG 282 copy.jpg
49,525,848,30,30,0.8733486,03_18_2023 LG 282 copy.jpg
47,569,761,30,30,0.78363883,03_18_2023 LG 282 copy.jpg
5,582,1877,30,30,0.75090843,left_back_bent.jpg
43,638,630,30,30,0.8724456,03_18_2023 LG 282 copy.jpg
41,664,588,30,30,0.8292616,03_18_2023 LG 282 copy.jpg
2,669,675,30,30,0.8175909,left_back_bent.jpg
26,692,545,30,30,0.8538012,middle round.jpg
69,721,500,30,30,0.8178424,small_round.jpg
25,781,416,30,30,0.8417569,middle round.jpg
68,812,370,30,30,0.87385243,small_round.jpg
24,876,304,30,30,0.8906884,middle round.jpg
83,910,269,30,30,0.79165614,12_20_2022 LG 282 copy.jpg
22,963,219,30,30,0.86539745,middle round.jpg
21,1002,193,30,30,0.8646789,middle round.jpg
0,1021,246,30,30,0.8259835,left_back_bent.jpg
35,1042,153,30,30,0.76989293,03_18_2023 LG 282 copy.jpg
19,1093,141,30,30,0.8748207,middle round.jpg
18,1143,131,30,30,0.7929561,middle round.jpg
16,1194,121,30,30,0.8829175,middle round.jpg
23,1225,219,30,30,0.7904286,middle round.jpg
12,1226,335,30,30,0.84427667,round_light.jpg
17,1236,123,30,30,0.8939749,middle round.jpg
81,1276,114,30,30,0.8706906,12_20_2022 LG 282 copy.jpg
1,1308,315,30,30,0.75778466,left_back_bent.jpg
82,1324,128,30,30,0.7683359,12_20_2022 LG 282 copy.jpg
20,1345,180,30,30,0.78788996,middle round.jpg
67,1374,131,30,30,0.87061703,small_round.jpg
36,1475,170,30,30,0.8325738,03_18_2023 LG 282 copy.jpg
8,1534,204,30,30,0.91394156,round_light.jpg
9,1584,249,30,30,0.87792176,round_light.jpg
10,1626,286,30,30,0.8651097,round_light.jpg
11,1663,313,30,30,0.9121623,round_light.jpg
37,1691,353,30,30,0.9080846,03_18_2023 LG 282 copy.jpg
38,1724,392,30,30,0.8447573,03_18_2023 LG 282 copy.jpg
39,1788,474,30,30,0.9048037,03_18_2023 LG 282 copy.jpg
70,1823,517,30,30,0.83642983,small_round.jpg
40,1846,561,30,30,0.8781631,03_18_2023 LG 282 copy.jpg
42,1874,603,30,30,0.9011197,03_18_2023 LG 282 copy.jpg
44,1894,639,30,30,0.9093565,03_18_2023 LG 282 copy.jpg
73,1905,934,30,30,0.82649654,small_round.jpg
45,1918,679,30,30,0.92987,03_18_2023 LG 282 copy.jpg
46,1941,717,30,30,0.90874577,03_18_2023 LG 282 copy.jpg
71,1965,753,30,30,0.86986524,small_round.jpg
72,1989,799,30,30,0.8888806,small_round.jpg
48,2011,844,30,30,0.923757,03_18_2023 LG 282 copy.jpg
55,2018,1037,30,30,0.7845675,03_18_2023 LG 282 copy.jpg
51,2054,926,30,30,0.90839225,03_18_2023 LG 282 copy.jpg
53,2077,964,30,30,0.8858888,03_18_2023 LG 282 copy.jpg
56,2118,1044,30,30,0.8876848,03_18_2023 LG 282 copy.jpg
57,2133,1081,30,30,0.89985883,03_18_2023 LG 282 copy.jpg
59,2150,1117,30,30,0.8847032,03_18_2023 LG 282 copy.jpg
13,2178,1152,30,30,0.8663693,round_light.jpg
60,2191,1188,30,30,0.8814001,03_18_2023 LG 282 copy.jpg
33,2207,1914,30,30,0.7899363,middle round.jpg
61,2221,1259,30,30,0.85205513,03_18_2023 LG 282 copy.jpg
34,2243,1914,30,30,0.78087497,middle round.jpg
15,2245,1298,30,30,0.8758717,round_light.jpg
62,2271,1369,30,30,0.85292494,03_18_2023 LG 282 copy.jpg
63,2301,1437,30,30,0.82948524,03_18_2023 LG 282 copy.jpg
32,2302,1910,30,30,0.7994328,middle round.jpg
64,2336,1509,30,30,0.8876334,03_18_2023 LG 282 copy.jpg
30,2357,1908,30,30,0.7935607,middle round.jpg
65,2389,1625,30,30,0.8519212,03_18_2023 LG 282 copy.jpg
31,2395,1908,30,30,0.7893599,middle round.jpg
29,2456,1881,30,30,0.8387464,middle round.jpg
80,2462,1811,30,30,0.7799685,small_round.jpg
3,2513,1696,30,30,0.76925296,left_back_bent.jpg
28,2522,1877,30,30,0.80455524,middle round.jpg
4,2524,1789,30,30,0.7528525,left_back_bent.jpg
27,2570,1870,30,30,0.825673,middle round.jpg
