,x,y,w,h,score,match
1,196,1564,30,30,0.78770965,top_left.jpg
34,202,1523,30,30,0.78364646,03_18_2023 LG 282 copy.jpg
0,240,1455,30,30,0.79602975,top_left.jpg
53,267,1381,30,30,0.8368487,small_round.jpg
52,285,1343,30,30,0.845467,small_round.jpg
30,313,1272,30,30,0.8664262,03_18_2023 LG 282 copy.jpg
29,331,1236,30,30,0.8613717,03_18_2023 LG 282 copy.jpg
28,348,1198,30,30,0.8432044,03_18_2023 LG 282 copy.jpg
25,380,1124,30,30,0.87299246,03_18_2023 LG 282 copy.jpg
23,398,1084,30,30,0.81388694,03_18_2023 LG 282 copy.jpg
21,439,1008,30,30,0.84515643,03_18_2023 LG 282 copy.jpg
3,459,969,30,30,0.8118601,12_20_2022 LG 282 copy 2.jpg
19,494,885,30,30,0.80778944,03_18_2023 LG 282 copy.jpg
18,518,841,30,30,0.89986646,03_18_2023 LG 282 copy.jpg
17,540,797,30,30,0.898442,03_18_2023 LG 282 copy.jpg
16,565,754,30,30,0.833182,03_18_2023 LG 282 copy.jpg
14,586,711,30,30,0.806255,03_18_2023 LG 282 copy.jpg
48,612,668,30,30,0.75053626,small_round.jpg
11,688,539,30,30,0.79960006,middle round.jpg
45,742,446,30,30,0.85324544,small_round.jpg
43,775,403,30,30,0.8287706,small_round.jpg
40,838,314,30,30,0.80821556,small_round.jpg
7,941,217,30,30,0.76247215,round_light.jpg
12,990,165,30,30,0.8214259,03_18_2023 LG 282 copy.jpg
10,1032,138,30,30,0.78825396,middle round.jpg
57,1177,77,30,30,0.8749342,12_20_2022 LG 282 copy.jpg
56,1230,69,30,30,0.851979,12_20_2022 LG 282 copy.jpg
55,1318,68,30,30,0.8961242,12_20_2022 LG 282 copy.jpg
58,1367,77,30,30,0.8886037,12_20_2022 LG 282 copy.jpg
9,1405,790,30,30,0.76732785,round_light.jpg
59,1474,105,30,30,0.8337325,12_20_2022 LG 282 copy.jpg
4,1489,22,30,30,0.8481034,round_light.jpg
60,1521,125,30,30,0.7885806,12_20_2022 LG 282 copy.jpg
5,1575,161,30,30,0.88166815,round_light.jpg
6,1626,206,30,30,0.85257095,round_light.jpg
8,1670,235,30,30,0.8118497,round_light.jpg
39,1700,275,30,30,0.8189624,small_round.jpg
41,1734,314,30,30,0.81885374,small_round.jpg
42,1800,397,30,30,0.85666674,small_round.jpg
44,1829,441,30,30,0.8514446,small_round.jpg
46,1885,530,30,30,0.84677446,small_round.jpg
15,1912,715,30,30,0.82933116,03_18_2023 LG 282 copy.jpg
47,1932,612,30,30,0.8317551,small_round.jpg
13,1949,653,30,30,0.86830705,03_18_2023 LG 282 copy.jpg
49,1997,730,30,30,0.772811,small_round.jpg
50,2106,947,30,30,0.86807686,small_round.jpg
20,2123,988,30,30,0.87799996,03_18_2023 LG 282 copy.jpg
22,2160,1064,30,30,0.86386794,03_18_2023 LG 282 copy.jpg
24,2178,1101,30,30,0.88637364,03_18_2023 LG 282 copy.jpg
26,2196,1138,30,30,0.92025876,03_18_2023 LG 282 copy.jpg
27,2216,1175,30,30,0.91357666,03_18_2023 LG 282 copy.jpg
31,2279,1321,30,30,0.7548287,03_18_2023 LG 282 copy.jpg
32,2307,1396,30,30,0.82950103,03_18_2023 LG 282 copy.jpg
51,2328,1285,30,30,0.7522142,small_round.jpg
33,2336,1468,30,30,0.85526735,03_18_2023 LG 282 copy.jpg
35,2375,1541,30,30,0.84140104,03_18_2023 LG 282 copy.jpg
36,2388,1579,30,30,0.7910664,03_18_2023 LG 282 copy.jpg
37,2419,1662,30,30,0.8722993,03_18_2023 LG 282 copy.jpg
38,2438,1706,30,30,0.7607773,03_18_2023 LG 282 copy.jpg
54,2457,1762,30,30,0.78535163,small_round.jpg
2,2472,1820,30,30,0.8253472,top_left.jpg
