,x,y,w,h,score,match
83,161,1905,30,30,0.8135239,12_20_2022 LG 282 copy.jpg
78,182,1855,30,30,0.81305087,small_round.jpg
77,201,1817,30,30,0.8384182,small_round.jpg
62,226,1741,30,30,0.7953435,03_18_2023 LG 282 copy.jpg
60,243,1705,30,30,0.8169073,03_18_2023 LG 282 copy.jpg
14,261,1672,30,30,0.8318262,round_light.jpg
58,273,1636,30,30,0.8495436,03_18_2023 LG 282 copy.jpg
56,305,1565,30,30,0.8889623,03_18_2023 LG 282 copy.jpg
15,350,1680,30,30,0.896182,round_light.jpg
76,361,1458,30,30,0.77301615,small_round.jpg
52,373,1421,30,30,0.8355391,03_18_2023 LG 282 copy.jpg
51,393,1384,30,30,0.8703114,03_18_2023 LG 282 copy.jpg
49,427,1312,30,30,0.8538081,03_18_2023 LG 282 copy.jpg
47,446,1273,30,30,0.8674378,03_18_2023 LG 282 copy.jpg
45,469,1232,30,30,0.9012128,03_18_2023 LG 282 copy.jpg
44,487,1192,30,30,0.86078763,03_18_2023 LG 282 copy.jpg
13,496,1340,30,30,0.7861453,round_light.jpg
43,509,1153,30,30,0.84835005,03_18_2023 LG 282 copy.jpg
42,527,1115,30,30,0.8441291,03_18_2023 LG 282 copy.jpg
41,551,1072,30,30,0.8038624,03_18_2023 LG 282 copy.jpg
28,557,1226,30,30,0.8161211,middle round.jpg
40,575,1030,30,30,0.83709484,03_18_2023 LG 282 copy.jpg
39,597,988,30,30,0.77255887,03_18_2023 LG 282 copy.jpg
38,621,945,30,30,0.77794135,03_18_2023 LG 282 copy.jpg
37,644,901,30,30,0.7911809,03_18_2023 LG 282 copy.jpg
36,670,854,30,30,0.8088242,03_18_2023 LG 282 copy.jpg
71,700,814,30,30,0.82490546,small_round.jpg
35,721,771,30,30,0.7817075,03_18_2023 LG 282 copy.jpg
33,749,728,30,30,0.7774738,03_18_2023 LG 282 copy.jpg
2,760,823,30,30,0.7648288,left_back_bent.jpg
68,816,643,30,30,0.84140044,small_round.jpg
32,843,596,30,30,0.76582056,03_18_2023 LG 282 copy.jpg
6,879,561,30,30,0.7628151,12_20_2022 LG 282 copy 2.jpg
31,908,519,30,30,0.85368156,03_18_2023 LG 282 copy.jpg
66,948,489,30,30,0.82214314,small_round.jpg
1,1004,511,30,30,0.7566324,left_back_bent.jpg
29,1029,413,30,30,0.8067362,03_18_2023 LG 282 copy.jpg
25,1078,400,30,30,0.79627734,middle round.jpg
0,1162,433,30,30,0.81792796,left_back_bent.jpg
4,1168,345,30,30,0.82916135,top_left.jpg
19,1218,330,30,30,0.8540573,middle round.jpg
10,1224,380,30,30,0.75280267,round_light.jpg
9,1260,376,30,30,0.7619081,round_light.jpg
18,1267,322,30,30,0.8691765,middle round.jpg
17,1311,319,30,30,0.8646805,middle round.jpg
8,1324,370,30,30,0.805448,round_light.jpg
81,1356,320,30,30,0.8606481,12_20_2022 LG 282 copy.jpg
22,1369,388,30,30,0.82683575,middle round.jpg
20,1402,331,30,30,0.8218409,middle round.jpg
24,1424,395,30,30,0.7959271,middle round.jpg
82,1448,339,30,30,0.7678115,12_20_2022 LG 282 copy.jpg
23,1465,392,30,30,0.8063093,middle round.jpg
21,1504,360,30,30,0.854436,middle round.jpg
7,1553,373,30,30,0.780519,right_small_weird.jpg
30,1601,414,30,30,0.7615069,03_18_2023 LG 282 copy.jpg
65,1655,457,30,30,0.7967663,small_round.jpg
11,1709,637,30,30,0.78857875,round_light.jpg
67,1728,524,30,30,0.8109674,small_round.jpg
26,1758,568,30,30,0.7915883,middle round.jpg
27,1822,653,30,30,0.8170349,middle round.jpg
69,1854,690,30,30,0.8247059,small_round.jpg
34,1880,736,30,30,0.8089811,03_18_2023 LG 282 copy.jpg
70,1905,780,30,30,0.80673677,small_round.jpg
12,1947,872,30,30,0.8010338,round_light.jpg
72,1977,902,30,30,0.78480667,small_round.jpg
73,1996,944,30,30,0.83946073,small_round.jpg
74,2018,983,30,30,0.7710908,small_round.jpg
3,2056,1030,30,30,0.8172393,left_back_bent.jpg
79,2072,1074,30,30,0.7729407,left_angled.jpg
75,2085,1114,30,30,0.78712565,small_round.jpg
80,2115,1157,30,30,0.79684913,left_angled.jpg
46,2142,1236,30,30,0.8261805,03_18_2023 LG 282 copy.jpg
48,2163,1277,30,30,0.8575172,03_18_2023 LG 282 copy.jpg
50,2178,1314,30,30,0.8469385,03_18_2023 LG 282 copy.jpg
53,2236,1423,30,30,0.8850259,03_18_2023 LG 282 copy.jpg
54,2251,1460,30,30,0.82878315,03_18_2023 LG 282 copy.jpg
55,2281,1532,30,30,0.859333,03_18_2023 LG 282 copy.jpg
57,2297,1570,30,30,0.83877695,03_18_2023 LG 282 copy.jpg
59,2326,1643,30,30,0.8305674,03_18_2023 LG 282 copy.jpg
61,2356,1714,30,30,0.8160177,03_18_2023 LG 282 copy.jpg
63,2375,1750,30,30,0.7777357,03_18_2023 LG 282 copy.jpg
64,2404,1827,30,30,0.8272563,03_18_2023 LG 282 copy.jpg
5,2445,1898,30,30,0.7743371,top_left.jpg
16,2518,1854,30,30,0.7715775,round_light.jpg
