,arclength loc,x_2D,y_2D,tangent_x,tangent_y,normal_x,normal_y
0,0,141.72487492707495,1943.0533003267924,1,-2.93871605732175,0.9466905828692364,0.32214428492013597
1,1,142.0470459421349,1942.1066188402008,1,-2.93817191282331,0.9466723869646383,0.3221977525661438
2,2,142.36927044720625,1941.1599555588111,1,-2.9376274833249543,0.9466541724603497,0.3222512649523822
3,3,142.69154848705736,1940.213310501237,1,-2.9370827686006784,0.9466359393286985,0.3223048221346879
4,4,143.01388010651246,1939.2666836861194,1,-2.936537768424222,0.9466176875419584,0.3223584241689913
5,5,143.33626535045096,1938.3200751321276,1,-2.935992482569063,0.946599417072349,0.32241207111131703
6,6,143.65870426380937,1937.3734848579581,1,-2.9354469108084267,0.9465811278920356,0.3224657630177838
7,7,143.98119689157977,1936.4269128823357,1,-2.9349010529152775,0.946562819973129,0.32251949994460466
8,8,144.30374327881083,1935.480359224013,1,-2.934354908662323,0.9465444932876846,0.32257328194808704
9,9,144.62634347060728,1934.5338239017703,1,-2.9338084778220117,0.9465261478077043,0.3226271090846333
10,10,144.94899751213035,1933.5873069344163,1,-2.9332617601665323,0.9465077835051338,0.3226809814107408
11,11,145.27170544859806,1932.6408083407878,1,-2.9327147554678143,0.9464894003518644,0.3227348989830019
12,12,145.5944673252847,1931.6943281397494,1,-2.932167463497527,0.9464709983197318,0.32278886185810446
13,13,145.91728318752155,1930.747866350194,1,-2.9316198840270804,0.9464525773805168,0.3228428700928316
14,14,146.24015308069684,1929.8014229910432,1,-2.931072016827622,0.9464341375059444,0.3228969237440626
15,15,146.56307705025543,1928.854998081246,1,-2.9305238616700393,0.9464156786676843,0.3229510228687725
16,16,146.88605514169922,1927.9085916397805,1,-2.929975418324958,0.9463972008373501,0.3230051675240324
17,17,147.20908740058758,1926.962203685653,1,-2.929426686562741,0.9463787039864997,0.3230593577670101
18,18,147.53217387253662,1926.0158342378984,1,-2.928877666153492,0.946360188086635,0.32311359365496956
19,19,147.8553146032201,1925.0694833155796,1,-2.9283283568670466,0.9463416531092017,0.32316787524527185
20,20,148.17850963836912,1924.123150937789,1,-2.9277787584729813,0.9463230990255889,0.3232222025953748
21,21,148.5017590237721,1923.1768371236467,1,-2.927228870740608,0.9463045258071299,0.32327657576283353
22,22,148.82506280527542,1922.230541892302,1,-2.926678693438974,0.946285933425101,0.32333099480530064
23,23,149.14842102878288,1921.2842652629329,1,-2.926128226336862,0.9462673218507218,0.32338545978052624
24,24,149.47183374025613,1920.3380072547461,1,-2.925577469202791,0.9462486910551553,0.32343997074635816
25,25,149.79530098571462,1919.3917678869773,1,-2.925026421805013,0.9462300410095074,0.3234945277607426
26,26,150.11882281123619,1918.445547178891,1,-2.924475083911516,0.9462113716848268,0.3235491308817236
27,27,150.4423992629562,1917.4993451497808,1,-2.923923455290022,0.9461926830521048,0.32360378016744373
28,28,150.76603038706875,1916.553161818969,1,-2.923371535707984,0.9461739750822755,0.3236584756761444
29,29,151.08971622982594,1915.6069972058078,1,-2.922819324932591,0.9461552477462157,0.32371321746616577
30,30,151.41345683753815,1914.6608513296776,1,-2.9222668227307635,0.9461365010147442,0.323768005595947
31,31,151.73725225657438,1913.7147242099886,1,-2.9217140288691543,0.9461177348586217,0.32382284012402657
32,32,152.06110253336252,1912.76861586618,1,-2.921160943114147,0.9460989492485515,0.3238777211090426
33,33,152.38500771438862,1911.8225263177203,1,-2.920607565231859,0.9460801441551785,0.32393264860973264
34,34,152.7089678461979,1910.8764555841078,1,-2.920053894988135,0.9460613195490896,0.3239876226849346
35,35,153.03298297539422,1909.9304036848698,1,-2.9194999321485544,0.9460424754008125,0.324042643393586
36,36,153.3570531486407,1908.9843706395632,1,-2.9189456764784243,0.9460236116808178,0.3240977107947252
37,37,153.68117841265916,1908.0383564677745,1,-2.918391127742781,0.946004728359516,0.3241528249474908
38,38,154.00535881423104,1907.09236118912,1,-2.917836285706393,0.9459858254072592,0.32420798591112215
39,39,154.3295944001967,1906.1463848232454,1,-2.9172811501337543,0.9459669027943411,0.32426319374495993
40,40,154.65388521745618,1905.200427389826,1,-2.916725720789089,0.9459479604909957,0.3243184485084458
41,41,154.9782313129691,1904.2544889085675,1,-2.91616999743635,0.9459289984673981,0.3243737502611229
42,42,155.30263273375388,1903.308569399205,1,-2.9156139798392164,0.9459100166936631,0.3244290990626359
43,43,155.62708952688976,1902.3626688815034,1,-2.9150576677610935,0.9458910151398475,0.3244844949727317
44,44,155.95160173951507,1901.416787375258,1,-2.914501060965117,0.9458719937759471,0.32453993805125875
45,45,156.27616941882803,1900.470924900294,1,-2.9139441592141453,0.945852952571898,0.3245954283581683
46,46,156.60079261208736,1899.5250814764663,1,-2.913386962270764,0.9458338914975771,0.3246509659535139
47,47,156.92547136661128,1898.5792571236605,1,-2.9128294698972845,0.9458148105228003,0.3247065508974518
48,48,157.25020572977866,1897.6334518617919,1,-2.912271681855743,0.9457957096173236,0.32476218325024137
49,49,157.5749957490285,1896.6876657108064,1,-2.9117135979079007,0.9457765887508426,0.3248178630722451
50,50,157.8998414718603,1895.7418986906805,1,-2.9111552178152404,0.9457574478929919,0.3248735904239288
51,51,158.2247429458339,1894.7961508214205,1,-2.9105965413389723,0.945738287013346,0.32492936536586225
52,52,158.5497002185699,1893.8504221230635,1,-2.910037568240028,0.945719106081418,0.3249851879587186
53,53,158.87471333774977,1892.904712615677,1,-2.9094782982790606,0.9456999050666601,0.3250410582632756
54,54,159.19978235111532,1891.9590223193593,1,-2.90891873121645,0.9456806839384635,0.32509697634041473
55,55,159.52490730646994,1891.013351254239,1,-2.9083588668122924,0.9456614426661575,0.3251529422511225
56,56,159.85008825167748,1890.0676994404757,1,-2.9077987048264093,0.9456421812190106,0.3252089560564901
57,57,160.17532523466326,1889.1220668982596,1,-2.907238245018343,0.9456228995662291,0.3252650178177134
58,58,160.5006183034139,1888.1764536478117,1,-2.906677487147355,0.9456035976769578,0.3253211275960938
59,59,160.82596750597722,1887.2308597093838,1,-2.9061164309724274,0.9455842755202797,0.32537728545303807
60,60,161.15137289046237,1886.285285103259,1,-2.9055550762522624,0.9455649330652152,0.3254334914500587
61,61,161.47683450504042,1885.3397298497512,1,-2.904993422745283,0.9455455702807225,0.32548974564877364
62,62,161.80235239794382,1884.3941939692052,1,-2.904431470209628,0.9455261871356977,0.3255460481109076
63,63,162.127926617467,1883.4486774819973,1,-2.9038692184031554,0.9455067835989744,0.3256023988982916
64,64,162.45355721196609,1882.5031804085347,1,-2.9033066670834438,0.9454873596393231,0.32565879807286263
65,65,162.7792442298592,1881.5577027692561,1,-2.9027438160077867,0.9454679152254513,0.325715245696665
