,arclength loc,x_2D,y_2D,tangent_x,tangent_y,normal_x,normal_y
0,0,154.68087994373786,1943.068022532118,1,-2.570645075699905,0.9319673516865796,0.36254221187373936
1,1,155.04344817643982,1942.1360653031447,1,-2.5702202258930162,0.9319471026350702,0.36259426069657813
2,2,155.40606847975516,1941.2041283333751,1,-2.5697951331496403,0.9319268332742932,0.3626463531091242
3,3,155.7687408973004,1940.272211643133,1,-2.569369797265798,0.9319065435747104,0.36269848916508685
4,4,156.13146547274576,1939.340315252772,1,-2.5689442180372675,0.9318862335067257,0.36275066891826413
5,5,156.49424224981544,1938.4084391826752,1,-2.568518395259594,0.9318659030406881,0.36280289242254254
6,6,156.8570712722876,1937.4765834532557,1,-2.5680923287280804,0.9318455521468882,0.3628551597318975
7,7,157.21995258399423,1936.5447480849562,1,-2.5676660182377957,0.9318251807955612,0.36290747090039316
8,8,157.5828862288215,1935.6129330982487,1,-2.5672394635835665,0.9318047889568841,0.362959825982183
9,9,157.94587225071004,1934.6811385136361,1,-2.5668126645599822,0.9317843766009776,0.3630122250315098
10,10,158.30891069365424,1933.7493643516502,1,-2.5663856209613924,0.9317639436979047,0.3630646681027059
11,11,158.67200160170339,1932.8176106328533,1,-2.5659583325819084,0.931743490217671,0.3631171552501929
12,12,159.0351450189609,1931.8858773778375,1,-2.5655307992153986,0.9317230161302248,0.363169686528483
13,13,159.398340989585,1930.954164607225,1,-2.565103020655492,0.9317025214054566,0.3632222619921781
14,14,159.76158955778845,1930.0224723416684,1,-2.5646749966955786,0.9316820060131993,0.3632748816959702
15,15,160.12489076783854,1929.09080060185,1,-2.564246727128804,0.9316614699232268,0.36332754569464204
16,16,160.48824466405776,1928.159149408483,1,-2.563818211748074,0.9316409131052565,0.36338025404306684
17,17,160.8516512908233,1927.2275187823104,1,-2.5633894503460533,0.9316203355289465,0.3634330067962086
18,18,161.2151106925672,1926.2959087441056,1,-2.5629604427151604,0.9315997371638969,0.3634858040091226
19,19,161.5786229137771,1925.3643193146727,1,-2.5625311886475757,0.9315791179796491,0.363538645736955
20,20,161.94218799899548,1924.4327505148462,1,-2.5621016879352334,0.9315584779456859,0.3635915320349434
21,21,162.30580599281993,1923.501202365491,1,-2.561671940369826,0.9315378170314313,0.363644462958417
22,22,162.66947693990386,1922.5696748875027,1,-2.561241945742801,0.9315171352062508,0.36369743856279696
23,23,163.03320088495582,1921.6381681018077,1,-2.560811703845361,0.9314964324394502,0.36375045890359625
24,24,163.39697787274002,1920.7066820293628,1,-2.560381214468466,0.9314757087002763,0.3638035240364198
25,25,163.76080794807643,1919.775216691156,1,-2.559950477402829,0.9314549639579168,0.3638566340169653
26,26,164.12469115584048,1918.8437721082057,1,-2.55951949243892,0.9314341981814998,0.3639097889010225
27,27,164.4886275409638,1917.9123483015617,1,-2.5590882593669595,0.9314134113400933,0.3639629887444744
28,28,164.85261714843358,1916.980945292304,1,-2.5586567779769256,0.9313926034027061,0.3640162336032963
29,29,165.21666002329343,1916.0495631015447,1,-2.558225048058547,0.9313717743382867,0.3640695235335572
30,30,165.58075621064265,1915.118201750426,1,-2.557793069401308,0.9313509241157243,0.3641228585914191
31,31,165.94490575563722,1914.1868612601215,1,-2.5573608417944436,0.9313300527038466,0.3641762388331374
32,32,166.30910870348887,1913.2555416518364,1,-2.5569283650269417,0.9313091600714221,0.3642296643150615
33,33,166.67336509946617,1912.3242429468069,1,-2.5564956388875424,0.9312882461871582,0.3642831350936345
34,34,167.03767498889403,1911.3929651663004,1,-2.5560626631647376,0.9312673110197017,0.36433665122539355
35,35,167.4020384171539,1910.461708331616,1,-2.5556294376467688,0.931246354537639,0.3643902127669704
36,36,167.76645542968396,1909.5304724640837,1,-2.555195962121631,0.931225376709495,0.36444381977509066
37,37,168.13092607197925,1908.5992575850655,1,-2.5547622363770666,0.9312043775037342,0.3644974723065753
38,38,168.49545038959147,1907.6680637159548,1,-2.55432826020057,0.9311833568887593,0.3645511704183398
39,39,168.8600284281294,1906.7368908781766,1,-2.5538940333793834,0.9311623148329119,0.3646049141673948
40,40,169.22466023325907,1905.8057390931879,1,-2.5534595557005,0.9311412513044716,0.3646587036108462
41,41,169.58934585070313,1904.8746083824767,1,-2.5530248269506615,0.9311201662716571,0.36471253880589527
42,42,169.95408532624208,1903.9434987675636,1,-2.5525898469163577,0.931099059702625,0.36476641980983904
43,43,170.31887870571342,1903.0124102700008,1,-2.5521546153838255,0.9310779315654696,0.36482034668007063
44,44,170.68372603501214,1902.0813429113723,1,-2.5517191321390507,0.9310567818282234,0.36487431947407895
45,45,171.04862736009102,1901.1502967132942,1,-2.5512833969677655,0.9310356104588564,0.36492833824944915
46,46,171.41358272695996,1900.2192716974146,1,-2.5508474096554505,0.931014417425277,0.3649824030638632
47,47,171.778592181687,1899.288267885414,1,-2.5504111699873295,0.9309932026953297,0.3650365139750995
48,48,172.14365577039786,1898.3572852990046,1,-2.5499746777483763,0.930971966236797,0.36509067104103315
49,49,172.50877353927623,1897.4263239599313,1,-2.5495379327233083,0.930950708017399,0.3651448743196368
50,50,172.87394553456383,1896.495383889971,1,-2.5491009346965874,0.930929428004792,0.3651991238689801
51,51,173.2391718025606,1895.5644651109333,1,-2.5486636834524212,0.9309081261665695,0.36525341974723036
52,52,173.60445238962436,1894.6335676446597,1,-2.5482261787747627,0.9308868024702613,0.3653077620126523
53,53,173.96978734217163,1893.702691513025,1,-2.547788420447308,0.9308654568833346,0.36536215072360884
54,54,174.33517670667698,1892.7718367379357,1,-2.5473504082534966,0.9308440893731916,0.36541658593856075
55,55,174.70062052967384,1891.8410033413315,1,-2.5469121419765113,0.9308226999071721,0.3654710677160675
56,56,175.066118857754,1890.9101913451848,1,-2.546473621399278,0.9308012884525514,0.36552559611478697
57,57,175.43167173756808,1889.9794007715004,1,-2.5460348463044657,0.9307798549765403,0.36558017119347536
58,58,175.79727921582534,1889.0486316423162,1,-2.5455958164744845,0.9307583994462858,0.3656347930109882
59,59,176.16294133929435,1888.1178839797028,1,-2.545156531691486,0.9307369218288707,0.36568946162628047
60,60,176.52865815480214,1887.187157805764,1,-2.5447169917373635,0.9307154220913125,0.3657441770984057
61,61,176.89442970923525,1886.2564531426362,1,-2.5442771963937516,0.930693900200565,0.3657989394865177
62,62,177.2602560495392,1885.3257700124896,1,-2.543837145442025,0.930672356123516,0.36585374884986965
63,63,177.626137222719,1884.3951084375267,1,-2.5433968386632966,0.9306507898269891,0.3659086052478151
64,64,177.9920732758389,1883.4644684399836,1,-2.5429562758384217,0.9306292012777425,0.3659635087398075
65,65,178.3580642560227,1882.5338500421299,1,-2.5425154567479935,0.930607590442469,0.3660184593854007
66,66,178.72411021045386,1881.603253266268,1,-2.542074381172343,0.9305859572877954,0.36607345724424933
67,67,179.09021118637546,1880.672678134734,1,-2.5416330488915415,0.930564301780284,0.366128502376109
68,68,179.4563672310905,1879.7421246698977,1,-2.5411914596853973,0.9305426238864304,0.36618359484083607
69,69,179.82257839196183,1878.8115928941625,1,-2.540749613333456,0.930520923572664,0.36623873469838825
70,70,180.18884471641215,1877.8810828299645,1,-2.540307509615,0.9304992008053489,0.3662939220088249
71,71,180.55516625192465,1876.9505944997745,1,-2.53986514830905,0.9304774555507823,0.36634915683230673
72,72,180.92154304604222,1876.0201279260964,1,-2.53942252919436,0.9304556877751948,0.3664044392290971
73,73,181.28797514636855,1875.0896831314683,1,-2.538979652049424,0.930433897444751,0.3664597692595605
74,74,181.65446260056754,1874.159260138462,1,-2.5385365166524667,0.9304120845255484,0.3665151469841647
75,75,182.02100545636353,1873.2288589696832,1,-2.538093122781454,0.9303902489836171,0.3665705724634792
76,76,182.38760376154144,1872.2984796477715,1,-2.5376494702140793,0.9303683907849207,0.36662604575817703
77,77,182.75425756394736,1871.368122195401,1,-2.5372055587277744,0.9303465098953554,0.3666815669290339
78,78,183.12096691148756,1870.4377866352793,1,-2.5367613880997055,0.9303246062807494,0.36673713603692853
79,79,183.48773185212977,1869.507472990149,1,-2.5363169581067697,0.930302679906864,0.36679275314284343
80,80,183.85455243390228,1868.5771812827861,1,-2.535872268525598,0.9302807307393924,0.3668484183078647
81,81,184.22142870489503,1867.6469115360017,1,-2.5354273191325536,0.9302587587439597,0.36690413159318225
82,82,184.58836071325894,1866.7166637726407,1,-2.534982109703734,0.9302367638861234,0.3669598930600899
83,83,184.95534850720625,1865.786438015583,1,-2.5345366400149643,0.930214746131372,0.36701570276998635
84,84,185.32239213501066,1864.8562342877426,1,-2.534090909841804,0.9301927054451261,0.3670715607843743
85,85,185.68949164500742,1863.9260526120684,1,-2.533644918959542,0.9301706417927378,0.3671274671648616
86,86,186.05664708559348,1862.9958930115438,1,-2.5331986671431985,0.9301485551394894,0.36718342197316073
87,87,186.42385850522774,1862.0657555091873,1,-2.5327521541675226,0.9301264454505955,0.36723942527108977
88,88,186.7911259524306,1861.1356401280516,1,-2.532305379806994,0.930104312691201,0.3672954771205719
89,89,187.15844947578466,1860.205546891225,1,-2.5318583438358195,0.9300821568263813,0.3673515775836364
90,90,187.52582912393453,1859.27547582183,1,-2.5314110460279386,0.9300599778211431,0.36740772672241795
91,91,187.89326494558716,1858.345426943025,1,-2.530963486157013,0.9300377756404221,0.3674639245991578
92,92,188.26075698951155,1857.4154002780028,1,-2.530515663996438,0.930015550249086,0.3675201712762032
93,93,188.62830530453934,1856.4853958499918,1,-2.530067579319333,0.9299933016119311,0.36757646681600825
94,94,188.99590993956426,1855.5554136822552,1,-2.529619231898545,0.9299710296936837,0.3676328112811335
95,95,189.36357094354335,1854.625453798092,1,-2.5291706215066476,0.9299487344590007,0.3676892047342471
96,96,189.73128836549574,1853.695516220836,1,-2.5287217479159403,0.9299264158724674,0.3677456472381239
97,97,190.09906225450385,1852.765600973857,1,-2.5282726108984486,0.9299040738985993,0.36780213885564655
98,98,190.46689265971256,1851.8357080805602,1,-2.527823210225922,0.9298817085018405,0.3678586796498055
99,99,190.83477963033008,1850.905837564386,1,-2.527373545669836,0.9298593196465642,0.367915269683699
100,100,191.20272321562797,1849.975989448811,1,-2.5269236170013905,0.9298369072970724,0.36797190902053317
101,101,191.57072346494056,1849.0461637573474,1,-2.526473423991508,0.9298144714175959,0.36802859772362334
102,102,191.93878042766582,1848.1163605135428,1,-2.526022966410836,0.929792011972294,0.36808533585639275
103,103,192.3068941532654,1847.1865797409812,1,-2.525572244029743,0.929769528925254,0.368142123482374
104,104,192.67506469126414,1846.2568214632822,1,-2.5251212566183217,0.9297470222404911,0.3681989606652084
105,105,193.04329209125086,1845.3270857041016,1,-2.524670003946385,0.9297244918819491,0.3682558474686473
106,106,193.41157640287796,1844.3973724871312,1,-2.5242184857834715,0.9297019378134991,0.36831278395655065
107,107,193.77991767586198,1843.467681836099,1,-2.5237667018988343,0.9296793599989395,0.36836977019288925
108,108,194.14831595998345,1842.5380137747693,1,-2.5233146520614538,0.929656758401997,0.3684268062417433
109,109,194.5167713050868,1841.6083683269426,1,-2.522862336040027,0.9296341329863244,0.36848389216730343
110,110,194.88528376108096,1840.6787455164558,1,-2.522409753602972,0.9296114837155024,0.3685410280338709
111,111,195.25385337793915,1839.7491453671826,1,-2.521956904518425,0.9295888105530377,0.36859821390585795
112,112,195.62248020569896,1838.8195679030325,1,-2.5215037885542437,0.9295661134623646,0.36865544984778725
113,113,195.9911642944628,1837.8900131479522,1,-2.5210504054780003,0.929543392406843,0.3687127359242935
114,114,196.35990569439755,1836.9604811259248,1,-2.520596755056989,0.9295206473497599,0.3687700722001223
115,115,196.72870445573477,1836.0309718609703,1,-2.5201428370582204,0.9294978782543276,0.36882745874013106
116,116,197.0975606287714,1835.1014853771458,1,-2.5196886512484196,0.929475085083685,0.3688848956092896
117,117,197.46647426386892,1834.1720216985443,1,-2.519234197394033,0.9294522678008965,0.3689423828726794
118,118,197.8354454114543,1833.242580849297,1,-2.5187794752612187,0.9294294263689515,0.36899992059549475
119,119,198.2044741220195,1832.3131628535714,1,-2.518324484615853,0.9294065607507662,0.3690575088430427
120,120,198.57356044612192,1831.3837677355723,1,-2.517869225223528,0.9293836709091802,0.3691151476807429
121,121,198.94270443438464,1830.4543955195418,1,-2.5174136968495473,0.9293607568069594,0.36917283717412874
122,122,199.31190613749598,1829.525046229759,1,-2.5169578992589345,0.9293378184067941,0.36923057738884635
123,123,199.6811656062102,1828.5957198905407,1,-2.5165018322164205,0.9293148556712988,0.3692883683906562
124,124,200.0504828913474,1827.666416526241,1,-2.5160454954864555,0.9292918685630134,0.3693462102454323
125,125,200.41985804379345,1826.737136161251,1,-2.515588888833199,0.9292688570444012,0.36940410301916315
126,126,200.78929111450037,1825.8078788200005,1,-2.515132012020524,0.9292458210778496,0.36946204677795125
127,127,201.15878215448626,1824.878644526956,1,-2.514674864812015,0.9292227606256706,0.3695200415880145
128,128,201.5283312148356,1823.9494333066218,1,-2.514217446970971,0.9291996756500988,0.36957808751568466
129,129,201.89793834669925,1823.0202451835405,1,-2.5137597582603974,0.9291765661132932,0.36963618462740977
130,130,202.26760360129452,1822.091080182292,1,-2.5133017984430146,0.9291534319773359,0.3696943329897526
131,131,202.63732702990524,1821.1619383274947,1,-2.5128435672812492,0.9291302732042318,0.36975253266939206
132,132,203.0071086838823,1820.2328196438045,1,-2.5123850645372414,0.9291070897559085,0.3698107837331224
