,arclength loc,x_2D,y_2D,tangent_x,tangent_y,normal_x,normal_y
0,0,118.24156535896097,1943.06828342921,1,-2.5652051196146464,0.9317074137404029,0.36320971239928257
1,1,118.60479857501387,1942.1365851782962,1,-2.564822666406179,0.9316890849001336,0.36325672612898935
2,2,118.9680788243028,1941.2049052651948,1,-2.5644399873456885,0.9316707381109872,0.36330377887895465
3,3,119.33140614587158,1940.2732437078676,1,-2.5640570822377633,0.9316523733474141,0.36335087069681027
4,4,119.69478057881234,1939.3416005243016,1,-2.563673950886763,0.931633990583818,0.3633980016302658
5,5,120.05820216226418,1938.4099757325096,1,-2.563290593096811,0.9316155897945527,0.36344517172710866
6,6,120.42167093541464,1937.4783693505303,1,-2.562907008671799,0.9315971709539256,0.3634923810352044
7,7,120.78518693749888,1936.5467813964278,1,-2.562523197415383,0.9315787340361947,0.3635396296024971
8,8,121.14875020780012,1935.6152118882924,1,-2.562139159130986,0.9315602790155701,0.36358691747700866
9,9,121.51236078564949,1934.6836608442395,1,-2.5617548936217966,0.9315418058662133,0.36363424470684
10,10,121.87601871042655,1933.752128282411,1,-2.561370400690768,0.9315233145622372,0.3636816113401708
11,11,122.23972402155881,1932.8206142209742,1,-2.5609856801406177,0.9315048050777063,0.36372901742525926
12,12,122.6034767585223,1931.8891186781232,1,-2.560600731773828,0.9314862773866353,0.363776463010443
13,13,122.96727696084128,1930.957641672077,1,-2.560215555392646,0.9314677314629912,0.36382394814413865
14,14,123.33112466808846,1930.0261832210815,1,-2.5598301507990815,0.931449167280691,0.3638714728748422
15,15,123.69501991988524,1929.0947433434083,1,-2.5594445177949052,0.9314305848136033,0.3639190372511295
16,16,124.0589627559013,1928.1633220573553,1,-2.559058656181655,0.9314119840355465,0.36396664132165557
17,17,124.42295321585544,1927.2319193812466,1,-2.5586725657606286,0.9313933649202905,0.36401428513515593
18,18,124.78699133951498,1926.3005353334327,1,-2.558286246332886,0.931374727441555,0.3640619687404456
19,19,125.15107716669613,1925.3691699322899,1,-2.5578996976992485,0.9313560715730104,0.3641096921864201
20,20,125.51521073726413,1924.4378231962214,1,-2.557512919660302,0.9313373972882774,0.3641574555220549
21,21,125.87939209113303,1923.5064951436566,1,-2.557125912016389,0.9313187045609266,0.3642052587964067
22,22,126.24362126826617,1922.5751857930513,1,-2.5567386745676144,0.9312999933644788,0.36425310205861244
23,23,126.60789830867608,1921.643895162888,1,-2.556351207113844,0.9312812636724045,0.3643009853578898
24,24,126.97222325242441,1920.7126232716753,1,-2.5559635094547013,0.9312625154581241,0.364348908743538
25,25,127.33659613962223,1919.781370137949,1,-2.555575581389572,0.9312437486950079,0.364396872264937
26,26,127.70101701042991,1918.850135780271,1,-2.5551874227175997,0.9312249633563756,0.3644448759715482
27,27,128.06548590505764,1917.9189202172306,1,-2.5547990332376855,0.9312061594154957,0.3644929199129147
28,28,128.4300028637648,1916.9877234674432,1,-2.5544104127484895,0.9311873368455867,0.36454100413866136
29,29,128.7945679268607,1916.0565455495512,1,-2.554021561048432,0.9311684956198166,0.3645891286984946
30,30,129.15918113470434,1915.1253864822238,1,-2.553632477935687,0.9311496357113016,0.364637293642203
31,31,129.5238425277044,1914.1942462841573,1,-2.553243163208189,0.9311307570931073,0.3646854990196576
