,arclength loc,x_2D,y_2D,tangent_x,tangent_y,normal_x,normal_y
105,105,181.19387225967665,1843.1909252460666,1,-3.0507302839942314,0.9502516178193147,0.31148332673158446
106,106,181.5053788534525,1842.2406812552758,1,-3.0502255409029235,0.95023636071455,0.31152986819239026
107,107,181.81693201100333,1841.290452530168,1,-3.0497204565962353,0.9502210864481969,0.3115764542920534
108,108,182.12853177699904,1840.3402390879187,1,-3.049215030755672,0.9502057949927439,0.31162308509192255
109,109,182.4401781961703,1839.3900409457306,1,-3.048709263062352,0.9501904863206202,0.31166976065345686
110,110,182.75187131330983,1838.4398581208343,1,-3.048203153197,0.9501751604041984,0.31171648103822763
111,111,183.06361117327134,1837.489690630488,1,-3.0476967008399507,0.950159817215793,0.31176324630791746
112,112,183.37539782097087,1836.5395384919773,1,-3.0471899056711456,0.9501444567276597,0.3118100565243208
113,113,183.68723130138605,1835.589401722616,1,-3.046682767370137,0.9501290789119978,0.31185691174934466
114,114,183.99911165955632,1834.6392803397455,1,-3.046175285616079,0.950113683740947,0.3119038120450083
115,115,184.31103894058364,1833.6891743607353,1,-3.0456674600877345,0.9500982711865886,0.31195075747344386
116,116,184.6230131896318,1832.7390838029826,1,-3.045159290463472,0.9500828412209462,0.3119977480968964
117,117,184.93503445192695,1831.7890086839127,1,-3.044650776421264,0.9500673938159837,0.3120447839777242
118,118,185.24710277275764,1830.8389490209788,1,-3.0441419176386866,0.9500519289436067,0.31209186517839926
119,119,185.55921819747513,1829.8889048316626,1,-3.043632713792921,0.9500364465756616,0.31213899176150695
120,120,185.87138077149314,1828.9388761334737,1,-3.043123164560751,0.9500209466839358,0.312186163789747
121,121,186.18359054028812,1827.9888629439502,1,-3.042613269618562,0.9500054292401567,0.31223338132593315
122,122,186.49584754939963,1827.038865280658,1,-3.042103028642341,0.9499898942159932,0.3122806444329941
123,123,186.80815184442986,1826.0888831611917,1,-3.0415924413076785,0.9499743415830538,0.31232795317397266
124,124,187.12050347104446,1825.1389166031745,1,-3.041081507289761,0.9499587713128876,0.3123753076120276
125,125,187.43290247497208,1824.1889656242577,1,-3.0405702262633785,0.9499431833769835,0.3124227078104323
126,126,187.7453489020048,1823.2390302421213,1,-3.0400585979029193,0.9499275777467704,0.3124701538325759
127,127,188.05784279799806,1822.289110474474,1,-3.03954662188237,0.9499119543936166,0.3125176457419636
128,128,188.37038420887092,1821.3392063390531,1,-3.039034297875316,0.9498963132888308,0.31256518360221636
129,129,188.68297318060604,1820.3893178536248,1,-3.038521625554938,0.9498806544036605,0.31261276747707195
130,130,188.99560975925,1819.4394450359835,1,-3.038008604594015,0.9498649777092921,0.3126603974303843
131,131,189.3082939909132,1818.489587903953,1,-3.037495234664922,0.949849283176852,0.3127080735261248
132,132,189.62102592177,1817.5397464753858,1,-3.036981515439629,0.949833570777405,0.3127557958283814
133,133,189.9338055980594,1816.5899207681634,1,-3.0364674465896995,0.9498178404819547,0.31280356440136015
134,134,190.24663306608372,1815.6401108001965,1,-3.0359530277862943,0.9498020922614436,0.3128513793093843
135,135,190.55950837221067,1814.6903165894246,1,-3.0354382587001645,0.9497863260867522,0.31289924061689517
136,136,190.87243156287187,1813.7405381538163,1,-3.034923139001656,0.9497705419286996,0.3129471483884526
137,137,191.18540268456368,1812.7907755113697,1,-3.0344076683607057,0.9497547397580431,0.31299510268873476
138,138,191.4984217838471,1811.8410286801122,1,-3.033891846446844,0.949738919545478,0.3130431035825384
139,139,191.81148890734823,1810.8912976781003,1,-3.0333756729291883,0.9497230812616373,0.3130911511347799
140,140,192.12460410175802,1809.9415825234198,1,-3.032859147476451,0.9497072248770912,0.3131392454104944
141,141,192.43776741383238,1808.9918832341864,1,-3.0323422697569304,0.9496913503623485,0.3131873864748371
142,142,192.75097889039293,1808.0421998285449,1,-3.031825039438515,0.9496754576878542,0.3132355743930828
143,143,193.06423857832556,1807.0925323246697,1,-3.0313074561886832,0.9496595468239911,0.3132838092306265
144,144,193.37754652458295,1806.1428807407653,1,-3.030789519674499,0.9496436177410791,0.31333209105298376
145,145,193.69090277618267,1805.1932450950658,1,-3.030271229562613,0.9496276704093742,0.31338041992579085
146,146,194.00430738020782,1804.2436254058343,1,-3.029752585519264,0.9496117047990698,0.3134287959148049
147,147,194.3177603838075,1803.2940216913648,1,-3.029233587210275,0.9495957208802953,0.31347721908590437
148,148,194.63126183419683,1802.3444339699806,1,-3.0287142343010562,0.9495797186231171,0.31352568950508924
149,149,194.9448117786572,1801.394862260035,1,-3.0281945264566006,0.9495636979975371,0.3135742072384814
150,150,195.25841026453548,1800.4453065799116,1,-3.027674463341482,0.9495476589734935,0.31362277235232505
151,151,195.57205733924582,1799.4957669480239,1,-3.0271540446198637,0.94953160152086,0.3136713849129861
152,152,195.88575305026788,1798.5462433828152,1,-3.0266332699554845,0.9495155256094465,0.3137200449869541
153,153,196.19949744514844,1797.5967359027597,1,-3.026112139011672,0.9494994312089982,0.3137687526408406
154,154,196.51329057150068,1796.6472445263619,1,-3.0255906514513287,0.9494833182891953,0.31381750794138097
155,155,196.8271324770047,1795.697769272156,1,-3.0250688069369382,0.9494671868196535,0.3138663109554342
156,156,197.14102320940756,1794.7483101587068,1,-3.02454660513057,0.9494510367699234,0.3139151617499825
157,157,197.4549628165232,1793.79886720461,1,-3.024024045693865,0.9494348681094904,0.31396406039213276
158,158,197.7689513462329,1792.8494404284913,1,-3.0235011282880464,0.9494186808077743,0.31401300694911594
159,159,198.08298884648514,1791.9000298490078,1,-3.0229778525739146,0.9494024748341299,0.3140620014882878
160,160,198.3970753652958,1790.9506354848463,1,-3.0224542182118466,0.9493862501578458,0.314111044077129
161,161,198.71121095074844,1790.001257354725,1,-3.0219302248617947,0.9493700067481451,0.3141601347832456
162,162,199.0253956509941,1789.051895477393,1,-3.0214058721832897,0.9493537445741842,0.3142092736743688
163,163,199.33962951425175,1788.1025498716297,1,-3.0208811598354344,0.9493374636050543,0.31425846081835623
164,164,199.65391258880834,1787.1532205562457,1,-3.020356087476909,0.9493211638097792,0.31430769628319094
165,165,199.96824492301826,1786.2039075500827,1,-3.019830654765964,0.9493048451573165,0.314356980136983
166,166,200.28262656530512,1785.2546108720137,1,-3.0193048613604248,0.9492885076165571,0.31440631244796885
167,167,200.5970575641602,1784.3053305409424,1,-3.01877870691769,0.949272151156325,0.31445569328451206
168,168,200.9115379681432,1783.3560665758037,1,-3.018252191094727,0.9492557757453771,0.3145051227151035
169,169,201.2260678258824,1782.4068189955642,1,-3.017725313548076,0.9492393813524027,0.31455460080836156
170,170,201.54064718607492,1781.4575878192215,1,-3.017198073933846,0.9492229679460239,0.3146041276330326
171,171,201.85527609748672,1780.5083730658048,1,-3.0166704719077186,0.9492065354947953,0.31465370325799114
172,172,202.1699546089524,1779.5591747543747,1,-3.0161425071249415,0.9491900839672032,0.3147033277522399
173,173,202.48468276937578,1778.6099929040233,1,-3.0156141792403313,0.9491736133316663,0.31475300118491095
174,174,202.79946062772996,1777.6608275338745,1,-3.0150854879082707,0.9491571235565347,0.314802723625265
175,175,203.1142882330574,1776.7116786630834,1,-3.0145564327827112,0.9491406146100907,0.3148524951426924
176,176,203.42916563446983,1775.7625463108375,1,-3.01402701351717,0.9491240864605477,0.3149023158067129
177,177,203.74409288114867,1774.8134304963557,1,-3.013497229764729,0.9491075390760502,0.31495218568697647
178,178,204.059070022345,1773.864331238889,1,-3.0129670811780347,0.9490909724246741,0.31500210485326335
179,179,204.37409710737987,1772.9152485577204,1,-3.0124365674092974,0.9490743864744261,0.3150520733754843
180,180,204.68917418564416,1771.9661824721645,1,-3.011905688110293,0.9490577811932437,0.31510209132368094
181,181,205.00430130659882,1771.0171330015685,1,-3.011374442932356,0.9490411565489943,0.3151521587680262
182,182,205.31947851977537,1770.0681001653113,1,-3.0108428315263853,0.9490245125094767,0.31520227577882454
183,183,205.6347058747754,1769.1190839828046,1,-3.010310853542841,0.949007849042419,0.31525244242651207
184,184,205.94998342127107,1768.170084473492,1,-3.0097785086317423,0.9489911661154797,0.3153026587816573
185,185,206.26531120900506,1767.2211016568494,1,-3.0092457964426704,0.9489744636962468,0.31535292491496075
186,186,206.58068928779122,1766.2721355523856,1,-3.0087127166247623,0.9489577417522381,0.31540324089725624
187,187,206.8961177075136,1765.3231861796414,1,-3.0081792688267153,0.9489410002509008,0.31545360679951023
188,188,207.21159651812792,1764.3742535581907,1,-3.0076454526967855,0.9489242391596111,0.3155040226928225
189,189,207.52712576966096,1763.4253377076398,1,-3.0071112678827827,0.9489074584456746,0.31555448864842706
190,190,207.8427055122105,1762.4764386476274,1,-3.006576714032076,0.9488906580763254,0.31560500473769126
191,191,208.158335795946,1761.5275563978255,1,-3.0060417907915875,0.9488738380187264,0.31565557103211705
192,192,208.4740166711084,1760.5786909779388,1,-3.005506497807795,0.9488569982399687,0.3157061876033412
193,193,208.78974818801046,1759.629842407705,1,-3.0049708347267314,0.9488401387070722,0.31575685452313507
194,194,209.10553039703672,1758.6810107068948,1,-3.0044348011939808,0.9488232593869841,0.31580757186340536
195,195,209.4213633486434,1757.7321958953116,1,-3.003898396854681,0.9488063602465802,0.3158583396961946
196,196,209.7372470933596,1756.7833979927927,1,-3.0033616213535224,0.9487894412526636,0.31590915809368086
197,197,210.05318168178545,1755.834617019208,1,-3.0028244743347448,0.9487725023719651,0.3159600271281788
198,198,210.36916716459476,1754.8858529944612,1,-3.0022869554421403,0.9487555435711424,0.3160109468721391
199,199,210.68520359253301,1753.937105938489,1,-3.001749064319048,0.9487385648167809,0.3160619173981499
200,200,211.0012910164187,1752.9883758712615,1,-3.001210800608359,0.948721566075392,0.31611293877893615
201,201,211.31742948714296,1752.0396628127828,1,-3.00067216395251,0.9487045473134149,0.3161640110873603
202,202,211.63361905567007,1751.0909667830902,1,-3.0001331539934877,0.9486875084972145,0.3162151343964228
203,203,211.94985977303702,1750.1422878022545,1,-2.9995937703728224,0.9486704495930821,0.31626630877926215
204,204,212.26615169035435,1749.1936258903809,1,-2.999054012731593,0.9486533705672354,0.3163175343091552
205,205,212.5824948588058,1748.2449810676078,1,-2.9985138807104237,0.9486362713858179,0.3163688110595179
206,206,212.89888932964857,1747.2963533541079,1,-2.99797337394948,0.9486191520148985,0.31642013910390526
207,207,213.21533515421368,1746.3477427700875,1,-2.9974324920884747,0.9486020124204722,0.3164715185160115
208,208,213.5318323839052,1745.3991493357873,1,-2.9968912347666627,0.9485848525684589,0.3165229493696709
209,209,213.84838107020227,1744.450573071482,1,-2.9963496016228413,0.9485676724247033,0.3165744317388576
210,210,214.1649812646572,1743.5020139974802,1,-2.9958075922953458,0.9485504719549758,0.31662596569768675
211,211,214.48163301889687,1742.5534721341253,1,-2.9952652064220593,0.9485332511249708,0.31667755132041353
212,212,214.7983363846223,1741.6049475017946,1,-2.994722443640398,0.9485160099003074,0.31672918868143485
213,213,215.11509141360892,1740.6564401209,1,-2.9941793035873223,0.9484987482465292,0.3167808778552888
214,214,215.43189815770708,1739.7079500118878,1,-2.9936357858993285,0.9484814661291033,0.31683261891665515
215,215,215.7487566688416,1738.759477195239,1,-2.993091890212451,0.9484641635134217,0.3168844119403562
216,216,216.06566699901245,1737.8110216914693,1,-2.9925476161622635,0.948446840364799,0.3169362570013562
217,217,216.38262920029442,1736.862583521129,1,-2.992002963383871,0.9484294966484736,0.3169881541747628
218,218,216.6996433248371,1735.914162704803,1,-2.991457931511919,0.9484121323296073,0.3170401035358262
219,219,217.01670942486624,1734.9657592631115,1,-2.9909125201805873,0.948394747373285,0.31709210515994035
220,220,217.33382755268264,1734.0173732167093,1,-2.9903667290235862,0.9483773417445145,0.3171441591226433
221,221,217.65099776066268,1733.0690045862866,1,-2.9898205576741606,0.9483599154082254,0.31719626549961677
222,222,217.96822010125848,1732.1206533925683,1,-2.9892740057650906,0.9483424683292708,0.3172484243666873
223,223,218.2854946269981,1731.1723196563148,1,-2.988727072928686,0.9483250004724257,0.31730063579982626
224,224,218.60282139048567,1730.2240033983214,1,-2.988179758796787,0.9483075118023863,0.3173528998751499
225,225,218.92020044440167,1729.2757046394192,1,-2.9876320630007625,0.9482900022837717,0.31740521666892074
226,226,219.23763184150243,1728.3274234004746,1,-2.987083985171516,0.9482724718811217,0.3174575862575463
227,227,219.55511563462122,1727.379159702389,1,-2.986535524939474,0.9482549205588977,0.317510008717581
228,228,219.87265187666785,1726.4309135661001,1,-2.985986681934595,0.9482373482814829,0.31756248412572563
229,229,220.19024062062877,1725.4826850125808,1,-2.9854374557863617,0.9482197550131802,0.3176150125588278
230,230,220.5078819195675,1724.5344740628398,1,-2.9848878461237844,0.9482021407182143,0.31766759409388273
231,231,220.82557582662434,1723.586280737922,1,-2.9843378525754005,0.9481845053607296,0.31772022880803286
232,232,221.14332239501726,1722.6381050589075,1,-2.9837874747692674,0.948166848904791,0.317772916778569
233,233,221.46112167804134,1721.689947046913,1,-2.9832367123329715,0.9481491713143836,0.3178256580829301
234,234,221.778973729069,1720.7418067230908,1,-2.9826855648936195,0.9481314725534123,0.3178784527987041
235,235,222.09687860155069,1719.7936841086298,1,-2.9821340320778424,0.9481137525857016,0.3179313010036274
236,236,222.4148363490144,1718.8455792247546,1,-2.981582113511791,0.9480960113749949,0.3179842027755864
237,237,222.73284702506612,1717.8974920927267,1,-2.9810298088211367,0.9480782488849558,0.3180371581926174
238,238,223.05091068339013,1716.9494227338432,1,-2.980477117631074,0.9480604650791656,0.318090167332906
239,239,223.36902737774872,1716.0013711694385,1,-2.9799240395663125,0.9480426599211254,0.31814323027478913
240,240,223.6871971619829,1715.0533374208828,1,-2.9793705742510834,0.9480248333742538,0.31819634709675426
241,241,224.00542009001185,1714.1053215095835,1,-2.9788167213091348,0.9480069854018888,0.31824951787744
242,242,224.32369621583376,1713.1573234569844,1,-2.978262480363729,0.9479891159672853,0.31830274269563685
243,243,224.64202559352563,1712.209343284566,1,-2.9777078510376493,0.9479712250336167,0.3183560216302868
244,244,224.9604082772434,1711.2613810138462,1,-2.9771528329531916,0.9479533125639742,0.3184093547604845
245,245,225.2788443212222,1710.313436666379,1,-2.976597425732163,0.9479353785213657,0.31846274216547743
246,246,225.59733377977662,1709.365510263756,1,-2.9760416289958904,0.9479174228687163,0.3185161839246655
247,247,225.91587670730053,1708.417601827606,1,-2.975485442365209,0.9478994455688685,0.3185696801176028
248,248,226.23447315826763,1707.4697113795946,1,-2.974928865460469,0.9478814465845813,0.3186232308239966
249,249,226.55312318723117,1706.5218389414251,1,-2.974371897901529,0.9478634258785297,0.3186768361237086
250,250,226.87182684882447,1705.5739845348378,1,-2.9738145393077615,0.9478453834133057,0.318730496096755
251,251,227.190584197761,1704.6261481816107,1,-2.9732567892980444,0.9478273191514167,0.31878421082330705
252,252,227.5093952888344,1703.6783299035592,1,-2.972698647490768,0.9478092330552857,0.3188379803836908
253,253,227.82826017691863,1702.7305297225364,1,-2.9721401135038272,0.947791125087252,0.3188918048583888
254,254,228.14717891696856,1701.782747660433,1,-2.9715811869546296,0.9477729952095697,0.31894568432803866
255,255,228.4661515640194,1700.8349837391777,1,-2.9710218674600815,0.9477548433844076,0.3189996188734352
256,256,228.78517817318718,1699.8872379807367,1,-2.9704621546366026,0.9477366695738499,0.31905360857552933
257,257,229.1042587996693,1698.9395104071145,1,-2.96990204810011,0.9477184737398952,0.3191076535154298
258,258,229.42339349874428,1697.9918010403537,1,-2.96934154746603,0.947700255844456,0.3191617537744024
259,259,229.7425823257717,1697.0441099025347,1,-2.9687806523492917,0.9476820158493601,0.31921590943387107
260,260,230.06182533619298,1696.0964370157762,1,-2.968219362364321,0.9476637537163474,0.3192701205754181
261,261,230.381122585531,1695.1487824022354,1,-2.967657677125053,0.9476454694070731,0.31932438728078427
262,262,230.70047412939047,1694.2011460841077,1,-2.9670955962449157,0.9476271628831043,0.31937870963186976
263,263,231.01988002345817,1693.253528083627,1,-2.9665331193368436,0.9476088341059229,0.31943308771073387
264,264,231.33934032350302,1692.3059284230662,1,-2.9659702460132666,0.9475904830369223,0.31948752159959587
265,265,231.65885508537616,1691.358347124736,1,-2.9654069758861112,0.9475721096374091,0.31954201138083566
266,266,231.97842436501114,1690.4107842109863,1,-2.9648433085668047,0.9475537138686021,0.319596557136993
267,267,232.29804821842433,1689.4632397042062,1,-2.9642792436662684,0.9475352956916328,0.3196511589507694
268,268,232.61772670171462,1688.515713626823,1,-2.963714780794921,0.947516855067544,0.3197058169050272
269,269,232.93745987106428,1687.5682060013035,1,-2.963149919562673,0.9474983919572905,0.3197605310827912
270,270,233.25724778273826,1686.6207168501533,1,-2.9625846595789325,0.9474799063217386,0.31981530156724786
271,271,233.5770904930847,1685.6732461959173,1,-2.9620190004525977,0.9474613981216652,0.3198701284417462
272,272,233.89698805853556,1684.7257940611798,1,-2.96145294179206,0.9474428673177593,0.3199250117897989
273,273,234.21694053560617,1683.7783604685644,1,-2.960886483205203,0.9474243138706191,0.319979951695081
274,274,234.53694798089572,1682.8309454407338,1,-2.9603196242993985,0.9474057377407546,0.3200349482414324
275,275,234.85701045108738,1681.8835490003908,1,-2.959752364681509,0.9473871388885852,0.32009000151285666
276,276,235.17712800294802,1680.9361711702772,1,-2.959184703957887,0.9473685172744403,0.3201451115935217
