,x,y,gradient,smoothness,gradient_even,smoothness_even
4,328.0,1565.0,-5.3696969696969745,0.1148740148740176,-66.5,4.190499084249094
23,563.5,857.5,-20.654047089554872,-0.49151289545451554,84.5,3.9714803122789597
25,612.5,767.5,2.206031479034003,-0.09894551157745181,-88.0,1.2353843109649798
31,686.0,874.5,8.126628352490425,1.5221317371616978,-65.0,-4.954852876592092
39,969.0,522.0,0.8179354872853328,-0.008567852835938135,23.5,-0.5243202450763609
40,1032.0,473.0,0.04204204204204309,-0.012485618372461139,-8.5,-0.6907073811670286
45,1191.0,471.5,-58.0367816091954,2.7576455802261464,748.25,0.6063154587348478
49,1295.5,462.5,-3.6170496664195713,0.08528862758154965,13.5,2.912089261021711
54,1502.5,682.5,0.9950751016297614,0.06675208861629392,59.0,2.356220871412904
55,1570.0,765.0,1.3794188817932103,0.004822525831514438,63.75,0.2607175641068169
56,1601.0,810.0,1.5165102298433952,0.0015364033565571367,70.0,-0.04348187900187739
57,1659.0,905.0,1.2924551237894555,-0.08235567334283811,66.25,-2.338058450504461
66,1940.5,1386.0,4.154209315776015,0.004057925340451657,83.0,0.1532092583727751
67,1960.0,1485.0,4.237342967912914,-0.0038399791349972936,85.0,-1.338173134865574
73,2127.0,1600.0,-89.0333333333333,-14.848872180451105,151.0,-3.1413533834586875
