,x,y,gradient,smoothness,gradient_even,smoothness_even
0,142.0,1912.0,-1.5142857142857142,-0.015194805194805535,-53.0,-0.5318181818181937
1,177.0,1859.0,-2.046103896103908,-0.02891197691197636,-50.0,-0.6334126984126938
2,197.0,1812.0,-2.7811111111111018,-0.01713098641400498,-65.0,-0.27508821367311675
3,222.0,1729.0,-2.5962803234501415,0.01876425790441939,-66.5,0.5334126984126932
4,250.0,1679.0,-1.7142857142857153,-0.013912552882130474,-48.0,-0.3895514806996534
5,278.0,1633.0,-3.3753832848494483,0.13662456385073785,-46.5,0.4177981415833045
6,289.5,1586.0,-0.8786894311191062,0.1823399440627841,56.0,2.59034616950815
7,315.0,1745.0,1.8053090541668517,-0.027374333098701513,44.25,-0.7718538081389674
8,341.0,1674.5,-2.422397047397041,-0.13302197012204334,-55.25,-3.126731476703851
9,359.0,1634.5,-4.44815389924085,-0.37910252489056784,-130.75,-12.125408619158598
15,441.0,1288.0,-2.9463716108452935,0.12764402720817195,-78.5,2.8341747835497832
16,474.0,1214.0,-2.1462337662337685,0.014983885739303638,-79.5,0.46716339645906046
17,516.0,1129.0,-2.0120448179271726,0.0005861682920506525,-85.5,0.022272288522288797
18,559.0,1043.0,-2.101689189189191,-0.04445988056581799,-83.5,-1.5418828817260906
21,663.0,834.0,-3.017004534542547,0.017190227284128806,-81.25,1.190639736466209
22,687.0,744.0,-2.81124759424884,0.01853362086202693,-70.25,0.7175704447470377
23,723.5,693.5,-1.5818636450484718,0.01778423872277328,-70.0,0.5337005076861413
24,772.0,604.0,-1.7438465788765576,-0.001291965672272904,-134.0,0.14330184868289764
25,891.5,425.5,-1.2952599476826765,0.003960409194145066,-144.5,0.42557865939223516
26,989.0,315.0,-0.8926892600920873,0.5966605322477055,-72.5,19.210592344022015
32,1241.0,1910.0,-0.03605957669192961,-6.990299975965874,-1.5,-294.09991220267875
43,1629.0,296.0,0.784250608874967,0.11884931628582217,36.25,4.846232629134246
44,1677.5,337.5,1.0224793417583093,0.004926105358776401,40.75,0.2055001956270408
45,1712.5,377.5,1.1952510001290486,0.004299692327547181,63.75,0.1900619523449274
46,1780.0,465.0,1.4026032464481641,0.003591021558835332,64.75,0.15897996343749132
47,1809.0,507.0,1.5132109270040313,0.0052236397130229605,66.0,0.27247091225731435
48,1864.0,597.0,1.9475450709627928,0.0028492695729817052,70.0,0.22492663630174192
49,1888.0,647.0,1.963064199607515,0.010406254182964925,73.5,0.9935279052073458
50,1946.0,744.0,3.9346008813774844,0.012804725326736599,72.5,1.0340937986494663
51,1957.0,792.0,4.031251796906448,-0.04378638273750773,87.5,-7.283769565652161
53,2024.0,683.0,-1.2462406015037537,-0.13666060296860338,22.5,-4.764984509121803
64,2206.0,1386.0,4.9864700923241685,0.25160864869175836,-235.75,44.25510564968695
66,2245.0,1478.0,2.6934647021603553,-0.03346161738363433,65.25,-1.4081631635714507
67,2268.0,1559.0,2.886237775421229,-0.004678326768729799,62.0,-0.037704573302400846
68,2286.0,1602.0,2.6180555555555536,-0.00844382707866926,66.5,-0.09936888771061447
69,2316.0,1692.0,2.6875,1.4910681652046724,67.5,21.493603801169506
72,2365.0,1875.0,-3.6176470588235325,-0.8850686322220763,-144.0,-24.96376420423563
73,2399.0,1497.0,-3.379141311697097,0.13749992564525065,-164.0,2.874537116899548
74,2423.0,1547.0,2.1314271749755633,0.1706021049333884,59.0,4.218289293841387
