,x,y,gradient,smoothness,gradient_even,smoothness_even
0,151.0,1918.0,-3.4285714285714284,-0.2932330827067683,-48.0,-4.105263157894756
1,165.0,1870.0,-7.533834586466185,-0.04323308270676218,-46.5,-1.9374999999999922
2,170.0,1825.0,-7.303571428571413,0.11751708744190434,-37.5,2.8847583485741453
3,186.0,1795.0,-1.7643178893178941,0.1804232361507897,-32.0,2.3794136075482744
4,207.0,1761.0,-2.544744213474864,-0.027600520167903056,-45.0,-0.5590175259292884
5,224.0,1705.0,-2.882352941176471,0.003600046829877565,-49.0,0.06120079610791862
6,241.0,1663.0,-2.422342621259027,0.021393340795981777,-43.5,0.3730813559543602
7,260.0,1618.0,-2.1361902292677506,0.007221084441796678,-45.0,0.10770025533121697
8,284.5,1573.0,-2.206942110596593,-0.22596382017672306,-45.5,-3.6836587669072305
9,303.0,1527.0,-9.503507763082212,-0.2324538505239908,-51.5,-4.119988328455205
10,308.0,1470.0,-10.446918767507002,-0.2651777203560718,-47.0,-27.130221985728838
11,359.0,1433.0,-63.76395173453989,2.821463585434003,-51.0,-25.20987394957988
12,360.0,1368.0,-60.86666666666676,2.980178481648912,-53.5,30.433446455505237
13,374.0,1326.0,-2.897058823529413,2.7745098039215725,-48.5,37.21309523809528
14,394.0,1271.0,13.559523809523796,0.12701376847035295,-53.5,7.22101618425147
15,388.0,1219.0,11.544973544973526,0.56896008722774,-45.0,-7.493317825214367
16,415.0,1181.0,-1.4271118409049386,-0.3049696570837781,-40.0,-8.17519613209267
17,444.0,1139.0,-4.805418719211815,-0.02747847542593329,-37.5,-1.7163382594417174
18,450.0,1106.0,-4.859788359788373,0.003896942124599845,-44.0,0.4899597436304859
19,471.0,1051.0,-3.825499231950843,0.021588390203981622,-49.5,0.5592211029711089
20,481.0,1007.0,-3.7413461538461554,0.03992655529953908,-43.5,0.7648329493087562
21,497.0,964.0,-2.2958333333333307,0.05713565233785826,-42.0,0.8106240573152323
22,521.0,923.0,-2.1200980392156907,-0.060932655757845344,-41.0,-0.8410116632860021
23,538.0,882.0,-3.977856659905335,-0.05189845334685608,-51.0,-0.9972426470588216
24,550.0,821.0,-4.114583333333334,0.02816096739368553,-55.5,0.8724939513231682
25,570.0,771.0,-2.2328687572589985,0.060139167676614654,-45.5,1.1980577122153209
26,591.0,730.0,-1.7184679089026922,-0.009358804221582681,-38.5,-0.3635656213705012
27,616.0,694.0,-2.960000000000001,-0.02519166971136283,-41.25,-0.7017464377055171
28,628.5,647.5,-3.1219607843137265,0.011120027716701335,-47.5,0.6870398821424812
29,654.0,599.0,-1.5859202357150384,0.0074144883764006644,-45.75,-0.6627474795586261
30,693.0,556.0,-4.447455743430979,-0.011358168063036633,-43.5,-1.421597015340585
31,701.5,512.0,-4.429114266396208,0.024072263572350414,-49.25,1.4423389337469543
32,730.5,457.5,-1.56277787593707,0.051317192774108844,-48.5,1.2781349752100297
33,767.0,415.0,-1.872844315976149,4.243845798447554e-05,-41.25,-0.11675921017961333
34,785.0,375.0,-1.7962962962962967,0.00983755273404763,-37.0,0.4164058181187933
35,821.0,341.0,-1.0400326797385624,0.011345201128557001,-35.0,0.42223818646232447
36,853.0,305.0,-0.9518199233716478,0.0022963981250226865,-36.5,0.08651000630137173
37,911.0,268.0,-0.8670126671358189,0.0026055472476346833,-39.0,0.11028496168582402
38,951.0,227.0,-0.7312499999999997,0.005621109366343738,-29.25,0.2248443746537495
39,991.0,209.5,-0.4173239178283199,0.00576712985834445,-18.0,0.23502836737133292
40,1038.0,191.0,-0.2611932652573339,0.0037965015983228946,-12.25,0.16669767319987439
41,1080.0,185.0,-0.08392857142857113,0.002976651019536797,-2.5,0.12025214508675641
42,1150.0,186.0,-0.02068897508382106,0.0004013983824373217,-0.75,0.032184093858621976
43,1203.0,183.5,-0.01956038371132718,0.0012522174240229159,-1.0,0.07012803732546025
44,1258.0,184.0,0.11956709956709943,0.0025095402261513964,5.75,0.1318465568632049
45,1308.0,195.0,0.24413273001508262,0.002830782815244526,12.5,0.14506244279829195
46,1360.0,209.0,0.4096919851636833,0.004375473723816835,22.0,0.23432922353090424
47,1414.0,239.0,0.7127911770768911,0.002357851842239623,33.5,0.14507172390890866
48,1458.0,276.0,0.6998354329815006,-2.0292657355194463e-05,31.0,-0.0006257517703105453
49,1503.0,301.0,0.71153967353627,0.002237130686626244,30.0,0.08863994686366095
50,1544.0,336.0,0.8771153267088225,0.002602151164298237,35.5,0.10680588595251472
51,1584.0,372.0,0.9251514454412995,0.0036734324351249386,37.25,0.14909964690176913
52,1624.5,410.5,1.1753146205123608,0.006321809546191069,39.0,0.21988549967277615
53,1654.0,450.0,1.3649224447868518,0.004353566333227355,42.75,0.12836000576113582
54,1687.0,496.0,1.4320346320346324,0.0028417845362823484,45.0,0.08720216020099203
55,1717.0,540.0,1.5393267651888358,0.0021814001164880727,44.5,0.0659576117339924
56,1745.0,585.0,1.5639498555026172,-0.00027002920472127614,46.0,-0.011598866465385882
57,1776.0,632.0,1.516129032258064,0.008134409222044899,47.0,0.25216668588339175
58,1807.0,679.0,2.0682832272694007,0.009362052534499801,45.0,0.31618078180047604
59,1825.0,722.0,2.148490595859016,-0.009452160428667193,39.5,-0.18915943009594205
60,1844.0,758.0,1.6899643670775166,-0.019609642285170766,40.5,-0.42502296492851066
61,1878.0,803.0,1.2984446660019948,0.04842257815241552,38.5,0.9604218568652838
62,1903.0,835.0,3.6108080808080842,0.03288182830057179,41.5,1.1927690089903438
63,1914.0,886.0,3.6839826839826824,-0.015657018772961113,41.0,-1.1806053286488076
64,1945.0,917.0,1.249597423510469,-0.022538321356017826,32.0,-0.9986601880194561
65,1968.0,950.0,1.6866623079437701,0.009000558867072891,34.5,0.22554173726942395
66,1987.0,986.0,1.7006808980493169,0.028371418817642942,40.5,1.2670584564177183
67,2020.0,1031.0,4.220779220779207,-0.017751371435581365,45.0,1.064659550975339
68,2029.0,1076.0,3.8299999999999947,-0.06963659147869604,36.5,-1.1253417634996516
69,2045.0,1104.0,1.9700956937799035,-0.04172286777549933,39.0,-0.26177128427128515
70,2067.0,1154.0,3.3064574314574244,0.010472203235361507,52.75,0.5175495557074532
71,2081.0,1209.5,3.00519480519481,-0.03564719284618178,42.0,-1.1394674359912216
72,2111.0,1238.0,1.0275225594749813,-0.003147406326241539,26.75,-0.47156502917372745
73,2134.0,1263.0,2.062064746847355,0.021918164022347808,43.5,0.5263180853418756
74,2155.0,1325.0,2.0801587301587325,0.10941014701884277,44.0,2.810634293242991
75,2179.0,1351.0,7.683333333333337,0.1158099308099354,41.0,3.0607753357753538
76,2185.0,1407.0,8.20170940170944,0.0529914913877228,44.5,-2.9415007948026783
77,2224.0,1440.0,1.8003317437279804,-0.024444118076194468,31.5,-3.0207722832723043
78,2238.0,1470.0,2.1601648351648315,0.01118508668399755,43.5,-0.02516587186399022
79,2264.0,1527.0,1.75,0.006729008171315845,45.5,0.17495421245421205
80,2290.0,1561.0,2.5100732600732556,0.011996438109798169,43.0,0.3911483253588468
81,2306.0,1613.0,2.5322966507176936,-0.010518428939481628,43.0,-0.2846903096903084
82,2328.0,1647.0,1.9406926406926388,-0.006569453937874746,40.0,-0.176754385964907
83,2348.0,1693.0,2.1787878787878796,0.002365960158168,45.5,0.029653679653680598
84,2370.0,1738.0,2.0,-0.012043515753408791,44.0,-0.2649573465749935
85,2392.0,1781.0,1.6488731856378926,0.04202058771502974,41.5,2.062102889936469
86,2426.0,1821.0,6.124205779872938,0.008680480075742958,45.0,2.179453852247965
87,2433.0,1871.0,6.007780890133823,-0.04659246131100537,47.0,-2.247288075121654
88,2460.0,1915.0,1.6296296296296295,-0.1621537503890442,44.0,-4.378151260504193
