,x,y,gradient,smoothness,gradient_even,smoothness_even
0,149.0,1926.0,-2.261904761904762,0.009790596999899164,-47.5,0.20560253699788245
1,170.0,1878.5,-2.0563022249068794,-0.001194782966284863,-44.0,-0.03693477040717008
2,192.0,1838.0,-2.335774302719102,-0.0016065207323496394,-46.5,-0.0639541507044541
3,211.0,1785.5,-2.1842105263157876,0.010515797160820552,-41.5,0.1998001460555905
4,230.0,1755.0,-1.936174010607921,0.0007303806231202595,-43.5,-0.05402568922306017
5,254.0,1698.5,-2.292261904761908,-0.0009681922544617083,-51.75,-0.06079033510588516
6,275.0,1651.5,-2.0577546808196914,-0.0035251001775770674,-39.75,-0.01380545461427829
7,292.0,1619.0,-2.3198728139904645,-0.008348109276902146,-44.25,-0.1313565777188117
8,312.0,1563.0,-2.320467836257315,0.00725562672157129,-45.0,0.12401468982351815
9,330.0,1529.0,-2.071843434343428,0.0059769550446701,-42.25,0.0847146043230751
10,352.0,1478.5,-2.1510386276111646,-0.0053510130933111105,-44.5,-0.1048002801292327
11,371.0,1440.0,-2.2814439946018936,-0.0005043523015278786,-44.75,-0.0033084373905882813
12,391.0,1389.0,-2.157655502392341,-0.06052031451249312,-47.75,-2.03149108373567
15,440.0,1270.0,-1.8633333333333333,0.14176984318844804,-39.0,1.28884172186498
16,465.0,1218.0,-3.152072072072073,-0.003985318651985759,-48.0,-0.5312962962963006
17,477.0,1174.0,-2.9259259259259345,0.02708050302253163,-39.0,0.7287977107542307
18,504.0,1140.0,-1.6944766505636117,-0.0063612246583258855,-40.75,0.033452557909084746
19,527.0,1092.5,-2.859020810107765,-0.012882671318661637,-45.25,-0.5273203889508213
20,540.0,1049.5,-2.7491174284652544,0.017229415546318086,-41.75,0.43163376198007164
21,563.0,1009.0,-1.9957532861476217,0.01690423720757398,-42.25,0.4078920475659622
22,583.0,965.0,-1.93333333333333,8.014080814879726e-05,-42.0,-0.015301651499834534
23,608.0,925.0,-2.0263565891472908,-0.0045514950166112705,-41.0,-0.0928571428571443
