,x,y,gradient,smoothness,gradient_even,smoothness_even
0,141.5,1912.0,-3.3251533742331287,0.011999173453610193,-271.0,0.9779326364692307
1,223.0,1641.0,-2.347220737763898,0.009967502962688793,-157.5,0.5881283712048335
2,244.0,1597.0,-2.1488966318234617,0.001824509698625007,-44.0,0.04484052761210933
3,264.0,1553.0,-2.2575396825396794,-0.0013036267434089824,-64.5,0.055977428934351536
4,300.0,1468.0,-2.0369417739547586,0.0028338829659745185,-64.75,0.1175539443847704
5,324.5,1423.5,-2.0224317937701386,-0.009286406474452943,-66.75,-0.4603045168788036
6,362.5,1334.5,-2.957550807712366,0.003544937164636941,-64.25,-0.3875226211798388
7,375.0,1295.0,-2.7974770361298162,0.01935676494229594,-44.25,0.44125594827172065
8,398.0,1246.0,-2.0750389111689245,0.009849783499701378,-46.25,0.2504439444214963
9,419.5,1202.5,-2.2965891472868236,-0.006064629704750357,-41.75,-0.13404917186651844
10,435.5,1162.5,-2.3431372549019613,-0.002405246640379728,-39.5,-0.03981817145462685
11,453.5,1123.5,-2.3762254901960773,-0.004351818126631407,-40.0,-0.0692330294690966
12,469.5,1082.5,-2.4816033138401545,-0.005978940947892239,-64.0,-0.13889010685944214
13,507.5,995.5,-2.6540057039149616,-0.002723960533097758,-63.75,-0.10093449344736127
14,522.0,955.0,-2.683472300734877,0.012035274413064276,-40.75,0.20573055541344587
15,538.0,914.0,-2.24254459308807,0.024214371664891925,-41.0,0.4436550741151377
16,561.0,873.0,-1.7961621525046017,0.008958631541992744,-64.75,-0.09389604027378695
17,609.5,784.5,-2.4303366736356438,-0.0036982925573985637,-66.0,-0.3212784173007439
18,626.0,741.0,-2.4387189871060895,0.0007666353526012554,-65.5,0.09715194460788013
19,672.5,653.5,-2.2360327844198835,-0.00041111511543150125,-67.0,0.07783175478003534
20,692.0,607.0,-2.283055477546019,0.0008840169517436453,-70.25,0.17561963125307023
21,738.0,513.0,-1.884793521913743,0.007855787917283013,-135.25,0.5449351893615062
22,858.0,336.5,-1.1931850988230064,0.0038198117391897053,-109.25,0.4066866906741313
23,896.0,294.5,-1.0714201405654804,0.003133916710979629,-103.0,0.3129119938559476
24,1076.0,130.5,-0.5673611111111112,0.003349465618390598,-101.5,0.4506927188543458
25,1184.0,91.5,-0.1700347028567888,0.002784514691306911,-21.5,0.26271114777633187
26,1239.0,87.5,-0.04193881555844753,0.0020246000267015495,-1.0,0.1410971681789428
27,1347.0,89.5,0.11215963350109681,0.0016481540320011081,5.5,0.1264107257205417
28,1403.0,98.5,0.2108826358826359,0.001965856844503426,11.5,0.10772348234686835
29,1457.0,112.5,0.3276065981948335,0.0026838849692812153,17.0,0.139380498061624
30,1508.0,132.5,0.4896436320058839,0.0031721354615470944,139.75,0.49316212027258377
31,1770.0,392.0,1.313930838740001,0.008861905816116414,153.5,0.5805892070825004
32,1805.0,439.5,1.6508220461708847,0.009733225290899357,67.0,0.3805564095762466
33,1848.0,526.0,2.0750436578924942,0.002551429187044917,94.75,0.07739286162633663
34,1896.0,629.0,1.805607769423558,-0.003098575486121337,74.0,-0.157561511485929
35,1924.0,674.0,1.7599206349206362,0.005985884851016445,66.5,0.3721961152882196
36,1968.0,762.0,2.549999999999997,0.007691215474234389,66.0,0.42670719911285815
37,1984.0,806.0,2.6133350331463525,-0.0013897089741180708,64.5,-0.22284257942152763
38,2021.0,891.0,2.104314841156942,0.017143578844485335,62.5,0.0839574834268273
39,2041.0,931.0,2.781250000000007,0.013669096728307129,39.5,0.3478425794215294
40,2053.0,970.0,2.8000000000000007,-0.003395811449579976,40.0,-0.10722163865546008
41,2073.0,1011.0,2.566806722689087,-0.006356401007891838,41.0,-0.13510545770819604
42,2087.0,1052.0,2.5297890845836086,-0.00786581101747675,41.75,-0.20140928558983262
43,2109.5,1094.5,2.1639881515094217,0.025845259422487873,46.0,0.47520941612482837
44,2130.0,1144.0,3.4802079168332654,0.03198325690026663,44.75,0.7394344956738585
45,2140.0,1184.0,3.642857142857139,-0.019823095292907517,42.0,-0.4110996294123055
46,2154.0,1228.0,2.6580086580086544,-0.05915683932925302,41.0,-0.9101498357963855
47,2173.0,1266.0,1.8225574712643677,-0.011008339625280937,41.5,0.15217174962302948
48,2202.0,1311.0,2.9623521572547133,0.03602261978172622,42.75,0.7695469699360808
49,2213.5,1351.5,3.3616514111365294,0.015322475237288597,62.5,-0.2670920312997396
50,2242.0,1436.0,2.428168094655234,0.026043697709324173,64.0,0.2900551725459932
51,2263.5,1479.5,3.941761756228516,0.04966273732175869,44.5,0.949171313296167
52,2273.0,1525.0,4.326510721247568,0.004935497819575727,66.25,-5.9612654934989
55,2343.0,1696.0,2.5870098039215677,0.377514628035625,43.5,7.200421663155614
56,2359.0,1741.0,2.7341766596445796,0.0031986488010040436,96.25,-0.5158719288732652
57,2419.5,1888.5,1.5552659461750373,-0.017415077630196785,88.25,-1.191330754064714
58,2502.0,1917.5,0.3515151515151515,-0.014590918723150131,29.0,-1.2037507946598858
