,x,y,gradient,smoothness,gradient_even,smoothness_even
0,232.0,1629.0,-1.68,-0.041172161172161444,-42.0,-1.029304029304036
1,257.0,1587.0,-2.709304029304036,-0.024319800569800876,-44.0,-0.6188293650793709
2,271.0,1541.0,-2.9176587301587418,0.006132546778365527,-45.0,0.19418943604628058
3,289.0,1497.0,-2.320925157211475,0.02479460058451529,-64.25,0.41304088966997377
4,330.5,1412.5,-2.0915769508187942,6.632848366164984e-06,-86.25,0.0030168939793986382
5,371.5,1324.5,-2.3148913692526776,-0.006663281222037007,-65.5,-0.1764337468128243
6,389.5,1281.5,-2.444444444444443,-0.019896004770303496,-44.0,-0.35812808586546296
7,407.5,1236.5,-3.0311475409836035,-0.014444284926666717,-43.75,-0.30485084838533094
8,420.0,1194.0,-3.0541461412151047,0.0016070373174706665,-61.5,0.2843515402203778
9,463.5,1113.5,-2.462444460542848,0.0033374420548622635,-61.75,0.2923456269985296
10,479.5,1070.5,-2.4694548872180455,0.005529311403467123,-42.5,0.11634368776130088
11,498.5,1028.5,-2.229757085020246,-0.0038532888755459863,-43.5,-0.09204148950319357
12,518.5,983.5,-2.6535378662244327,-0.014494696019054662,-42.25,-0.27922848824945135
13,532.0,944.0,-2.788214061519149,0.0039885865125191405,-40.75,0.09697570002951217
14,548.0,902.0,-2.4595864661654083,0.023947866686538977,-42.5,0.43027227350123454
15,567.0,859.0,-1.9276695145166798,0.01823545142381145,-42.25,0.3114104747100157
16,596.5,817.5,-1.836765516745377,-0.018886088816259236,-43.25,-0.3170502878776986
17,617.5,772.5,-2.561770090272077,-0.05748263088738775,-44.75,-0.9393213549328991
18,633.0,728.0,-3.715408226611175,0.002359445152728108,-104.25,1.7634130865510507
19,663.5,564.0,0.9650560828300243,0.08794767715806831,-43.75,2.777419560460061
20,680.5,640.5,1.839430894308947,-0.03490990833973088,15.25,-1.444495705192853
21,704.5,594.5,-1.9239353275556819,-0.10472425718504118,-70.5,-1.842208920068115
22,753.5,499.5,-1.8449869458272832,0.003062992971442358,-137.75,0.3895908725174324
23,864.0,319.0,-1.144753582520817,0.004583296504461598,-110.0,0.43073535758212544
24,905.0,279.5,-0.9835162306630323,0.0020853708839537405,-52.75,0.053214930958324747
25,970.0,213.5,-1.0383237206041676,0.0010707372495431348,-70.75,0.08482372060298471
26,1041.0,138.0,-0.8138687894570629,0.00403387471141633,-61.0,0.38352057775123466
27,1143.5,91.5,-0.27128256510169824,0.002219084235567149,-28.0,0.2872175228344621
28,1198.0,82.0,-0.23943374378813864,0.0012045756052955798,-12.5,0.06203313503493463
29,1249.5,66.5,-0.14721629503182898,0.0028686149174758555,-7.5,0.15025642642555936
30,1302.0,67.0,0.061079109062980086,0.0020313523259770073,3.5,0.10319834898111596
31,1358.0,73.5,0.05918040293040294,0.04587290949258115,3.5,2.044369239631336
32,1406.0,74.0,4.149817588325653,0.04559127868099638,37.75,2.2835456210456204
33,1420.0,149.0,4.626271645021644,0.023911064095011435,19.0,-1.9454180499779332
34,1516.0,112.0,0.2589814883697863,-0.00938056122278453,-5.0,-1.9886116708756354
35,1563.0,139.0,0.6490483032703733,0.0073472255822138975,109.5,0.5249881103139681
36,1762.0,331.0,1.3089577089977225,0.00350599538120206,232.25,0.6417511870026844
37,1932.0,603.5,1.9325506772757421,0.0012127350008749316,182.75,0.324407768287826
38,1978.0,696.5,1.9577732455733745,0.031725901270839685,66.75,0.49518232134920126
39,1999.0,737.0,2.9229153199741447,0.01605749430698554,43.25,0.466626197726133
40,2012.0,783.0,2.8910256410256405,-0.016378771115762147,43.75,-0.5909375550919673
41,2038.0,824.5,1.74104020979021,-0.01292634861253738,41.25,-0.42581585081584983
42,2060.0,865.5,2.039393939393941,0.023083353935626664,58.5,0.765717268842268
43,2093.0,941.5,3.272474747474746,0.011502433378642068,59.75,0.6291252187528755
44,2105.0,985.0,3.297644376899692,-0.004198265462345682,62.75,-0.3822296167884396
45,2140.0,1067.0,2.508015513897867,0.0016568974152672278,63.0,-0.2807462080576899
46,2157.0,1111.0,2.736151960784312,0.005651018099547642,43.5,0.10503986209868721
47,2172.0,1154.0,2.7180952380952412,-0.15120368601986228,63.0,-8.780088967405142
48,2207.0,1237.0,-14.824025974025972,-0.18051148461578853,-205.0,-8.743649860288922
49,2227.0,744.0,-14.769204482482603,0.09867307915332385,84.75,9.839803067507901
50,2281.5,1406.5,4.855580160989831,-0.0016758137273901325,353.25,8.721975978615037
51,2299.5,1450.5,2.6747474747474698,-0.05201594365452743,43.5,-1.0484019967590017
52,2314.5,1493.5,2.7587761674718276,0.006186377963647842,85.5,0.26585656059340224
53,2368.5,1621.5,3.2064605959342742,-0.018887575948127483,85.25,0.06647480042483966
54,2381.0,1664.0,2.891725768321507,-0.027921068558122108,44.0,-0.5460169864559532
55,2404.5,1709.5,2.114426623022368,-0.01572979074345248,69.75,-0.13400953283372274
56,2443.5,1803.5,2.6237067026540615,0.1702983515474316,71.5,2.4404755076062017
57,2461.5,1852.5,6.995377638234771,-11.28830898981275,52.25,-48.03428924876293
58,2468.0,1908.0,-93.4448717948718,-15.575792778649923,-535.0,-97.28935548578406
59,2474.0,782.5,-187.58333333333334,-15.68974358974359,-1125.5,-94.13846153846154
