,x,y,w,h,score,match
22,142,1884,30,30,0.83086413,left_back_bent.jpg
19,177,1794,30,30,0.78662425,left_back_bent.jpg
18,191,1754,30,30,0.8344742,left_back_bent.jpg
32,201,1665,30,30,0.8411732,round_light.jpg
17,204,1710,30,30,0.8974586,left_back_bent.jpg
16,229,1633,30,30,0.863703,left_back_bent.jpg
31,253,1523,30,30,0.8110948,round_light.jpg
14,259,1562,30,30,0.8625048,left_back_bent.jpg
34,282,1820,30,30,0.8057887,round_light.jpg
13,302,1456,30,30,0.87233496,left_back_bent.jpg
12,331,1387,30,30,0.8228377,left_back_bent.jpg
11,349,1347,30,30,0.8592018,left_back_bent.jpg
58,351,1302,30,30,0.8460476,small_round.jpg
10,429,1195,30,30,0.7558036,left_back_bent.jpg
9,435,1154,30,30,0.84001034,left_back_bent.jpg
7,469,1076,30,30,0.8401995,left_back_bent.jpg
6,486,1032,30,30,0.8789388,left_back_bent.jpg
4,533,947,30,30,0.8441853,left_back_bent.jpg
46,596,757,30,30,0.81794065,03_18_2023 LG 282 copy.jpg
2,597,817,30,30,0.8263013,left_back_bent.jpg
62,655,676,30,30,0.8677673,left_angled.jpg
1,658,729,30,30,0.7607661,left_back_bent.jpg
61,681,629,30,30,0.7742262,left_angled.jpg
0,724,593,30,30,0.7823297,left_back_bent.jpg
45,756,495,30,30,0.8100484,middle round.jpg
43,788,455,30,30,0.80792755,middle round.jpg
42,849,381,30,30,0.7892582,middle round.jpg
41,886,350,30,30,0.85816395,middle round.jpg
39,940,300,30,30,0.8236993,middle round.jpg
38,977,269,30,30,0.86163163,middle round.jpg
37,1071,226,30,30,0.839332,middle round.jpg
53,1118,171,30,30,0.79330856,small_round.jpg
54,1168,171,30,30,0.76226723,small_round.jpg
64,1256,199,30,30,0.81824297,12_20_2022 LG 282 copy.jpg
36,1304,201,30,30,0.8537118,middle round.jpg
23,1443,252,30,30,0.7754821,round_light.jpg
24,1498,284,30,30,0.76784027,round_light.jpg
40,1565,317,30,30,0.84842813,middle round.jpg
25,1629,381,30,30,0.83511984,round_light.jpg
44,1706,458,30,30,0.84234786,middle round.jpg
69,1768,1805,30,30,0.75922674,12_20_2022 LG 282 copy.jpg
65,1773,540,30,30,0.87142146,12_20_2022 LG 282 copy.jpg
26,1796,585,30,30,0.80330175,round_light.jpg
66,1857,664,30,30,0.8762722,12_20_2022 LG 282 copy.jpg
20,1864,1802,30,30,0.7790424,left_back_bent.jpg
67,1908,743,30,30,0.77925956,12_20_2022 LG 282 copy.jpg
27,1917,790,30,30,0.7720354,round_light.jpg
33,1925,1799,30,30,0.80320954,round_light.jpg
55,1960,813,30,30,0.7650039,small_round.jpg
21,1971,1853,30,30,0.82316357,left_back_bent.jpg
68,1975,866,30,30,0.80616146,12_20_2022 LG 282 copy.jpg
3,2024,911,30,30,0.8030353,left_back_bent.jpg
56,2057,977,30,30,0.8394954,small_round.jpg
47,2084,1063,30,30,0.7969441,03_18_2023 LG 282 copy.jpg
5,2104,1023,30,30,0.7609632,left_back_bent.jpg
8,2128,1104,30,30,0.7589078,left_back_bent.jpg
57,2153,1168,30,30,0.815224,small_round.jpg
63,2191,1207,30,30,0.7598532,left_angled.jpg
28,2193,1245,30,30,0.81084865,round_light.jpg
48,2219,1316,30,30,0.8011287,03_18_2023 LG 282 copy.jpg
29,2243,1353,30,30,0.82138175,round_light.jpg
59,2292,1456,30,30,0.8068308,small_round.jpg
30,2310,1493,30,30,0.8527305,round_light.jpg
49,2339,1562,30,30,0.82947856,03_18_2023 LG 282 copy.jpg
15,2374,1605,30,30,0.8181521,left_back_bent.jpg
60,2395,1671,30,30,0.85192317,small_round.jpg
35,2399,1920,30,30,0.7611594,round_light.jpg
50,2427,1755,30,30,0.89273536,03_18_2023 LG 282 copy.jpg
51,2445,1804,30,30,0.9011345,03_18_2023 LG 282 copy.jpg
52,2460,1861,30,30,0.77747095,03_18_2023 LG 282 copy.jpg
