,x,y,w,h,score,match
32,241,1536,30,30,0.7519552,round_light.jpg
31,274,1464,30,30,0.83621883,round_light.jpg
30,290,1427,30,30,0.795345,round_light.jpg
29,307,1392,30,30,0.81999755,round_light.jpg
28,324,1355,30,30,0.8474752,round_light.jpg
27,359,1282,30,30,0.8533698,round_light.jpg
26,377,1242,30,30,0.86370134,round_light.jpg
25,392,1207,30,30,0.87513614,round_light.jpg
23,412,1169,30,30,0.84589726,round_light.jpg
21,428,1133,30,30,0.81081754,round_light.jpg
19,452,1093,30,30,0.8661326,round_light.jpg
17,473,1051,30,30,0.83762944,round_light.jpg
16,494,1010,30,30,0.79576856,round_light.jpg
50,510,971,30,30,0.85493195,03_18_2023 LG 282 copy.jpg
15,558,885,30,30,0.84863365,round_light.jpg
46,579,841,30,30,0.85623026,03_18_2023 LG 282 copy.jpg
14,604,802,30,30,0.8330785,round_light.jpg
44,624,757,30,30,0.8709197,03_18_2023 LG 282 copy.jpg
12,653,713,30,30,0.85572886,round_light.jpg
42,675,667,30,30,0.8777279,03_18_2023 LG 282 copy.jpg
40,701,625,30,30,0.8549683,03_18_2023 LG 282 copy.jpg
39,728,581,30,30,0.8650283,03_18_2023 LG 282 copy.jpg
37,758,537,30,30,0.86132646,03_18_2023 LG 282 copy.jpg
66,792,491,30,30,0.83004296,small_round.jpg
9,837,450,30,30,0.8527579,round_light.jpg
8,858,407,30,30,0.82933074,round_light.jpg
7,924,339,30,30,0.8271808,round_light.jpg
5,961,306,30,30,0.9255229,round_light.jpg
3,1052,224,30,30,0.7598248,round_light.jpg
36,1096,201,30,30,0.87928134,03_18_2023 LG 282 copy.jpg
62,1144,180,30,30,0.87997884,small_round.jpg
71,1197,166,30,30,0.8662139,12_20_2022 LG 282 copy.jpg
1,1293,164,30,30,0.9997664,12_20_2022 LG 282 copy 2.jpg
72,1386,168,30,30,0.9998616,12_20_2022 LG 282 copy.jpg
73,1437,178,30,30,0.91680336,12_20_2022 LG 282 copy.jpg
2,1492,199,30,30,0.89078635,round_light.jpg
74,1539,220,30,30,0.87664104,12_20_2022 LG 282 copy.jpg
4,1642,301,30,30,0.9083443,round_light.jpg
6,1680,338,30,30,0.8559081,round_light.jpg
63,1717,370,30,30,0.89436823,small_round.jpg
64,1751,408,30,30,0.903677,small_round.jpg
65,1781,447,30,30,0.8233403,small_round.jpg
67,1815,493,30,30,0.84146345,small_round.jpg
10,1843,542,30,30,0.8565013,round_light.jpg
11,1881,580,30,30,0.7615027,round_light.jpg
41,1895,629,30,30,0.88507605,03_18_2023 LG 282 copy.jpg
43,1921,671,30,30,0.8657496,03_18_2023 LG 282 copy.jpg
13,1964,753,30,30,0.89695334,round_light.jpg
45,1984,792,30,30,0.89452726,03_18_2023 LG 282 copy.jpg
38,1999,566,30,30,0.7729519,03_18_2023 LG 282 copy.jpg
68,2008,829,30,30,0.8860739,small_round.jpg
47,2028,877,30,30,0.89189184,03_18_2023 LG 282 copy.jpg
48,2051,922,30,30,0.9190599,03_18_2023 LG 282 copy.jpg
49,2071,966,30,30,0.91476923,03_18_2023 LG 282 copy.jpg
51,2091,1004,30,30,0.9385089,03_18_2023 LG 282 copy.jpg
18,2134,1088,30,30,0.88447726,round_light.jpg
20,2154,1129,30,30,0.90440404,round_light.jpg
69,2156,919,30,30,0.8098125,small_round.jpg
22,2170,1165,30,30,0.9068447,round_light.jpg
24,2187,1202,30,30,0.85946316,round_light.jpg
52,2201,1239,30,30,0.8540985,03_18_2023 LG 282 copy.jpg
53,2221,1277,30,30,0.8543046,03_18_2023 LG 282 copy.jpg
54,2250,1349,30,30,0.8816,03_18_2023 LG 282 copy.jpg
55,2267,1386,30,30,0.8887296,03_18_2023 LG 282 copy.jpg
56,2282,1423,30,30,0.8766189,03_18_2023 LG 282 copy.jpg
57,2298,1461,30,30,0.82913196,03_18_2023 LG 282 copy.jpg
58,2328,1532,30,30,0.8372141,03_18_2023 LG 282 copy.jpg
59,2358,1605,30,30,0.78942907,03_18_2023 LG 282 copy.jpg
60,2388,1681,30,30,0.79028714,03_18_2023 LG 282 copy.jpg
61,2405,1721,30,30,0.78171635,03_18_2023 LG 282 copy.jpg
33,2425,1765,30,30,0.77763844,round_light.jpg
34,2442,1811,30,30,0.7663537,round_light.jpg
35,2456,1863,30,30,0.8018084,round_light.jpg
70,2467,1759,30,30,0.75858057,small_round.jpg
0,2548,1849,30,30,0.83332205,left_back_bent.jpg
