,x,y
0,1575,143
1,1153,160
2,1504,170
3,877,171
4,1107,179
5,1260,190
6,1003,194
7,1316,201
8,949,217
9,1538,222
10,1365,232
11,1650,241
12,899,243
13,857,277
14,1452,304
15,1498,331
16,784,356
17,1540,366
18,755,391
19,1577,403
20,1289,404
21,730,427
22,1617,436
23,1643,480
24,685,481
25,1777,516
26,1668,523
27,1702,570
28,1726,620
29,600,649
30,1758,663
31,1786,704
32,571,711
33,1806,744
34,553,762
35,1709,784
36,1832,784
37,535,812
38,586,831
39,521,856
40,1871,861
41,1740,872
42,502,901
43,413,951
44,1949,963
45,464,985
46,1963,1028
47,449,1035
48,1986,1065
49,433,1076
50,2017,1104
51,416,1121
52,2039,1145
53,401,1165
54,2227,1166
55,2057,1190
56,386,1207
57,2234,1217
58,2066,1243
59,369,1255
60,355,1298
61,2116,1309
62,2206,1321
63,344,1340
64,2026,1356
65,2250,1374
66,329,1382
67,2168,1392
68,316,1426
69,2357,1427
70,2201,1432
71,2289,1462
72,301,1474
73,286,1523
74,345,1561
75,269,1563
76,2244,1573
77,2344,1592
78,2275,1605
79,258,1608
80,381,1616
81,244,1655
82,232,1700
83,328,1720
84,213,1745
85,201,1791
86,2228,1799
87,2444,1800
88,184,1839
89,268,1848
90,308,1859
91,1038,1887
92,170,1889
