,x,y
0,251,18
1,1056,114
2,1109,114
3,1011,116
4,1413,120
5,1206,128
6,905,151
7,1261,151
8,1431,167
9,1309,170
10,853,179
11,1353,201
12,815,209
13,1403,241
14,773,243
15,1444,275
16,735,289
17,1484,312
18,703,324
19,1526,346
20,670,365
21,1556,385
22,639,413
23,1586,427
24,612,461
25,1612,470
26,1644,515
27,578,530
28,1670,565
29,548,582
30,689,589
31,1698,611
32,525,644
33,1725,654
34,498,693
35,1750,694
36,1773,731
37,479,741
38,1789,774
39,1813,810
40,445,831
41,1927,841
42,1846,870
43,423,877
44,1880,916
45,409,919
46,1971,951
47,395,966
48,290,995
49,1921,1008
50,2040,1037
51,361,1050
52,1966,1092
53,324,1132
54,2153,1179
55,2011,1189
56,293,1222
57,2022,1231
58,2051,1263
59,2077,1301
60,265,1304
61,2232,1343
62,249,1351
63,2118,1384
64,236,1397
65,2197,1399
66,2149,1426
67,220,1442
68,2153,1470
69,128,1508
70,2176,1514
71,191,1528
72,2215,1592
73,109,1608
74,161,1618
75,2239,1638
76,2370,1647
77,143,1663
78,2261,1682
79,126,1708
80,2280,1729
81,2349,1748
82,111,1755
83,2373,1790
84,2320,1809
85,77,1852
86,2332,1866
