,x,y
0,1228,96
1,1153,142
2,1191,202
3,1150,206
4,1246,207
5,1289,208
6,1093,213
7,1397,241
8,998,252
9,1443,268
10,947,288
11,1491,297
12,902,325
13,975,325
14,1534,340
15,868,356
16,2507,386
17,1609,417
18,806,429
19,1642,453
20,771,474
21,811,502
22,1700,532
23,873,538
24,720,562
25,1726,575
26,694,605
27,739,608
28,1779,668
29,650,696
30,1806,716
31,627,741
32,609,788
33,1845,796
34,588,830
35,633,835
36,1865,837
37,561,874
38,1884,876
39,609,879
40,462,909
41,548,916
42,1895,918
43,530,958
44,1911,959
45,1861,968
46,510,1000
47,1935,1008
48,493,1041
49,54,1075
50,1973,1085
51,478,1087
52,457,1126
53,1990,1127
54,2027,1159
55,445,1168
56,426,1209
57,2054,1239
58,411,1256
59,397,1299
60,1924,1306
61,2082,1327
62,2039,1361
63,2122,1369
64,360,1376
65,251,1380
66,2296,1382
67,2149,1407
68,345,1420
69,2068,1451
70,2152,1451
71,330,1466
72,313,1506
73,2185,1537
74,296,1549
75,2100,1551
76,2203,1577
77,280,1593
78,2220,1618
79,1848,1628
80,262,1641
81,2241,1656
82,244,1681
83,1689,1713
84,233,1724
85,2271,1741
86,2226,1759
87,216,1771
88,2291,1787
89,198,1818
90,2308,1833
91,2261,1870
92,2332,1879
