,x,y
0,1319,129
1,1267,131
2,1366,132
3,1416,136
4,1210,137
5,1466,148
6,1156,157
7,1571,199
8,1059,206
9,868,255
10,1500,271
11,1654,282
12,949,319
13,1494,319
14,1069,362
15,1770,387
16,1645,390
17,876,401
18,844,442
19,927,471
20,809,473
21,790,513
22,1514,539
23,769,570
24,1880,570
25,1902,622
26,741,627
27,722,670
28,1929,675
29,698,716
30,1955,717
31,811,731
32,675,760
33,1971,761
34,1990,800
35,657,804
36,541,839
37,635,847
38,2028,888
39,616,889
40,597,932
41,2049,941
42,573,972
43,2077,990
44,556,1017
45,2091,1048
46,542,1060
47,2118,1092
48,520,1104
49,2133,1136
50,504,1148
51,2150,1180
52,484,1191
53,2166,1228
54,469,1233
55,450,1273
56,2186,1274
57,2342,1284
58,2223,1346
59,423,1356
60,2240,1399
61,399,1409
62,2256,1441
63,383,1452
64,2281,1483
65,366,1498
66,349,1541
67,2302,1561
68,331,1583
69,2323,1617
70,313,1627
71,2342,1658
72,297,1670
73,2355,1701
74,280,1717
75,260,1762
76,2386,1783
77,242,1809
78,2406,1839
79,2420,1890
