,x,y
0,1055,169
1,1213,169
2,1170,177
3,1008,181
4,1263,182
5,1318,203
6,960,204
7,907,229
8,1406,257
9,828,292
10,1460,297
11,1503,330
12,780,336
13,1546,366
14,750,374
15,715,414
16,1496,414
17,1612,438
18,688,470
19,1647,484
20,651,509
21,1705,569
22,617,585
23,1739,623
24,586,628
25,557,687
26,1789,702
27,1816,749
28,513,781
29,1847,825
30,492,830
31,473,873
32,1882,875
33,453,919
34,1904,931
35,1938,972
36,425,1004
37,1959,1026
38,398,1043
39,1985,1070
40,383,1089
41,2006,1111
42,368,1130
43,2031,1151
44,347,1172
45,2053,1199
46,329,1216
47,2072,1250
48,314,1262
49,2080,1293
50,304,1309
51,288,1350
52,2137,1356
53,268,1392
54,2021,1397
55,2154,1408
56,2183,1444
57,233,1475
58,2196,1495
59,225,1524
60,2236,1565
61,207,1567
62,188,1612
63,2261,1613
64,173,1657
65,2273,1657
66,2298,1698
67,157,1701
68,2338,1786
69,124,1792
70,2409,1812
71,2517,1823
72,2359,1836
73,331,1842
74,106,1843
75,6,1849
76,779,1852
77,2305,1864
78,2263,1868
79,2197,1870
80,166,1872
81,2124,1874
82,423,1875
83,231,1878
84,2370,1878
85,2082,1879
86,2543,1884
87,281,1885
