,x,y
0,1168,74
1,1414,132
2,1275,152
3,1327,152
4,1228,153
5,1184,155
6,1368,159
7,1463,195
8,1338,218
9,1035,220
10,1512,221
11,1610,226
12,912,231
13,988,260
14,946,298
15,1600,298
16,104,321
17,918,342
18,879,369
19,1672,373
20,846,414
21,1705,417
22,1758,497
23,796,501
24,1783,539
25,765,541
26,717,630
27,1829,634
28,694,674
29,1851,679
30,672,719
31,650,764
32,1890,766
33,1917,800
34,629,804
35,1930,843
36,608,848
37,1951,881
38,587,893
39,1962,924
40,565,932
41,1989,963
42,547,973
43,2000,1010
44,526,1014
45,2027,1046
46,506,1054
47,2041,1090
48,491,1095
49,2064,1129
50,472,1135
51,2074,1174
52,438,1217
53,2074,1222
54,2085,1294
55,404,1299
56,2143,1322
57,2194,1342
58,385,1343
59,995,1343
60,369,1385
61,347,1426
62,2187,1469
63,309,1511
64,2143,1514
65,2202,1516
66,274,1596
67,2236,1597
68,318,1634
69,2254,1640
70,254,1642
71,377,1642
72,442,1656
73,2206,1690
74,2298,1719
75,214,1735
76,2310,1771
77,2324,1816
78,184,1827
