,x,y
0,1218,15
1,1382,40
2,1225,77
3,1227,128
4,1333,130
5,1121,132
6,1386,141
7,1065,151
8,1440,169
9,1021,175
10,1481,191
11,971,200
12,1091,248
13,1570,264
14,896,274
15,1611,299
16,860,309
17,1646,340
18,834,353
19,1683,381
20,794,399
21,1809,400
22,1714,420
23,763,441
24,1680,460
25,1740,462
26,1769,508
27,707,514
28,1792,556
29,1814,605
30,661,625
31,1843,654
32,640,670
33,1884,739
34,594,761
35,1903,786
36,573,805
37,1948,870
38,534,889
39,1967,924
40,516,932
41,412,955
42,494,973
43,1994,973
44,2100,996
45,478,1017
46,2009,1029
47,462,1060
48,2035,1072
49,438,1106
50,2050,1116
51,426,1149
52,2071,1160
53,401,1192
54,2085,1207
55,387,1235
56,2105,1251
57,369,1276
58,2112,1297
59,354,1319
60,2147,1334
61,337,1365
62,2179,1411
63,1368,1413
64,305,1450
65,2199,1460
66,287,1497
67,2215,1503
68,1961,1542
69,269,1544
70,2228,1549
71,250,1588
72,2265,1627
73,217,1674
74,2281,1676
75,2391,1688
76,2300,1720
77,197,1722
78,2358,1761
79,183,1768
80,2315,1768
81,2385,1797
82,295,1804
83,167,1816
84,2409,1837
85,150,1863
86,2347,1866
87,2443,1874
