,x,y
0,1297,107
1,1249,140
2,1203,144
3,1305,150
4,1094,165
5,1398,171
6,1046,186
7,1449,189
8,1000,216
9,1497,218
10,956,244
11,1539,248
12,1415,253
13,1583,296
14,884,319
15,1620,332
16,1731,352
17,848,358
18,1656,372
19,817,397
20,1690,415
21,786,443
22,1714,454
23,759,483
24,1742,491
25,732,524
26,1764,537
27,710,571
28,1789,584
29,682,615
30,659,658
31,636,703
32,1857,726
33,711,734
34,611,751
35,589,790
36,565,828
37,1918,892
38,534,909
39,1950,921
40,488,990
41,1976,1017
42,446,1073
43,419,1163
44,2055,1170
45,2067,1224
46,385,1241
47,2086,1263
48,2161,1267
49,364,1286
50,2130,1350
51,326,1369
52,2038,1389
53,2227,1448
54,2172,1472
55,269,1497
56,2168,1528
57,2288,1535
58,2204,1557
59,2216,1604
60,2238,1663
61,170,1722
62,2272,1726
63,2423,1805
64,2496,1808
