,x,y
0,1397,51
1,1484,72
2,1183,126
3,1289,126
4,1338,136
5,1117,148
6,1389,148
7,1074,154
8,1438,167
9,1028,180
10,1479,199
11,1531,229
12,950,242
13,1622,247
14,849,249
15,1629,300
16,861,310
17,1666,337
18,824,350
19,979,356
20,1735,417
21,759,438
22,1768,458
23,732,476
24,1796,505
25,606,534
26,1826,549
27,494,550
28,677,558
29,1850,598
30,752,608
31,648,613
32,398,641
33,1879,647
34,737,650
35,624,661
36,527,670
37,1909,692
38,722,697
39,600,707
40,1933,728
41,573,747
42,1954,768
43,550,794
44,1972,811
45,1875,818
46,531,837
47,2022,905
48,492,920
49,1648,955
50,2056,956
51,468,963
52,448,1006
53,432,1047
54,2089,1051
55,411,1091
56,2106,1095
57,2138,1136
58,395,1138
59,372,1178
60,2154,1184
61,363,1221
62,2176,1229
63,345,1264
64,2198,1270
65,326,1304
66,2219,1308
67,2386,1329
68,2240,1346
69,2261,1384
70,277,1389
71,2279,1428
72,260,1435
73,2297,1473
74,237,1478
75,2312,1519
76,217,1522
77,2330,1561
78,200,1564
79,2348,1606
80,178,1608
81,61,1625
82,2372,1642
83,2392,1684
84,142,1698
85,2297,1713
86,2412,1734
87,121,1743
88,2441,1775
89,107,1791
90,2454,1827
91,93,1841
92,2476,1869
