,x,y
0,2282,152
1,1100,211
2,1055,212
3,1146,219
4,1009,221
5,960,223
6,917,231
7,1200,236
8,1249,251
9,866,257
10,1066,269
11,997,273
12,1339,279
13,955,284
14,910,288
15,1350,321
16,1389,347
17,736,362
18,1431,384
19,1465,422
20,674,440
21,1500,450
22,649,485
23,1528,496
24,1559,532
25,1590,574
26,596,586
27,654,605
28,1620,619
29,578,629
30,643,657
31,555,669
32,1678,697
33,536,717
34,1701,746
35,528,766
36,1732,776
37,506,808
38,1749,816
39,711,836
40,491,860
41,1789,888
42,471,909
43,457,950
44,1836,967
45,446,995
46,1388,995
47,1855,1018
48,1886,1048
49,422,1082
50,1902,1096
51,1937,1120
52,411,1125
53,392,1173
54,109,1181
55,1978,1194
56,373,1255
57,2021,1274
58,362,1298
59,2045,1315
60,351,1344
61,2070,1352
62,2092,1396
63,328,1421
64,2115,1439
65,314,1470
66,2136,1477
67,304,1516
68,2159,1517
69,295,1564
70,1174,1581
71,2201,1589
72,280,1606
73,342,1622
74,2226,1638
75,268,1651
76,2250,1684
77,2273,1728
78,244,1740
79,235,1788
80,2311,1818
81,543,1824
82,223,1832
83,1606,1835
84,213,1883
