,x,y
0,1173,25
1,1120,81
2,1005,88
3,1172,111
4,1276,113
5,1072,115
6,1230,120
7,972,126
8,924,151
9,1327,158
10,2461,182
11,1374,189
12,829,203
13,1422,224
14,789,238
15,1464,262
16,1303,274
17,754,287
18,724,319
19,1544,330
20,1574,370
21,661,411
22,1629,451
23,635,459
24,1665,498
25,605,523
26,572,581
27,1720,592
28,1749,635
29,530,692
30,1793,711
31,507,742
32,1811,754
33,493,787
34,1834,794
35,477,832
36,568,857
37,1869,862
38,457,877
39,1909,896
40,443,919
41,1929,956
42,431,964
43,1948,996
44,415,1005
45,1972,1038
46,401,1051
47,1994,1079
48,384,1094
49,2016,1122
50,367,1137
51,2030,1173
52,354,1185
53,335,1229
54,2083,1238
55,323,1272
56,2105,1282
57,308,1314
58,2122,1326
59,2145,1369
60,280,1403
61,264,1449
62,2182,1452
63,249,1494
64,2204,1495
65,238,1539
66,2230,1542
67,2251,1580
68,222,1587
69,209,1632
70,2289,1663
71,192,1678
72,2312,1712
73,179,1723
74,2475,1739
75,2330,1759
76,163,1772
77,2346,1804
78,2424,1808
79,148,1819
80,147,1878
