,x,y
0,1244,114
1,1146,122
2,1199,122
3,1300,122
4,1344,126
5,1394,139
6,1099,146
7,1441,158
8,1248,178
9,997,207
10,976,251
11,1582,257
12,921,282
13,1620,292
14,1658,332
15,857,353
16,1688,369
17,825,400
18,1711,411
19,1747,452
20,773,491
21,1773,492
22,745,530
23,1760,540
24,720,575
25,704,622
26,1850,630
27,1935,636
28,680,667
29,1872,669
30,659,713
31,1895,727
32,639,760
33,1934,786
34,1955,825
35,602,842
36,1971,867
37,578,883
38,1995,910
39,563,928
40,2011,952
41,544,968
42,2035,991
43,523,1012
44,2051,1032
45,2309,1041
46,507,1055
47,2078,1071
48,493,1097
49,2091,1114
50,547,1124
51,478,1139
52,2103,1158
53,461,1182
54,2131,1194
55,448,1224
56,428,1264
57,2174,1267
58,411,1305
59,2186,1311
60,393,1347
61,2204,1357
62,381,1390
63,2227,1398
64,360,1433
65,2248,1440
66,347,1478
67,2265,1485
68,329,1521
69,2287,1523
70,2306,1565
71,2326,1607
72,300,1611
73,278,1653
74,2346,1653
75,2369,1697
76,258,1703
77,2389,1746
78,242,1749
79,2404,1792
80,233,1798
81,213,1841
82,2293,1854
83,1849,1886
84,2437,1888
