,x,y
0,1478,48
1,1638,73
2,1245,79
3,1346,83
4,1190,85
5,1132,87
6,1570,90
7,1398,98
8,1084,101
9,1446,119
10,1033,124
11,1697,129
12,1121,141
13,1496,148
14,982,154
15,1589,224
16,905,225
17,1659,226
18,1508,249
19,868,262
20,1626,263
21,768,276
22,834,300
23,1662,302
24,804,340
25,1698,342
26,1022,354
27,774,387
28,1729,387
29,1752,426
30,748,428
31,716,469
32,1779,472
33,1808,526
34,670,565
35,1829,569
36,647,615
37,1854,618
38,597,700
39,1899,701
40,1919,747
41,575,750
42,532,792
43,543,834
44,1956,838
45,516,876
46,1973,883
47,497,921
48,2008,942
49,479,962
50,2027,989
51,461,1004
52,2048,1034
53,440,1051
54,2154,1059
55,2068,1077
56,423,1092
57,2150,1121
58,2085,1122
59,400,1133
60,2102,1168
61,517,1175
62,386,1177
63,2123,1210
64,369,1219
65,2139,1252
66,351,1261
67,2159,1292
68,334,1307
69,315,1346
70,2195,1372
71,298,1388
72,2209,1420
73,2311,1431
74,281,1435
75,2227,1464
76,262,1480
77,2238,1509
78,244,1522
79,2349,1546
80,2255,1550
81,345,1562
82,229,1568
83,2275,1594
84,312,1608
85,212,1612
86,2292,1637
87,194,1655
88,2309,1677
89,1813,1697
90,178,1705
91,2324,1725
92,158,1747
93,1892,1758
94,1614,1762
95,2543,1766
96,2469,1768
97,2289,1778
98,363,1780
99,143,1793
100,325,1805
101,2366,1824
102,2310,1827
103,2430,1828
104,2198,1837
105,126,1841
106,1945,1844
107,2263,1844
108,252,1850
109,751,1866
110,309,1885
