,x,y
0,1176,69
1,1520,80
2,1225,90
3,1278,102
4,1455,105
5,1364,108
6,1108,309
7,1014,321
8,918,335
9,1106,360
10,1017,365
11,1153,371
12,923,381
13,1203,385
14,1064,406
15,1255,408
16,864,415
17,834,466
18,1352,474
19,777,495
20,1397,505
21,1435,542
22,699,555
23,675,593
24,1508,612
25,640,637
26,614,682
27,1570,690
28,591,731
29,1601,732
30,1630,775
31,545,817
32,1686,860
33,527,861
34,1711,897
35,491,954
36,1756,971
37,459,1048
38,439,1094
39,1817,1100
40,425,1135
41,1873,1159
42,430,1188
43,1914,1234
44,1631,1240
45,380,1258
46,1914,1297
47,1953,1317
48,350,1343
49,1977,1360
50,2000,1397
51,323,1430
52,2026,1440
53,301,1518
54,2037,1530
55,2091,1553
56,289,1566
57,2114,1595
58,275,1608
59,2137,1640
60,262,1652
61,2180,1714
62,2027,1721
63,237,1734
64,186,1747
65,2199,1758
66,499,1762
67,2222,1800
68,214,1824
69,2245,1846
70,203,1876
