,x,y
0,1617,0
1,1406,77
2,1349,113
3,1442,122
4,1234,130
5,1541,144
6,1190,147
7,1594,167
8,1149,182
9,1636,198
10,1093,208
11,1680,230
12,1066,259
13,1024,279
14,987,312
15,1756,318
16,2421,351
17,1787,355
18,920,401
19,1844,439
20,891,447
21,1866,483
22,838,526
23,814,569
24,1915,574
25,1930,624
26,2532,634
27,764,655
28,740,700
29,1973,714
30,720,741
31,1984,758
32,698,781
33,2004,798
34,2023,837
35,654,861
36,1957,880
37,2048,915
38,613,947
39,2070,967
40,2087,1007
41,576,1024
42,2099,1050
43,551,1067
44,2112,1093
45,537,1108
46,2135,1130
47,514,1148
48,2139,1177
49,494,1190
50,2153,1221
51,474,1231
52,459,1274
53,2189,1302
54,439,1316
55,2206,1342
56,2227,1392
57,401,1393
58,2236,1437
59,377,1442
60,2292,1458
61,360,1489
62,2243,1492
63,2266,1529
64,2283,1569
65,2297,1610
66,300,1611
67,2229,1647
68,2314,1650
69,277,1664
70,2325,1692
71,2528,1695
72,655,1703
73,2263,1705
74,261,1710
75,2336,1734
76,237,1755
77,997,1768
78,129,1789
79,230,1799
80,2362,1829
81,212,1845
82,2376,1870
83,1818,1875
84,1766,1884
85,198,1891
