,x,y
0,1201,230
1,1295,231
2,1247,232
3,1336,237
4,1141,238
5,1447,268
6,1042,277
7,1176,280
8,1489,299
9,998,308
10,1530,324
11,958,338
12,1576,367
13,919,378
14,1146,396
15,1357,407
16,1074,418
17,1656,442
18,863,446
19,1691,480
20,821,496
21,1517,516
22,1743,559
23,1766,604
24,759,607
25,1814,632
26,715,675
27,1821,702
28,690,716
29,1852,745
30,666,763
31,834,769
32,1875,790
33,648,806
34,1896,828
35,625,852
36,604,897
37,1926,906
38,580,934
39,1948,947
40,566,979
41,1969,985
42,679,990
43,549,1020
44,526,1057
45,620,1090
46,504,1101
47,2027,1112
48,1445,1141
49,494,1146
50,434,1165
51,2072,1183
52,472,1187
53,510,1202
54,455,1227
55,428,1266
56,2107,1272
57,418,1310
58,2123,1338
59,2063,1372
60,390,1384
61,2151,1395
62,438,1403
63,371,1435
64,2178,1442
65,2171,1498
66,337,1524
67,2327,1526
68,2242,1567
69,306,1601
70,195,1603
71,2241,1613
72,2357,1620
73,409,1626
74,174,1644
75,2138,1646
76,291,1648
77,2258,1657
78,268,1690
79,530,1692
80,2277,1697
81,250,1735
82,983,1735
83,2165,1772
84,357,1773
85,2308,1779
86,235,1781
87,2330,1824
88,219,1828
89,2241,1872
90,2342,1872
