,x,y
0,1246,69
1,1345,70
2,1390,79
3,1430,90
4,1146,93
5,1484,111
6,1212,116
7,1284,117
8,1324,127
9,1403,134
10,1534,136
11,1450,146
12,1494,159
13,1002,181
14,1624,215
15,961,218
16,1661,249
17,935,260
18,897,287
19,1699,292
20,860,335
21,1757,366
22,830,384
23,1779,413
24,804,423
25,778,467
26,1833,497
27,752,505
28,1857,548
29,731,555
30,1906,631
31,688,635
32,1921,681
33,664,686
34,1944,718
35,1963,757
36,624,772
37,1799,828
38,1998,834
39,583,847
40,2022,877
41,556,898
42,2031,923
43,540,939
44,2060,959
45,2068,1006
46,511,1020
47,734,1033
48,2098,1046
49,2115,1086
50,478,1108
51,2121,1131
52,457,1146
53,2148,1165
54,441,1187
55,424,1230
56,2087,1243
57,2179,1248
58,401,1267
59,2197,1289
60,386,1312
61,2223,1327
62,364,1351
63,2233,1376
64,353,1397
65,333,1443
66,319,1485
67,304,1531
68,266,1617
69,2340,1635
70,248,1674
71,233,1716
72,220,1765
73,210,1833
74,195,1876
