,x,y
0,898,146
1,942,150
2,1170,217
3,1218,217
4,1260,218
5,1120,223
6,1078,225
7,866,226
8,1308,232
9,923,241
10,1020,249
11,1363,259
12,1409,272
13,1145,279
14,1191,279
15,1275,279
16,1066,284
17,983,285
18,1324,287
19,1106,291
20,1371,305
21,1459,306
22,924,325
23,1649,331
24,880,342
25,1499,342
26,768,372
27,1542,377
28,1033,394
29,1132,397
30,821,415
31,1582,418
32,1537,423
33,973,444
34,1608,457
35,780,460
36,1763,482
37,1641,493
38,749,500
39,1503,529
40,1768,535
41,1810,536
42,1668,538
43,721,546
44,1023,570
45,1702,573
46,702,591
47,1730,618
48,1674,628
49,672,632
50,720,652
51,1749,669
52,1887,700
53,1781,710
54,1721,714
55,722,725
56,1804,753
57,613,763
58,1806,808
59,592,812
60,1848,828
61,1865,873
62,619,896
63,546,899
64,1886,911
65,531,944
66,1909,948
67,514,988
68,1926,994
69,1861,1020
70,494,1028
71,1947,1034
72,477,1068
73,1970,1075
74,454,1111
75,1991,1113
76,2012,1151
77,441,1153
78,424,1193
79,2031,1194
80,407,1234
81,2007,1248
82,2068,1267
83,395,1276
84,2094,1308
85,264,1327
86,2103,1354
87,368,1355
88,2125,1396
89,44,1400
90,345,1400
91,2146,1435
92,332,1444
93,2165,1476
94,317,1488
95,2193,1518
96,300,1529
97,2207,1564
98,283,1574
99,2225,1608
100,2244,1652
101,255,1653
102,238,1711
103,2289,1728
104,223,1756
105,2305,1775
106,205,1804
107,2394,1828
108,2447,1832
109,83,1863
110,203,1875
111,2335,1877
112,2519,1881
113,2134,1886
