,x,y
0,1170,227
1,1223,227
2,1267,233
3,1360,251
4,1075,254
5,1416,275
6,1032,287
7,1462,293
8,1308,295
9,1376,316
10,1508,334
11,941,346
12,1220,358
13,904,392
14,1589,404
15,866,418
16,1628,446
17,832,452
18,1472,473
19,809,513
20,1687,520
21,774,547
22,1714,569
23,747,589
24,1767,649
25,690,668
26,1790,705
27,670,716
28,198,766
29,1837,785
30,627,804
31,1856,840
32,604,850
33,1887,870
34,582,893
35,1905,915
36,567,937
37,551,979
38,1930,987
39,551,1037
40,1970,1072
41,485,1097
42,2010,1147
43,1237,1160
44,451,1174
45,2048,1218
46,414,1261
47,1733,1271
48,405,1310
49,386,1350
50,1118,1364
51,49,1369
52,2121,1391
53,355,1433
54,337,1478
55,2169,1508
56,300,1560
57,2198,1562
58,2213,1608
59,281,1610
60,270,1652
61,259,1695
62,2267,1722
63,239,1744
64,2286,1773
65,220,1790
66,81,1792
67,735,1807
68,203,1838
69,188,1889
70,713,1890
