,x,y
0,1175,52
1,1085,117
2,1044,125
3,1851,183
4,1202,186
5,1157,191
6,1252,193
7,1300,194
8,1103,195
9,1049,212
10,1359,213
11,993,239
12,1412,250
13,951,264
14,907,294
15,1497,295
16,879,339
17,1527,349
18,840,369
19,1573,373
20,808,408
21,1723,428
22,773,450
23,1643,455
24,2415,470
25,1668,494
26,743,495
27,369,520
28,1695,534
29,717,538
30,1719,579
31,667,626
32,1739,627
33,640,671
34,1762,676
35,619,710
36,1785,722
37,596,758
38,1805,767
39,549,838
40,1841,845
41,532,883
42,1859,886
43,515,924
44,1870,928
45,1897,966
46,494,968
47,475,1007
48,453,1047
49,1933,1059
50,434,1093
51,415,1135
52,2127,1136
53,1975,1168
54,396,1174
55,378,1214
56,2118,1216
57,2000,1221
58,345,1290
59,2031,1306
60,325,1339
61,308,1381
62,2064,1394
63,287,1423
64,2087,1433
65,275,1467
66,2099,1476
67,253,1509
68,2113,1521
69,2137,1562
70,217,1596
71,198,1637
72,183,1681
73,161,1727
74,2198,1730
75,2220,1775
76,377,1808
77,326,1813
78,129,1817
79,2230,1819
80,1985,1843
81,111,1866
82,2248,1870
