,x,y
0,1394,149
1,1935,187
2,1272,234
3,1231,240
4,1322,243
5,1173,244
6,1366,244
7,1118,260
8,1074,280
9,1469,283
10,1018,319
11,1564,343
12,985,350
13,943,378
14,1605,387
15,1644,428
16,874,450
17,1677,464
18,836,499
19,1708,506
20,807,542
21,1735,546
22,783,584
23,1763,588
24,755,622
25,1787,629
26,731,667
27,708,711
28,1835,725
29,682,760
30,355,763
31,1858,770
32,661,801
33,1878,817
34,635,843
35,610,886
36,1917,896
37,592,927
38,1934,936
39,571,968
40,1944,979
41,552,1011
42,1958,1020
43,1868,1038
44,532,1050
45,513,1092
46,1996,1117
47,489,1133
48,2025,1149
49,473,1176
50,2036,1191
51,453,1215
52,2067,1221
53,438,1260
54,2076,1270
55,2020,1277
56,419,1301
57,2092,1311
58,384,1377
59,2117,1394
60,362,1420
61,2160,1438
62,346,1465
63,2171,1482
64,327,1505
65,2185,1523
66,313,1547
67,292,1592
68,2215,1606
69,256,1675
70,2246,1689
71,238,1722
72,2262,1731
73,219,1768
74,197,1816
75,2295,1816
76,1687,1828
77,1744,1832
78,792,1842
79,727,1845
80,833,1847
81,673,1852
82,1145,1852
83,873,1854
84,2313,1864
85,242,1888
86,1201,1888
