,x,y
0,1115,217
1,1166,217
2,1066,221
3,1215,223
4,1268,234
5,956,244
6,1324,253
7,908,269
8,1408,303
9,829,334
10,1463,348
11,785,377
12,1502,381
13,828,383
14,751,411
15,1539,416
16,719,448
17,1606,494
18,695,501
19,1779,505
20,662,538
21,636,581
22,1693,631
23,587,668
24,1845,719
25,561,721
26,1768,771
27,520,814
28,1799,815
29,495,861
30,1914,887
31,1833,892
32,1949,922
33,1857,941
34,460,950
35,1875,988
36,441,1000
37,1913,1041
38,434,1047
39,1785,1047
40,2082,1068
41,406,1083
42,1939,1086
43,1957,1134
44,373,1171
45,2039,1172
46,1983,1175
47,356,1216
48,2000,1220
49,1913,1232
50,340,1261
51,2023,1268
52,322,1302
53,2039,1311
54,313,1346
55,2065,1346
56,293,1385
57,2100,1426
58,277,1429
59,2170,1447
60,2124,1465
61,262,1479
62,2140,1511
63,194,1517
64,245,1520
65,2162,1554
66,228,1564
67,2348,1603
68,212,1609
69,2197,1637
70,2346,1653
71,195,1654
72,2218,1684
73,2234,1726
74,164,1739
75,2256,1768
76,147,1787
77,131,1833
78,2296,1856
79,115,1879
80,1556,1883
