,x,y
0,1072,132
1,1168,139
2,1119,140
3,1219,147
4,1013,154
5,958,155
6,1271,168
7,916,186
8,1321,186
9,1180,203
10,871,212
11,1013,214
12,827,240
13,1420,251
14,1464,282
15,1604,303
16,1500,324
17,754,326
18,1341,338
19,1541,357
20,721,364
21,1574,393
22,701,406
23,1602,436
24,665,455
25,1634,478
26,635,497
27,590,571
28,1696,575
29,1724,616
30,572,627
31,1758,655
32,556,685
33,1773,698
34,637,730
35,536,734
36,1797,735
37,525,785
38,1846,822
39,498,828
40,641,836
41,1865,866
42,481,873
43,541,874
44,1907,929
45,450,959
46,1929,969
47,437,1007
48,1945,1022
49,415,1048
50,2172,1053
51,1977,1055
52,405,1094
53,2000,1095
54,394,1137
55,2026,1139
56,2049,1180
57,377,1182
58,2060,1227
59,362,1228
60,2094,1257
61,346,1272
62,2134,1336
63,322,1359
64,2163,1378
65,2180,1424
66,401,1426
67,298,1448
68,2090,1452
69,2212,1492
70,282,1497
71,271,1539
72,2241,1540
73,259,1588
74,2260,1591
75,2282,1631
76,244,1632
77,229,1675
78,2304,1676
79,2346,1763
80,205,1765
81,2361,1809
82,187,1815
83,2318,1851
84,2277,1857
85,2161,1858
86,2234,1858
87,175,1864
88,250,1867
