,x,y
0,1159,66
1,1212,69
2,1282,75
3,1375,92
4,1059,102
5,1421,114
6,1007,123
7,1474,141
8,969,154
9,1517,172
10,926,185
11,1563,213
12,1602,250
13,856,260
14,1640,287
15,817,303
16,1675,326
17,1706,366
18,751,397
19,1732,410
20,1756,455
21,1788,503
22,682,514
23,1814,551
24,656,573
25,1834,602
26,630,623
27,1869,643
28,609,668
29,589,712
30,1906,725
31,568,757
32,1925,766
33,541,803
34,1972,868
35,516,887
36,2001,916
37,467,973
38,2042,1010
39,429,1053
40,2063,1054
41,2094,1097
42,390,1138
43,2099,1143
44,379,1183
45,2114,1194
46,359,1223
47,2125,1237
48,343,1264
49,2152,1271
50,329,1310
51,2176,1312
52,313,1355
53,2214,1395
54,2235,1438
55,280,1440
56,2246,1483
57,259,1489
58,377,1505
59,2269,1526
60,243,1532
61,224,1575
62,2306,1608
63,204,1620
64,2479,1633
65,2326,1653
66,188,1667
67,299,1694
68,2346,1698
69,171,1717
70,2363,1746
71,155,1761
72,2535,1782
73,136,1807
74,2516,1828
75,2397,1832
76,121,1856
77,309,1860
78,168,1870
79,2304,1871
80,2049,1876
81,2137,1877
