,x,y
0,1078,61
1,1155,134
2,1326,147
3,1204,227
4,1307,233
5,1111,238
6,1152,242
7,1362,251
8,1052,258
9,1413,269
10,1006,284
11,1457,298
12,962,311
13,1545,371
14,883,378
15,1582,407
16,846,416
17,1618,446
18,1655,486
19,783,499
20,1680,527
21,751,541
22,1706,571
23,1730,615
24,703,621
25,1761,651
26,1785,705
27,656,717
28,1803,754
29,634,758
30,1832,793
31,609,807
32,1843,838
33,591,851
34,1866,875
35,567,893
36,1891,956
37,535,972
38,1924,988
39,512,1017
40,495,1057
41,1963,1083
42,475,1099
43,455,1144
44,436,1183
45,2002,1190
46,421,1227
47,2034,1240
48,402,1268
49,2045,1289
50,385,1309
51,2069,1326
52,370,1353
53,1962,1368
54,350,1392
55,2112,1410
56,334,1437
57,2140,1491
58,302,1519
59,2158,1535
60,287,1564
61,2174,1581
62,268,1607
63,2191,1624
64,249,1653
65,2222,1699
66,213,1738
67,2244,1745
68,2127,1772
69,193,1786
70,2261,1786
71,1695,1795
72,1653,1799
73,1763,1803
74,731,1824
75,2275,1831
76,175,1835
77,806,1836
78,1497,1837
79,865,1863
80,0,1874
81,51,1874
82,2394,1876
83,161,1883
84,2058,1890
85,2175,1891
