,x,y
0,1247,7
1,1425,29
2,53,82
3,1233,124
4,1279,125
5,1330,126
6,1173,129
7,1377,131
8,1610,142
9,1121,146
10,1431,147
11,1068,167
12,1483,167
13,985,227
14,1569,230
15,946,266
16,1616,290
17,907,301
18,1658,311
19,873,336
20,1691,351
21,806,428
22,1752,434
23,782,466
24,1779,479
25,1766,529
26,727,549
27,961,552
28,1831,574
29,701,601
30,1854,624
31,652,697
32,1901,717
33,628,738
34,1918,760
35,609,785
36,1807,785
37,1935,800
38,586,829
39,1954,845
40,566,871
41,1976,893
42,547,912
43,1991,940
44,524,954
45,505,997
46,2024,997
47,351,1026
48,486,1039
49,389,1041
50,2039,1046
51,2174,1072
52,469,1082
53,346,1089
54,2055,1093
55,449,1125
56,332,1130
57,2080,1137
58,430,1167
59,2040,1178
60,2089,1183
61,411,1209
62,1218,1229
63,2103,1229
64,393,1249
65,2124,1274
66,1989,1276
67,374,1293
68,2144,1315
69,340,1379
70,2116,1384
71,2179,1394
72,2278,1423
73,320,1424
74,2320,1424
75,2199,1437
76,521,1440
77,299,1467
78,2215,1484
79,392,1489
80,284,1511
81,2231,1528
82,261,1555
83,242,1597
84,385,1601
85,2263,1614
86,228,1642
87,2168,1643
88,2282,1660
89,201,1687
90,2295,1702
91,185,1732
92,2318,1744
93,2238,1774
94,167,1778
95,153,1825
96,2351,1838
97,738,1854
98,2276,1877
99,2516,1879
100,2317,1881
101,2377,1888
102,2181,1890
