,x,y
0,1163,188
1,1331,195
2,1213,198
3,1375,198
4,1271,199
5,1428,217
6,1102,220
7,1870,232
8,1470,245
9,1053,246
10,1006,269
11,1522,270
12,966,302
13,1565,308
14,928,343
15,1603,344
16,1699,350
17,1986,352
18,907,394
19,868,416
20,1674,426
21,824,461
22,1713,466
23,1766,551
24,997,575
25,745,578
26,1788,600
27,1869,654
28,1914,668
29,692,683
30,1839,697
31,662,731
32,1858,750
33,617,819
34,1899,832
35,1522,852
36,594,863
37,1917,876
38,574,908
39,1931,917
40,552,949
41,1954,968
42,508,1028
43,476,1112
44,2017,1127
45,433,1201
46,2053,1213
47,2069,1260
48,395,1285
49,2086,1308
50,377,1329
51,2104,1354
52,361,1372
53,2113,1397
54,291,1404
55,340,1418
56,2143,1436
57,321,1467
58,2155,1479
59,298,1504
60,282,1547
61,2194,1564
62,265,1593
63,2206,1609
64,241,1639
65,2216,1657
66,225,1681
67,2234,1702
68,209,1724
69,2252,1747
70,2266,1792
71,172,1812
72,2279,1835
73,152,1864
74,2220,1868
75,2356,1886
