,x,y
0,1316,155
1,1402,158
2,1262,168
3,1155,186
4,1441,202
5,1113,209
6,2347,212
7,1506,217
8,1051,248
9,1541,248
10,1582,279
11,1000,280
12,945,347
13,1657,359
14,1799,379
15,916,384
16,1699,398
17,1767,477
18,2332,496
19,2211,500
20,1786,519
21,52,548
22,321,561
23,754,607
24,1833,614
25,732,656
26,1858,662
27,712,695
28,1910,713
29,684,746
30,1899,756
31,1928,789
32,660,790
33,1940,832
34,636,833
35,1961,870
36,618,873
37,591,944
38,1995,945
39,2523,973
40,2437,978
41,551,1024
42,2029,1041
43,513,1107
44,2059,1120
45,475,1191
46,2100,1201
47,2122,1251
48,440,1279
49,2133,1293
50,421,1319
51,402,1366
52,2170,1377
53,384,1408
54,2196,1424
55,351,1487
56,2221,1498
57,329,1535
58,2243,1547
59,314,1581
60,2253,1593
61,295,1621
62,2270,1638
63,276,1665
64,2303,1704
65,257,1709
66,241,1757
67,2322,1762
68,891,1763
69,929,1779
70,1638,1780
71,222,1800
72,2404,1838
73,327,1847
74,2543,1865
75,222,1867
76,21,1875
77,135,1885
78,79,1888
