,x,y
0,1009,28
1,1187,42
2,1244,42
3,1336,45
4,1384,50
5,1142,60
6,1427,64
7,1477,87
8,999,147
9,964,185
10,1611,194
11,2486,228
12,1648,229
13,2446,235
14,895,255
15,1684,273
16,857,301
17,1710,316
18,1738,352
19,804,390
20,1760,398
21,775,428
22,1785,442
23,752,471
24,1815,486
25,731,520
26,1838,536
27,707,570
28,1855,584
29,680,608
30,1878,625
31,1965,642
32,658,654
33,1898,669
34,1874,709
35,2267,720
36,625,732
37,1929,745
38,430,748
39,2253,762
40,2350,762
41,1696,781
42,2309,781
43,1949,787
44,2366,809
45,584,813
46,1963,828
47,560,861
48,1982,872
49,2282,890
50,541,900
51,1993,917
52,523,946
53,2016,956
54,501,984
55,2028,999
56,482,1024
57,2051,1039
58,464,1067
59,2254,1081
60,2066,1084
61,447,1108
62,2071,1129
63,429,1149
64,531,1154
65,2102,1165
66,411,1189
67,379,1267
68,2150,1283
69,353,1317
70,2169,1331
71,2065,1343
72,339,1360
73,2182,1377
74,2084,1389
75,316,1403
76,2199,1419
77,304,1447
78,285,1492
79,2232,1501
80,262,1530
81,2252,1548
82,2148,1574
83,237,1582
84,2267,1591
85,219,1630
86,2284,1638
87,204,1676
88,2376,1698
89,186,1722
90,2319,1733
91,2388,1754
92,172,1770
93,2334,1779
94,2489,1804
95,2414,1820
96,154,1821
97,2346,1832
98,1452,1879
