,x,y
0,1504,135
1,1289,205
2,1334,206
3,1385,210
4,1434,210
5,1223,219
6,1481,220
7,1535,232
8,1136,262
9,1623,287
10,1084,296
11,1674,325
12,1046,337
13,1007,368
14,1700,381
15,1743,409
16,938,443
17,903,487
18,1807,494
19,1834,532
20,848,568
21,819,609
22,1877,618
23,1901,662
24,769,697
25,742,738
26,1942,762
27,718,781
28,1965,804
29,695,822
30,669,860
31,651,902
32,2019,925
33,627,942
34,2030,967
35,607,983
36,2049,1006
37,583,1026
38,2067,1052
39,564,1067
40,2084,1092
41,693,1093
42,544,1106
43,2097,1134
44,529,1149
45,757,1162
46,2113,1175
47,502,1187
48,2129,1219
49,489,1231
50,2145,1263
51,2141,1313
52,429,1348
53,405,1392
54,2205,1415
55,385,1433
56,367,1473
57,2234,1478
58,460,1510
59,347,1518
60,303,1538
61,1661,1577
62,2147,1607
63,2281,1646
64,282,1651
65,2296,1690
66,2171,1713
67,2313,1740
68,2400,1748
69,226,1779
70,2330,1780
71,637,1819
72,2269,1836
73,2353,1866
