,x,y
0,1155,437
1,1208,441
2,1250,441
3,1059,446
4,1101,447
5,1300,448
6,998,466
7,1399,489
8,917,518
9,1493,563
10,859,570
11,1530,597
12,832,604
13,798,635
14,591,660
15,1606,676
16,2356,702
17,1634,712
18,740,720
19,704,766
20,1687,791
21,1718,835
22,664,846
23,638,895
24,1768,926
25,1798,971
26,604,984
27,579,1032
28,1841,1043
29,563,1079
30,1863,1085
31,543,1120
32,1880,1125
33,1903,1162
34,508,1202
35,1920,1205
36,1944,1243
37,486,1248
38,1863,1263
39,1961,1285
40,471,1291
41,1983,1324
42,453,1333
43,2002,1367
44,439,1374
45,2024,1405
46,422,1416
47,2029,1454
48,410,1458
49,2044,1496
50,391,1501
51,381,1544
52,2103,1549
53,362,1583
54,2149,1599
55,1916,1627
56,1021,1642
57,329,1666
58,2116,1670
59,2145,1706
60,318,1714
61,2176,1736
62,314,1761
63,2200,1772
64,289,1797
65,2215,1813
66,2226,1859
67,260,1884
