,x,y
0,1210,236
1,1163,238
2,1107,243
3,1260,243
4,1304,249
5,1053,260
6,1363,260
7,1414,278
8,1010,281
9,1499,337
10,917,341
11,877,383
12,847,418
13,1583,422
14,820,452
15,1618,459
16,776,499
17,1654,503
18,1483,535
19,1680,541
20,1708,578
21,1728,622
22,671,673
23,1754,673
24,645,717
25,1779,722
26,627,764
27,1806,768
28,602,805
29,1825,812
30,583,848
31,1846,850
32,1879,926
33,539,928
34,1896,971
35,515,973
36,1918,1009
37,502,1015
38,1823,1048
39,480,1054
40,460,1096
41,1953,1102
42,442,1140
43,1970,1142
44,1919,1171
45,422,1179
46,2014,1218
47,405,1220
48,386,1263
49,2024,1266
50,367,1303
51,2043,1305
52,351,1344
53,2052,1350
54,332,1384
55,2263,1401
56,318,1429
57,2111,1468
58,299,1470
59,280,1512
60,2121,1521
61,2079,1524
62,265,1557
63,2149,1563
64,2097,1569
65,249,1598
66,213,1681
67,2272,1681
68,2190,1687
69,190,1727
70,2285,1741
71,2123,1757
72,2227,1768
73,172,1773
74,2165,1787
75,2247,1810
76,154,1820
77,627,1858
78,137,1864
79,32,1890
80,81,1890
