,x,y
0,1395,57
1,1459,64
2,1509,78
3,1350,82
4,1316,139
5,1363,141
6,1262,142
7,1415,144
8,1464,151
9,1204,156
10,1513,164
11,1153,183
12,1572,186
13,1697,189
14,1106,202
15,1611,216
16,1065,235
17,1653,250
18,1756,267
19,1024,274
20,1702,295
21,983,305
22,1820,306
23,1739,331
24,953,343
25,1776,373
26,912,388
27,1808,413
28,1699,422
29,880,429
30,1836,455
31,851,469
32,1940,475
33,819,501
34,1889,545
35,798,549
36,1912,594
37,743,648
38,1957,694
39,716,695
40,1981,739
41,669,781
42,2016,818
43,645,823
44,622,865
45,2032,866
46,602,906
47,2049,914
48,2070,960
49,599,961
50,559,986
51,2101,1020
52,516,1067
53,2117,1076
54,676,1098
55,2141,1112
56,2214,1150
57,475,1152
58,2174,1201
59,600,1225
60,438,1232
61,420,1282
62,342,1287
63,2207,1291
64,404,1326
65,2222,1335
66,380,1369
67,2239,1376
68,546,1383
69,360,1411
70,2258,1418
71,2156,1422
72,343,1459
73,2265,1469
74,2297,1506
75,296,1534
76,281,1583
77,2317,1596
78,263,1629
79,2335,1639
80,241,1674
81,2354,1680
82,2362,1725
83,203,1760
84,2380,1767
85,185,1811
86,2394,1813
87,172,1859
88,2411,1862
89,260,1881
