,x,y
0,1310,133
1,1268,162
2,1364,168
3,1195,181
4,1463,187
5,1155,188
6,1417,191
7,1111,204
8,1514,205
9,1023,223
10,1066,232
11,1559,235
12,1600,264
13,1015,267
14,954,335
15,1684,350
16,922,367
17,1724,389
18,1782,469
19,1808,507
20,769,588
21,1858,600
22,743,633
23,1881,652
24,693,723
25,1935,737
26,669,765
27,1953,779
28,648,806
29,1967,820
30,621,845
31,1986,859
32,586,927
33,2023,933
34,586,978
35,544,1003
36,2089,1066
37,499,1085
38,370,1117
39,481,1132
40,2123,1141
41,453,1171
42,579,1183
43,2137,1187
44,434,1210
45,2154,1232
46,436,1257
47,2164,1276
48,397,1280
49,378,1326
50,414,1348
51,2206,1363
52,375,1383
53,2233,1398
54,359,1424
55,2256,1435
56,340,1465
57,2259,1481
58,296,1497
59,334,1514
60,2279,1525
61,305,1554
62,2297,1565
63,286,1596
64,2310,1609
65,2336,1650
66,250,1688
67,2353,1690
68,235,1730
69,2368,1731
70,215,1775
71,2379,1778
72,1733,1798
73,151,1801
74,196,1822
75,295,1834
76,2490,1862
77,258,1867
78,177,1872
79,2423,1872
80,121,1875
