,x,y
0,1268,14
1,1212,60
2,1268,60
3,1309,65
4,1102,68
5,1163,70
6,1361,76
7,900,80
8,1054,84
9,1010,117
10,1457,123
11,903,124
12,1141,124
13,968,130
14,1100,130
15,1238,147
16,1506,158
17,1413,165
18,914,170
19,1547,201
20,877,212
21,1588,238
22,841,246
23,1660,317
24,774,331
25,1690,358
26,745,373
27,1743,443
28,693,445
29,1773,491
30,671,497
31,647,549
32,1824,588
33,621,600
34,1849,635
35,599,645
36,575,694
37,631,698
38,1887,714
39,554,737
40,1901,762
41,536,780
42,1926,808
43,517,823
44,1943,855
45,499,866
46,476,905
47,1975,912
48,459,950
49,1994,963
50,444,993
51,2018,1006
52,424,1036
53,2034,1050
54,409,1081
55,2053,1095
56,387,1124
57,2075,1140
58,372,1167
59,2089,1187
60,355,1209
61,341,1252
62,2125,1261
63,324,1293
64,2148,1306
65,303,1340
66,2164,1348
67,286,1386
68,2181,1396
69,269,1428
70,2215,1481
71,236,1511
72,2222,1535
73,215,1558
74,2248,1572
75,278,1587
76,201,1606
77,2267,1611
78,181,1651
79,67,1691
80,2302,1697
81,27,1698
82,166,1698
83,150,1743
84,2322,1747
85,2352,1841
