,x,y
0,1097,110
1,1144,110
2,1240,112
3,1044,121
4,993,137
5,938,169
6,1391,170
7,899,193
8,1486,244
9,810,267
10,1530,278
11,779,305
12,746,348
13,1605,355
14,708,390
15,1640,394
16,676,435
17,1692,479
18,642,503
19,607,557
20,1779,623
21,556,659
22,1803,668
23,536,712
24,1842,744
25,1862,789
26,496,796
27,1883,830
28,470,841
29,453,884
30,1908,890
31,436,927
32,1947,938
33,419,968
34,394,1011
35,1986,1028
36,377,1053
37,361,1095
38,2005,1133
39,344,1139
40,319,1182
41,2063,1216
42,2078,1258
43,288,1263
44,273,1306
45,254,1353
46,2149,1369
47,234,1398
48,2180,1411
49,220,1439
50,2193,1457
51,203,1488
52,2205,1500
53,2240,1532
54,2207,1559
55,169,1573
56,2255,1579
57,148,1617
58,2272,1622
59,2103,1660
60,134,1663
61,2284,1671
62,112,1710
63,2314,1710
64,2337,1756
65,99,1757
66,82,1803
67,2336,1815
68,2425,1820
69,2372,1844
70,65,1852
71,112,1873
72,2505,1874
73,152,1881
74,371,1884
75,757,1887
76,255,1888
77,193,1890
78,296,1890
