,x,y
0,1421,47
1,1152,96
2,1265,103
3,1310,114
4,1102,115
5,1357,124
6,1049,125
7,938,134
8,1555,142
9,997,147
10,1407,147
11,1456,172
12,916,204
13,1497,205
14,878,257
15,839,284
16,1577,286
17,968,312
18,1616,323
19,1033,325
20,851,356
21,1679,403
22,736,410
23,1717,447
24,669,526
25,1756,540
26,634,584
27,1786,590
28,1864,643
29,583,678
30,1833,679
31,1961,708
32,562,722
33,1859,722
34,1876,762
35,538,766
36,1887,804
37,515,809
38,1917,856
39,482,890
40,455,932
41,1967,956
42,436,976
43,1980,1010
44,423,1020
45,2005,1052
46,399,1057
47,2019,1095
48,375,1101
49,2036,1140
50,359,1145
51,340,1185
52,2059,1185
53,322,1226
54,2069,1235
55,303,1268
56,2086,1280
57,2132,1351
58,268,1352
59,2150,1396
60,247,1398
61,230,1441
62,2163,1441
63,2182,1484
64,209,1488
65,303,1501
66,2197,1528
67,192,1531
68,2215,1572
69,170,1574
70,2237,1615
71,2251,1656
72,132,1662
73,2269,1702
74,111,1711
75,2289,1747
76,95,1758
77,2306,1797
78,78,1804
79,517,1811
80,450,1822
81,403,1825
82,125,1831
83,322,1838
84,275,1839
85,2331,1841
86,236,1851
87,2239,1876
88,2287,1877
89,2334,1885
