,x,y
0,709,15
1,1622,27
2,1527,69
3,1309,84
4,1340,125
5,1236,127
6,1432,139
7,1182,145
8,1488,158
9,1126,164
10,1536,172
11,1087,190
12,1577,215
13,1625,247
14,1003,254
15,1085,255
16,1126,262
17,1663,278
18,302,293
19,1698,319
20,942,320
21,1739,357
22,897,367
23,1768,397
24,860,411
25,1799,439
26,950,449
27,1013,456
28,831,464
29,1819,480
30,736,491
31,798,525
32,1838,527
33,1869,580
34,759,582
35,701,600
36,1884,625
37,734,627
38,1907,673
39,684,712
40,1933,712
41,556,715
42,664,754
43,1944,754
44,640,794
45,1963,797
46,498,834
47,619,837
48,66,842
49,1996,876
50,581,910
51,538,996
52,2058,997
53,2068,1046
54,498,1080
55,2082,1087
56,2097,1129
57,520,1156
58,468,1169
59,2117,1171
60,438,1201
61,2127,1217
62,422,1243
63,2145,1270
64,394,1285
65,2169,1339
66,1770,1366
67,368,1372
68,2195,1382
69,341,1411
70,2209,1427
71,2281,1453
72,330,1457
73,2226,1471
74,309,1499
75,2240,1515
76,290,1542
77,2252,1558
78,259,1582
79,2268,1600
80,2283,1644
81,215,1667
82,2298,1686
83,199,1714
84,2312,1731
85,180,1759
86,2330,1778
87,166,1807
88,2481,1844
89,2361,1870
